AOid	AOPid	AOPtitle	AOtitle	Ensembl	HGNC	index	KEid	KEtitle	name	selected	shared.name	label	type
						151133	https://identifiers.org/aop.events/1848	Toll Like Receptor (TLR) Dysregulation	https://identifiers.org/aop.events/1848	false	https://identifiers.org/aop.events/1848	Toll Like Receptor (TLR) Dysregulation	KE
						151136	https://identifiers.org/aop.events/264	Activation, SREBP-1c	https://identifiers.org/aop.events/264	false	https://identifiers.org/aop.events/264	Activation, SREBP-1c	KE
						151139	https://identifiers.org/aop.events/89	Synthesis, De Novo FA	https://identifiers.org/aop.events/89	false	https://identifiers.org/aop.events/89	Synthesis, De Novo FA	KE
						151142	https://identifiers.org/aop.events/167	Activation, LXR	https://identifiers.org/aop.events/167	false	https://identifiers.org/aop.events/167	Activation, LXR	KE
						151145	https://identifiers.org/aop.events/398	Activation, Dendritic Cells	https://identifiers.org/aop.events/398	false	https://identifiers.org/aop.events/398	Activation, Dendritic Cells	KE
						151148	https://identifiers.org/aop.events/854	Alterations, Cellular proliferation / hyperplasia	https://identifiers.org/aop.events/854	false	https://identifiers.org/aop.events/854	Alterations, Cellular proliferation / hyperplasia	KE
						151151	https://identifiers.org/aop.events/1980	Increased microRNA expression	https://identifiers.org/aop.events/1980	false	https://identifiers.org/aop.events/1980	Increased microRNA expression	KE
						151154	https://identifiers.org/aop.events/1981	Decreased SIRT1 expression	https://identifiers.org/aop.events/1981	false	https://identifiers.org/aop.events/1981	Decreased SIRT1 expression	KE
						151157	https://identifiers.org/aop.events/1982	metastatic breast cancer	https://identifiers.org/aop.events/1982	false	https://identifiers.org/aop.events/1982	metastatic breast cancer	KE
						151160	https://identifiers.org/aop.events/2040	Decrease, GLI1/2 target gene expression	https://identifiers.org/aop.events/2040	false	https://identifiers.org/aop.events/2040	Decrease, GLI1/2 target gene expression	KE
						151163	https://identifiers.org/aop.events/2043	Decrease, Sonic Hedgehog second messenger production	https://identifiers.org/aop.events/2043	false	https://identifiers.org/aop.events/2043	Decrease, Sonic Hedgehog second messenger production	KE
						151166	https://identifiers.org/aop.events/2180	Immune mechanisms antagonized by viral proteins	https://identifiers.org/aop.events/2180	false	https://identifiers.org/aop.events/2180	Immune mechanisms antagonized by viral proteins	KE
						151169	https://identifiers.org/aop.events/851	Decrease of GABAergic interneurons	https://identifiers.org/aop.events/851	false	https://identifiers.org/aop.events/851	Decrease of GABAergic interneurons	KE
https://identifiers.org/aop.events/1016			Inhibition, Feeding			151172			https://identifiers.org/aop.events/1016	false	https://identifiers.org/aop.events/1016	Inhibition, Feeding	AO
	https://identifiers.org/aop/471	Various neuronal effects induced by elavl3, sox10, and mbp				151175			https://identifiers.org/aop/471	false	https://identifiers.org/aop/471	Various neuronal effects induced by elavl3, sox10, and mbp	AOP
https://identifiers.org/aop.events/1090			Increased, mesotheliomas			151178			https://identifiers.org/aop.events/1090	false	https://identifiers.org/aop.events/1090	Increased, mesotheliomas	AO
	https://identifiers.org/aop/409	Frustrated phagocytosis leads to malignant mesothelioma				151181			https://identifiers.org/aop/409	false	https://identifiers.org/aop/409	Frustrated phagocytosis leads to malignant mesothelioma	AOP
https://identifiers.org/aop.events/1192			Increased, Ductal Hyperplasia			151184			https://identifiers.org/aop.events/1192	false	https://identifiers.org/aop.events/1192	Increased, Ductal Hyperplasia	AO
	https://identifiers.org/aop/294	Increased reactive oxygen and nitrogen species (RONS) leading to increased risk of breast cancer				151187			https://identifiers.org/aop/294	false	https://identifiers.org/aop/294	Increased reactive oxygen and nitrogen species (RONS) leading to increased risk of breast cancer	AOP
	https://identifiers.org/aop/293	Increased DNA damage leading to increased risk of breast cancer				151190			https://identifiers.org/aop/293	false	https://identifiers.org/aop/293	Increased DNA damage leading to increased risk of breast cancer	AOP
https://identifiers.org/aop.events/1193			N/A, Breast Cancer			151193			https://identifiers.org/aop.events/1193	false	https://identifiers.org/aop.events/1193	N/A, Breast Cancer	AO
	https://identifiers.org/aop/200	Estrogen receptor activation leading to breast cancer				151196			https://identifiers.org/aop/200	false	https://identifiers.org/aop/200	Estrogen receptor activation leading to breast cancer	AOP
	https://identifiers.org/aop/439	Activation of the AhR leading to breast cancer				151199			https://identifiers.org/aop/439	false	https://identifiers.org/aop/439	Activation of the AhR leading to breast cancer	AOP
https://identifiers.org/aop.events/1194			Increase, DNA damage			151202			https://identifiers.org/aop.events/1194	false	https://identifiers.org/aop.events/1194	Increase, DNA damage	AO
https://identifiers.org/aop.events/1250			Decrease, Lung function			151205			https://identifiers.org/aop.events/1250	false	https://identifiers.org/aop.events/1250	Decrease, Lung function	AO
	https://identifiers.org/aop/419	Aryl hydrocarbon receptor activation leading to impaired lung function through P53 toxicity pathway				151208			https://identifiers.org/aop/419	false	https://identifiers.org/aop/419	Aryl hydrocarbon receptor activation leading to impaired lung function through P53 toxicity pathway	AOP
	https://identifiers.org/aop/148	EGFR Activation Leading to Decreased Lung Function				151211			https://identifiers.org/aop/148	false	https://identifiers.org/aop/148	EGFR Activation Leading to Decreased Lung Function	AOP
https://identifiers.org/aop.events/1262			Apoptosis			151214			https://identifiers.org/aop.events/1262	false	https://identifiers.org/aop.events/1262	Apoptosis	AO
	https://identifiers.org/aop/205	AOP from chemical insult to cell death				151217			https://identifiers.org/aop/205	false	https://identifiers.org/aop/205	AOP from chemical insult to cell death	AOP
https://identifiers.org/aop.events/1263			Necrosis			151220			https://identifiers.org/aop.events/1263	false	https://identifiers.org/aop.events/1263	Necrosis	AO
https://identifiers.org/aop.events/1276			Lung fibrosis			151223			https://identifiers.org/aop.events/1276	false	https://identifiers.org/aop.events/1276	Lung fibrosis	AO
	https://identifiers.org/aop/415	Aryl hydrocarbon receptor activation leading to lung fibrosis through IL-6 toxicity pathway				151226			https://identifiers.org/aop/415	false	https://identifiers.org/aop/415	Aryl hydrocarbon receptor activation leading to lung fibrosis through IL-6 toxicity pathway	AOP
	https://identifiers.org/aop/206	Peroxisome proliferator-activated receptors γ inactivation leading to lung fibrosis				151229			https://identifiers.org/aop/206	false	https://identifiers.org/aop/206	Peroxisome proliferator-activated receptors γ inactivation leading to lung fibrosis	AOP
	https://identifiers.org/aop/319	Binding to ACE2 leading to lung fibrosis				151232			https://identifiers.org/aop/319	false	https://identifiers.org/aop/319	Binding to ACE2 leading to lung fibrosis	AOP
	https://identifiers.org/aop/382	Angiotensin II type 1 receptor (AT1R) agonism leading to lung fibrosis				151235			https://identifiers.org/aop/382	false	https://identifiers.org/aop/382	Angiotensin II type 1 receptor (AT1R) agonism leading to lung fibrosis	AOP
https://identifiers.org/aop.events/1277			Reproductive failure			151238			https://identifiers.org/aop.events/1277	false	https://identifiers.org/aop.events/1277	Reproductive failure	AO
	https://identifiers.org/aop/210	Activation of c-Jun N-terminal kinase (JNK) and Forkhead box O (FOXO) and reduction of WNT pathways leading to reproductive failure: Integrated multi-OMICS approach for AOP building				151241			https://identifiers.org/aop/210	false	https://identifiers.org/aop/210	Activation of c-Jun N-terminal kinase (JNK) and Forkhead box O (FOXO) and reduction of WNT pathways leading to reproductive failure: Integrated multi-OMICS approach for AOP building	AOP
	https://identifiers.org/aop/207	NADPH oxidase and P38 MAPK activation leading to reproductive failure in Caenorhabditis elegans				151244			https://identifiers.org/aop/207	false	https://identifiers.org/aop/207	NADPH oxidase and P38 MAPK activation leading to reproductive failure in Caenorhabditis elegans	AOP
https://identifiers.org/aop.events/1348			Increase, seizure			151247			https://identifiers.org/aop.events/1348	false	https://identifiers.org/aop.events/1348	Increase, seizure	AO
https://identifiers.org/aop.events/1363			Increased, epilepsy			151250			https://identifiers.org/aop.events/1363	false	https://identifiers.org/aop.events/1363	Increased, epilepsy	AO
https://identifiers.org/aop.events/1395			Liver Cancer			151253			https://identifiers.org/aop.events/1395	false	https://identifiers.org/aop.events/1395	Liver Cancer	AO
	https://identifiers.org/aop/220	Cyp2E1 Activation Leading to Liver Cancer				151256			https://identifiers.org/aop/220	false	https://identifiers.org/aop/220	Cyp2E1 Activation Leading to Liver Cancer	AOP
https://identifiers.org/aop.events/1443			Atherosclerosis			151259			https://identifiers.org/aop.events/1443	false	https://identifiers.org/aop.events/1443	Atherosclerosis	AO
	https://identifiers.org/aop/237	Substance interaction with lung resident cell membrane components leading to atherosclerosis				151262			https://identifiers.org/aop/237	false	https://identifiers.org/aop/237	Substance interaction with lung resident cell membrane components leading to atherosclerosis	AOP
https://identifiers.org/aop.events/1458			Pulmonary fibrosis			151265			https://identifiers.org/aop.events/1458	false	https://identifiers.org/aop.events/1458	Pulmonary fibrosis	AO
	https://identifiers.org/aop/241	Latent Transforming Growth Factor beta1 activation leads to pulmonary fibrosis				151268			https://identifiers.org/aop/241	false	https://identifiers.org/aop/241	Latent Transforming Growth Factor beta1 activation leads to pulmonary fibrosis	AOP
	https://identifiers.org/aop/347	Toll-like receptor 4 activation and peroxisome proliferator-activated receptor gamma inactivation leading to pulmonary fibrosis				151271			https://identifiers.org/aop/347	false	https://identifiers.org/aop/347	Toll-like receptor 4 activation and peroxisome proliferator-activated receptor gamma inactivation leading to pulmonary fibrosis	AOP
	https://identifiers.org/aop/173	Substance interaction with the pulmonary resident cell membrane components leading to pulmonary fibrosis				151274			https://identifiers.org/aop/173	false	https://identifiers.org/aop/173	Substance interaction with the pulmonary resident cell membrane components leading to pulmonary fibrosis	AOP
https://identifiers.org/aop.events/1506			Testicular atrophy			151277			https://identifiers.org/aop.events/1506	false	https://identifiers.org/aop.events/1506	Testicular atrophy	AO
	https://identifiers.org/aop/212	Histone deacetylase inhibition leading to testicular atrophy				151280			https://identifiers.org/aop/212	false	https://identifiers.org/aop/212	Histone deacetylase inhibition leading to testicular atrophy	AOP
https://identifiers.org/aop.events/1514			Neurodegeneration			151283			https://identifiers.org/aop.events/1514	false	https://identifiers.org/aop.events/1514	Neurodegeneration	AO
	https://identifiers.org/aop/260	CYP2E1 activation and formation of protein adducts leading to neurodegeneration				151286			https://identifiers.org/aop/260	false	https://identifiers.org/aop/260	CYP2E1 activation and formation of protein adducts leading to neurodegeneration	AOP
https://identifiers.org/aop.events/1521			Decrease, Growth			151289			https://identifiers.org/aop.events/1521	false	https://identifiers.org/aop.events/1521	Decrease, Growth	AO
	https://identifiers.org/aop/268	Uncoupling of oxidative phosphorylation leading to growth inhibition via mitochondrial swelling				151292			https://identifiers.org/aop/268	false	https://identifiers.org/aop/268	Uncoupling of oxidative phosphorylation leading to growth inhibition via mitochondrial swelling	AOP
	https://identifiers.org/aop/265	Uncoupling of oxidative phosphorylation leading to growth inhibition via increased cytosolic calcium				151295			https://identifiers.org/aop/265	false	https://identifiers.org/aop/265	Uncoupling of oxidative phosphorylation leading to growth inhibition via increased cytosolic calcium	AOP
	https://identifiers.org/aop/266	Uncoupling of oxidative phosphorylation leading to growth inhibition via decreased Na-K ATPase activity				151298			https://identifiers.org/aop/266	false	https://identifiers.org/aop/266	Uncoupling of oxidative phosphorylation leading to growth inhibition via decreased Na-K ATPase activity	AOP
	https://identifiers.org/aop/264	Uncoupling of oxidative phosphorylation leading to growth inhibition via ATP depletion associated cell death				151301			https://identifiers.org/aop/264	false	https://identifiers.org/aop/264	Uncoupling of oxidative phosphorylation leading to growth inhibition via ATP depletion associated cell death	AOP
	https://identifiers.org/aop/287	Mitochondrial complex III antagonism leading to growth inhibition (2)				151304			https://identifiers.org/aop/287	false	https://identifiers.org/aop/287	Mitochondrial complex III antagonism leading to growth inhibition (2)	AOP
	https://identifiers.org/aop/291	Mitochondrial ATP synthase antagonism leading to growth inhibition (2)				151307			https://identifiers.org/aop/291	false	https://identifiers.org/aop/291	Mitochondrial ATP synthase antagonism leading to growth inhibition (2)	AOP
https://identifiers.org/aop.events/1535			Heart failure			151310			https://identifiers.org/aop.events/1535	false	https://identifiers.org/aop.events/1535	Heart failure	AO
	https://identifiers.org/aop/479	Mitochondrial complexes inhibition leading to heart failure via increased myocardial oxidative stress				151313			https://identifiers.org/aop/479	false	https://identifiers.org/aop/479	Mitochondrial complexes inhibition leading to heart failure via increased myocardial oxidative stress	AOP
https://identifiers.org/aop.events/1548			Necrotic Tissue			151316			https://identifiers.org/aop.events/1548	false	https://identifiers.org/aop.events/1548	Necrotic Tissue	AO
	https://identifiers.org/aop/273	Mitochondrial complex inhibition leading to liver injury				151319			https://identifiers.org/aop/273	false	https://identifiers.org/aop/273	Mitochondrial complex inhibition leading to liver injury	AOP
	https://identifiers.org/aop/278	IKK complex inhibition leading to liver injury				151322			https://identifiers.org/aop/278	false	https://identifiers.org/aop/278	IKK complex inhibition leading to liver injury	AOP
https://identifiers.org/aop.events/1549			Liver Injury			151325			https://identifiers.org/aop.events/1549	false	https://identifiers.org/aop.events/1549	Liver Injury	AO
	https://identifiers.org/aop/285	Inhibition of N-linked glycosylation leads to liver injury				151328			https://identifiers.org/aop/285	false	https://identifiers.org/aop/285	Inhibition of N-linked glycosylation leads to liver injury	AOP
https://identifiers.org/aop.events/1588			Bronchiolitis obliterans			151331			https://identifiers.org/aop.events/1588	false	https://identifiers.org/aop.events/1588	Bronchiolitis obliterans	AO
	https://identifiers.org/aop/280	α-diketone-induced bronchiolitis obliterans				151334			https://identifiers.org/aop/280	false	https://identifiers.org/aop/280	α-diketone-induced bronchiolitis obliterans	AOP
https://identifiers.org/aop.events/1616			Malformation, cryptorchidism - maldescended testis			151337			https://identifiers.org/aop.events/1616	false	https://identifiers.org/aop.events/1616	Malformation, cryptorchidism - maldescended testis	AO
	https://identifiers.org/aop/476	Adverse Outcome Pathways diagram related to PBDEs associated male reproductive toxicity				151340			https://identifiers.org/aop/476	false	https://identifiers.org/aop/476	Adverse Outcome Pathways diagram related to PBDEs associated male reproductive toxicity	AOP
https://identifiers.org/aop.events/1670			Lung cancer			151343			https://identifiers.org/aop.events/1670	false	https://identifiers.org/aop.events/1670	Lung cancer	AO
	https://identifiers.org/aop/451	Interaction with lung resident cell membrane components leads to lung cancer				151346			https://identifiers.org/aop/451	false	https://identifiers.org/aop/451	Interaction with lung resident cell membrane components leads to lung cancer	AOP
	https://identifiers.org/aop/303	Frustrated phagocytosis-induced lung cancer				151349			https://identifiers.org/aop/303	false	https://identifiers.org/aop/303	Frustrated phagocytosis-induced lung cancer	AOP
https://identifiers.org/aop.events/1688			anogenital distance (AGD), decreased			151352			https://identifiers.org/aop.events/1688	false	https://identifiers.org/aop.events/1688	anogenital distance (AGD), decreased	AO
https://identifiers.org/aop.events/1709			Psoriatic skin disease			151355			https://identifiers.org/aop.events/1709	false	https://identifiers.org/aop.events/1709	Psoriatic skin disease	AO
	https://identifiers.org/aop/313	Stimulation of TLR7/8 in dendric cells leading to Psoriatic skin disease				151358			https://identifiers.org/aop/313	false	https://identifiers.org/aop/313	Stimulation of TLR7/8 in dendric cells leading to Psoriatic skin disease	AOP
https://identifiers.org/aop.events/1719			Impairment of T-cell dependent antibody response			151361			https://identifiers.org/aop.events/1719	false	https://identifiers.org/aop.events/1719	Impairment of T-cell dependent antibody response	AO
	https://identifiers.org/aop/315	Inhibition of JAK3 leading to impairment of T-Cell Dependent Antibody Response				151364			https://identifiers.org/aop/315	false	https://identifiers.org/aop/315	Inhibition of JAK3 leading to impairment of T-Cell Dependent Antibody Response	AOP
https://identifiers.org/aop.events/1841			Encephalitis			151367			https://identifiers.org/aop.events/1841	false	https://identifiers.org/aop.events/1841	Encephalitis	AO
	https://identifiers.org/aop/374	Binding of Sars-CoV-2 spike protein to ACE 2 receptors expressed on brain cells (neuronal and non-neuronal) leads to neuroinflammation resulting in encephalitis				151370			https://identifiers.org/aop/374	false	https://identifiers.org/aop/374	Binding of Sars-CoV-2 spike protein to ACE 2 receptors expressed on brain cells (neuronal and non-neuronal) leads to neuroinflammation resulting in encephalitis	AOP
https://identifiers.org/aop.events/1843			Multi Organ Failure involving Acute Respiratory Distress Syndrome			151373			https://identifiers.org/aop.events/1843	false	https://identifiers.org/aop.events/1843	Multi Organ Failure involving Acute Respiratory Distress Syndrome	AO
	https://identifiers.org/aop/377	Dysregulated prolonged Toll Like Receptor 9 (TLR9) activation leading to Multi Organ Failure involving Acute Respiratory Distress Syndrome (ARDS)				151376			https://identifiers.org/aop/377	false	https://identifiers.org/aop/377	Dysregulated prolonged Toll Like Receptor 9 (TLR9) activation leading to Multi Organ Failure involving Acute Respiratory Distress Syndrome (ARDS)	AOP
https://identifiers.org/aop.events/185			Increase, Mutations			151379			https://identifiers.org/aop.events/185	false	https://identifiers.org/aop.events/185	Increase, Mutations	AO
https://identifiers.org/aop.events/1863			Decrease, Reproduction			151382			https://identifiers.org/aop.events/1863	false	https://identifiers.org/aop.events/1863	Decrease, Reproduction	AO
https://identifiers.org/aop.events/1868			Hyperinflammation			151385			https://identifiers.org/aop.events/1868	false	https://identifiers.org/aop.events/1868	Hyperinflammation	AO
	https://identifiers.org/aop/392	Decreased fibrinolysis and activated bradykinin system leading to hyperinflammation				151388			https://identifiers.org/aop/392	false	https://identifiers.org/aop/392	Decreased fibrinolysis and activated bradykinin system leading to hyperinflammation	AOP
	https://identifiers.org/aop/468	Binding of SARS-CoV-2 to ACE2 leads to hyperinflammation (via cell death)				151391			https://identifiers.org/aop/468	false	https://identifiers.org/aop/468	Binding of SARS-CoV-2 to ACE2 leads to hyperinflammation (via cell death)	AOP
https://identifiers.org/aop.events/1916			Thromboinflammation, Increased			151394			https://identifiers.org/aop.events/1916	false	https://identifiers.org/aop.events/1916	Thromboinflammation, Increased	AO
	https://identifiers.org/aop/412	Endothelial cell dysfunction leading to thromboinflammation				151397			https://identifiers.org/aop/412	false	https://identifiers.org/aop/412	Endothelial cell dysfunction leading to thromboinflammation	AOP
https://identifiers.org/aop.events/1941			Memory Loss			151400			https://identifiers.org/aop.events/1941	false	https://identifiers.org/aop.events/1941	Memory Loss	AO
	https://identifiers.org/aop/429	A cholesterol/glucose dysmetabolism initiated Tau-driven AOP toward memory loss (AO) in sporadic Alzheimer's Disease with plausible MIE's plug-ins for environmental neurotoxicants				151403			https://identifiers.org/aop/429	false	https://identifiers.org/aop/429	A cholesterol/glucose dysmetabolism initiated Tau-driven AOP toward memory loss (AO) in sporadic Alzheimer's Disease with plausible MIE's plug-ins for environmental neurotoxicants	AOP
https://identifiers.org/aop.events/1955			Acute Myeloid Leukemia			151406			https://identifiers.org/aop.events/1955	false	https://identifiers.org/aop.events/1955	Acute Myeloid Leukemia	AO
	https://identifiers.org/aop/432	Deposition of Energy by Ionizing Radiation leading to Acute Myeloid Leukemia				151409			https://identifiers.org/aop/432	false	https://identifiers.org/aop/432	Deposition of Energy by Ionizing Radiation leading to Acute Myeloid Leukemia	AOP
https://identifiers.org/aop.events/1982			metastatic breast cancer			151412			https://identifiers.org/aop.events/1982	false	https://identifiers.org/aop.events/1982	metastatic breast cancer	AO
	https://identifiers.org/aop/443	DNA damage and mutations leading to Metastatic Breast Cancer				151415			https://identifiers.org/aop/443	false	https://identifiers.org/aop/443	DNA damage and mutations leading to Metastatic Breast Cancer	AOP
https://identifiers.org/aop.events/2008			Chronic obstructive pulmonary disease			151418			https://identifiers.org/aop.events/2008	false	https://identifiers.org/aop.events/2008	Chronic obstructive pulmonary disease	AO
	https://identifiers.org/aop/452	Adverse outcome pathway of PM-induced respiratory toxicity				151421			https://identifiers.org/aop/452	false	https://identifiers.org/aop/452	Adverse outcome pathway of PM-induced respiratory toxicity	AOP
https://identifiers.org/aop.events/2042			Orofacial clefting			151424			https://identifiers.org/aop.events/2042	false	https://identifiers.org/aop.events/2042	Orofacial clefting	AO
	https://identifiers.org/aop/491	Decrease, GLI1/2 target gene expression leads to orofacial clefting				151427			https://identifiers.org/aop/491	false	https://identifiers.org/aop/491	Decrease, GLI1/2 target gene expression leads to orofacial clefting	AOP
	https://identifiers.org/aop/460	Antagonism of Smoothened receptor leading to orofacial clefting				151430			https://identifiers.org/aop/460	false	https://identifiers.org/aop/460	Antagonism of Smoothened receptor leading to orofacial clefting	AOP
	https://identifiers.org/aop/502	Decrease, cholesterol synthesis leads to orofacial clefting				151433			https://identifiers.org/aop/502	false	https://identifiers.org/aop/502	Decrease, cholesterol synthesis leads to orofacial clefting	AOP
https://identifiers.org/aop.events/2069			Occurrence, Vascular Remodeling			151436			https://identifiers.org/aop.events/2069	false	https://identifiers.org/aop.events/2069	Occurrence, Vascular Remodeling	AO
	https://identifiers.org/aop/470	Deposition of energy leads to vascular remodeling				151439			https://identifiers.org/aop/470	false	https://identifiers.org/aop/470	Deposition of energy leads to vascular remodeling	AOP
https://identifiers.org/aop.events/2091			Occurrence, Bone Loss			151442			https://identifiers.org/aop.events/2091	false	https://identifiers.org/aop.events/2091	Occurrence, Bone Loss	AO
	https://identifiers.org/aop/482	Deposition of energy leading to occurrence of bone loss				151445			https://identifiers.org/aop/482	false	https://identifiers.org/aop/482	Deposition of energy leading to occurrence of bone loss	AOP
https://identifiers.org/aop.events/2121			decreased, Intellectual Quotient			151448			https://identifiers.org/aop.events/2121	false	https://identifiers.org/aop.events/2121	decreased, Intellectual Quotient	AO
	https://identifiers.org/aop/490	Co-activation of IP3R and RyR leads to economic burden through reduced IQ and non-cholinergic mechanisms				151451			https://identifiers.org/aop/490	false	https://identifiers.org/aop/490	Co-activation of IP3R and RyR leads to economic burden through reduced IQ and non-cholinergic mechanisms	AOP
https://identifiers.org/aop.events/2122			increased, Economic Burden			151454			https://identifiers.org/aop.events/2122	false	https://identifiers.org/aop.events/2122	increased, Economic Burden	AO
https://identifiers.org/aop.events/2135			Prostate cancer			151457			https://identifiers.org/aop.events/2135	false	https://identifiers.org/aop.events/2135	Prostate cancer	AO
	https://identifiers.org/aop/495	Androgen receptor activation leading to prostate cancer				151460			https://identifiers.org/aop/495	false	https://identifiers.org/aop/495	Androgen receptor activation leading to prostate cancer	AOP
https://identifiers.org/aop.events/2194			Influenza A Virus (IAV) shedding and transmission			151463			https://identifiers.org/aop.events/2194	false	https://identifiers.org/aop.events/2194	Influenza A Virus (IAV) shedding and transmission	AO
	https://identifiers.org/aop/506	Binding of Influenza A Virus (IAV) to Sialic Acid Glycan Receptor leads to viral infection proliferation				151466			https://identifiers.org/aop/506	false	https://identifiers.org/aop/506	Binding of Influenza A Virus (IAV) to Sialic Acid Glycan Receptor leads to viral infection proliferation	AOP
https://identifiers.org/aop.events/313			Increase, Allergic Respiratory Hypersensitivity Response			151469			https://identifiers.org/aop.events/313	false	https://identifiers.org/aop.events/313	Increase, Allergic Respiratory Hypersensitivity Response	AO
