KEid_source	KEEnsembl_target	KEid	KEtitle	Ensembl
https://identifiers.org/aop.events/122	ENSG00000113580	https://identifiers.org/aop.events/122	Activation, Glucocorticoid Receptor	ENSG00000113580
https://identifiers.org/aop.events/1252	ENSG00000118058	https://identifiers.org/aop.events/1252	Binding to (interferes with) topoisomerase II enzyme	ENSG00000118058
https://identifiers.org/aop.events/1253	ENSG00000118058	https://identifiers.org/aop.events/1253	 MLL chromosomal translocation	ENSG00000118058
https://identifiers.org/aop.events/1254	ENSG00000118058	https://identifiers.org/aop.events/1254	Infant leukaemia	ENSG00000118058
https://identifiers.org/aop.events/1262	ENSG00000141510	https://identifiers.org/aop.events/1262	Apoptosis	ENSG00000141510
https://identifiers.org/aop.events/1262	ENSG00000171791	https://identifiers.org/aop.events/1262	Apoptosis	ENSG00000171791
https://identifiers.org/aop.events/1262	ENSG00000116478	https://identifiers.org/aop.events/1262	Apoptosis	ENSG00000116478
https://identifiers.org/aop.events/1262	ENSG00000109320	https://identifiers.org/aop.events/1262	Apoptosis	ENSG00000109320
https://identifiers.org/aop.events/1262	ENSG00000077782	https://identifiers.org/aop.events/1262	Apoptosis	ENSG00000077782
https://identifiers.org/aop.events/1339	ENSG00000148180	https://identifiers.org/aop.events/1339	Increase, intracellular calcium	ENSG00000148180
https://identifiers.org/aop.events/1387	ENSG00000172179	https://identifiers.org/aop.events/1387	7α-hydroxypregnenolone synthesis in the brain, decreased	ENSG00000172179
https://identifiers.org/aop.events/1391	ENSG00000130649	https://identifiers.org/aop.events/1391	Activation of Cyp2E1	ENSG00000130649
https://identifiers.org/aop.events/1392	ENSG00000121691	https://identifiers.org/aop.events/1392	Oxidative Stress 	ENSG00000121691
https://identifiers.org/aop.events/1392	ENSG00000108823	https://identifiers.org/aop.events/1392	Oxidative Stress 	ENSG00000108823
https://identifiers.org/aop.events/1394	ENSG00000170345	https://identifiers.org/aop.events/1394	Induction, persistent proliferation/sustained proliferation	ENSG00000170345
https://identifiers.org/aop.events/1394	ENSG00000134982	https://identifiers.org/aop.events/1394	Induction, persistent proliferation/sustained proliferation	ENSG00000134982
https://identifiers.org/aop.events/1394	ENSG00000103126	https://identifiers.org/aop.events/1394	Induction, persistent proliferation/sustained proliferation	ENSG00000103126
https://identifiers.org/aop.events/1394	ENSG00000132670	https://identifiers.org/aop.events/1394	Induction, persistent proliferation/sustained proliferation	ENSG00000132670
https://identifiers.org/aop.events/1394	ENSG00000123384	https://identifiers.org/aop.events/1394	Induction, persistent proliferation/sustained proliferation	ENSG00000123384
https://identifiers.org/aop.events/1394	ENSG00000107643	https://identifiers.org/aop.events/1394	Induction, persistent proliferation/sustained proliferation	ENSG00000107643
https://identifiers.org/aop.events/1394	ENSG00000168036	https://identifiers.org/aop.events/1394	Induction, persistent proliferation/sustained proliferation	ENSG00000168036
https://identifiers.org/aop.events/1394	ENSG00000148737	https://identifiers.org/aop.events/1394	Induction, persistent proliferation/sustained proliferation	ENSG00000148737
https://identifiers.org/aop.events/1394	ENSG00000139687	https://identifiers.org/aop.events/1394	Induction, persistent proliferation/sustained proliferation	ENSG00000139687
https://identifiers.org/aop.events/1394	ENSG00000100644	https://identifiers.org/aop.events/1394	Induction, persistent proliferation/sustained proliferation	ENSG00000100644
https://identifiers.org/aop.events/1394	ENSG00000109320	https://identifiers.org/aop.events/1394	Induction, persistent proliferation/sustained proliferation	ENSG00000109320
https://identifiers.org/aop.events/1394	ENSG00000177606	https://identifiers.org/aop.events/1394	Induction, persistent proliferation/sustained proliferation	ENSG00000177606
https://identifiers.org/aop.events/1394	ENSG00000110092	https://identifiers.org/aop.events/1394	Induction, persistent proliferation/sustained proliferation	ENSG00000110092
https://identifiers.org/aop.events/1394	ENSG00000136997	https://identifiers.org/aop.events/1394	Induction, persistent proliferation/sustained proliferation	ENSG00000136997
https://identifiers.org/aop.events/1438	ENSG00000142192	https://identifiers.org/aop.events/1438	Transcription of genes encoding acute phase proteins, Increased	ENSG00000142192
https://identifiers.org/aop.events/1438	ENSG00000257017	https://identifiers.org/aop.events/1438	Transcription of genes encoding acute phase proteins, Increased	ENSG00000257017
https://identifiers.org/aop.events/1438	ENSG00000132693	https://identifiers.org/aop.events/1438	Transcription of genes encoding acute phase proteins, Increased	ENSG00000132693
https://identifiers.org/aop.events/1439	ENSG00000123384	https://identifiers.org/aop.events/1439	Systemic acute phase response	ENSG00000123384
https://identifiers.org/aop.events/1439	ENSG00000142192	https://identifiers.org/aop.events/1439	Systemic acute phase response	ENSG00000142192
https://identifiers.org/aop.events/1439	ENSG00000257017	https://identifiers.org/aop.events/1439	Systemic acute phase response	ENSG00000257017
https://identifiers.org/aop.events/1439	ENSG00000132693	https://identifiers.org/aop.events/1439	Systemic acute phase response	ENSG00000132693
https://identifiers.org/aop.events/1457	ENSG00000077782	https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	ENSG00000077782
https://identifiers.org/aop.events/1457	ENSG00000121879	https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	ENSG00000121879
https://identifiers.org/aop.events/1457	ENSG00000105976	https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	ENSG00000105976
https://identifiers.org/aop.events/1457	ENSG00000100030	https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	ENSG00000100030
https://identifiers.org/aop.events/1457	ENSG00000136244	https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	ENSG00000136244
https://identifiers.org/aop.events/1457	ENSG00000138798	https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	ENSG00000138798
https://identifiers.org/aop.events/1458	ENSG00000049540	https://identifiers.org/aop.events/1458	Pulmonary fibrosis	ENSG00000049540
https://identifiers.org/aop.events/1488	ENSG00000176697	https://identifiers.org/aop.events/1488	Glutamate dyshomeostasis	ENSG00000176697
https://identifiers.org/aop.events/1488	ENSG00000086730	https://identifiers.org/aop.events/1488	Glutamate dyshomeostasis	ENSG00000086730
https://identifiers.org/aop.events/1488	ENSG00000168621	https://identifiers.org/aop.events/1488	Glutamate dyshomeostasis	ENSG00000168621
https://identifiers.org/aop.events/149	ENSG00000136244	https://identifiers.org/aop.events/149	Increase, Inflammation	ENSG00000136244
https://identifiers.org/aop.events/149	ENSG00000150782	https://identifiers.org/aop.events/149	Increase, Inflammation	ENSG00000150782
https://identifiers.org/aop.events/149	ENSG00000232810	https://identifiers.org/aop.events/149	Increase, Inflammation	ENSG00000232810
https://identifiers.org/aop.events/1492	ENSG00000164400	https://identifiers.org/aop.events/1492	Tissue resident cell activation	ENSG00000164400
https://identifiers.org/aop.events/1492	ENSG00000131095	https://identifiers.org/aop.events/1492	Tissue resident cell activation	ENSG00000131095
https://identifiers.org/aop.events/1492	ENSG00000136869	https://identifiers.org/aop.events/1492	Tissue resident cell activation	ENSG00000136869
https://identifiers.org/aop.events/1492	ENSG00000150782	https://identifiers.org/aop.events/1492	Tissue resident cell activation	ENSG00000150782
https://identifiers.org/aop.events/1492	ENSG00000232810	https://identifiers.org/aop.events/1492	Tissue resident cell activation	ENSG00000232810
https://identifiers.org/aop.events/1492	ENSG00000136244	https://identifiers.org/aop.events/1492	Tissue resident cell activation	ENSG00000136244
https://identifiers.org/aop.events/1492	ENSG00000123384	https://identifiers.org/aop.events/1492	Tissue resident cell activation	ENSG00000123384
https://identifiers.org/aop.events/1492	ENSG00000137462	https://identifiers.org/aop.events/1492	Tissue resident cell activation	ENSG00000137462
https://identifiers.org/aop.events/1492	ENSG00000113520	https://identifiers.org/aop.events/1492	Tissue resident cell activation	ENSG00000113520
https://identifiers.org/aop.events/1492	ENSG00000108691	https://identifiers.org/aop.events/1492	Tissue resident cell activation	ENSG00000108691
https://identifiers.org/aop.events/1493	ENSG00000108691	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	ENSG00000108691
https://identifiers.org/aop.events/1493	ENSG00000136244	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	ENSG00000136244
https://identifiers.org/aop.events/1493	ENSG00000109471	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	ENSG00000109471
https://identifiers.org/aop.events/1493	ENSG00000113520	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	ENSG00000113520
https://identifiers.org/aop.events/1493	ENSG00000163599	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	ENSG00000163599
https://identifiers.org/aop.events/1495	ENSG00000136869	https://identifiers.org/aop.events/1495	Substance interaction with the lung resident cell membrane components	ENSG00000136869
https://identifiers.org/aop.events/1496	ENSG00000136244	https://identifiers.org/aop.events/1496	Increased, secretion of proinflammatory mediators	ENSG00000136244
https://identifiers.org/aop.events/1496	ENSG00000113520	https://identifiers.org/aop.events/1496	Increased, secretion of proinflammatory mediators	ENSG00000113520
https://identifiers.org/aop.events/1496	ENSG00000108691	https://identifiers.org/aop.events/1496	Increased, secretion of proinflammatory mediators	ENSG00000108691
https://identifiers.org/aop.events/1496	ENSG00000109471	https://identifiers.org/aop.events/1496	Increased, secretion of proinflammatory mediators	ENSG00000109471
https://identifiers.org/aop.events/1496	ENSG00000164399	https://identifiers.org/aop.events/1496	Increased, secretion of proinflammatory mediators	ENSG00000164399
https://identifiers.org/aop.events/1496	ENSG00000170345	https://identifiers.org/aop.events/1496	Increased, secretion of proinflammatory mediators	ENSG00000170345
https://identifiers.org/aop.events/1496	ENSG00000177606	https://identifiers.org/aop.events/1496	Increased, secretion of proinflammatory mediators	ENSG00000177606
https://identifiers.org/aop.events/1496	ENSG00000232810	https://identifiers.org/aop.events/1496	Increased, secretion of proinflammatory mediators	ENSG00000232810
https://identifiers.org/aop.events/1496	ENSG00000164400	https://identifiers.org/aop.events/1496	Increased, secretion of proinflammatory mediators	ENSG00000164400
https://identifiers.org/aop.events/1496	ENSG00000150782	https://identifiers.org/aop.events/1496	Increased, secretion of proinflammatory mediators	ENSG00000150782
https://identifiers.org/aop.events/1499	ENSG00000136244	https://identifiers.org/aop.events/1499	Increased, activation of T (T) helper (h) type 2 cells	ENSG00000136244
https://identifiers.org/aop.events/1499	ENSG00000113520	https://identifiers.org/aop.events/1499	Increased, activation of T (T) helper (h) type 2 cells	ENSG00000113520
https://identifiers.org/aop.events/1499	ENSG00000136634	https://identifiers.org/aop.events/1499	Increased, activation of T (T) helper (h) type 2 cells	ENSG00000136634
https://identifiers.org/aop.events/1500	ENSG00000049540	https://identifiers.org/aop.events/1500	Increased, fibroblast proliferation and myofibroblast differentiation	ENSG00000049540
https://identifiers.org/aop.events/1501	ENSG00000049540	https://identifiers.org/aop.events/1501	Increased, extracellular matrix deposition	ENSG00000049540
https://identifiers.org/aop.events/1502	ENSG00000094631	https://identifiers.org/aop.events/1502	Histone deacetylase inhibition	ENSG00000094631
https://identifiers.org/aop.events/1502	ENSG00000048052	https://identifiers.org/aop.events/1502	Histone deacetylase inhibition	ENSG00000048052
https://identifiers.org/aop.events/1502	ENSG00000077782	https://identifiers.org/aop.events/1502	Histone deacetylase inhibition	ENSG00000077782
https://identifiers.org/aop.events/1503	ENSG00000048052	https://identifiers.org/aop.events/1503	Histone acetylation, increase	ENSG00000048052
https://identifiers.org/aop.events/1503	ENSG00000077782	https://identifiers.org/aop.events/1503	Histone acetylation, increase	ENSG00000077782
https://identifiers.org/aop.events/1508	ENSG00000130649	https://identifiers.org/aop.events/1508	CYP2E1 Activation	ENSG00000130649
https://identifiers.org/aop.events/1512	ENSG00000172071	https://identifiers.org/aop.events/1512	Unfolded Protein Response	ENSG00000172071
https://identifiers.org/aop.events/1513	ENSG00000107643	https://identifiers.org/aop.events/1513	General Apoptosis	ENSG00000107643
https://identifiers.org/aop.events/1513	ENSG00000141510	https://identifiers.org/aop.events/1513	General Apoptosis	ENSG00000141510
https://identifiers.org/aop.events/1513	ENSG00000171791	https://identifiers.org/aop.events/1513	General Apoptosis	ENSG00000171791
https://identifiers.org/aop.events/1515	ENSG00000049541	https://identifiers.org/aop.events/1515	Spermatocyte depletion	ENSG00000049541
https://identifiers.org/aop.events/1515	ENSG00000171791	https://identifiers.org/aop.events/1515	Spermatocyte depletion	ENSG00000171791
https://identifiers.org/aop.events/1515	ENSG00000118971	https://identifiers.org/aop.events/1515	Spermatocyte depletion	ENSG00000118971
https://identifiers.org/aop.events/1538	ENSG00000113580	https://identifiers.org/aop.events/1538	Decreased protection against oxidative stress	ENSG00000113580
https://identifiers.org/aop.events/155	ENSG00000073050	https://identifiers.org/aop.events/155	Inadequate DNA repair	ENSG00000073050
https://identifiers.org/aop.events/155	ENSG00000152422	https://identifiers.org/aop.events/155	Inadequate DNA repair	ENSG00000152422
https://identifiers.org/aop.events/155	ENSG00000141510	https://identifiers.org/aop.events/155	Inadequate DNA repair	ENSG00000141510
https://identifiers.org/aop.events/1557	ENSG00000048052	https://identifiers.org/aop.events/1557	Neural crest cell migration, reduced	ENSG00000048052
https://identifiers.org/aop.events/1602	ENSG00000173402	https://identifiers.org/aop.events/1602	Activation, Muscarinic Acetylcholine Receptors	ENSG00000173402
https://identifiers.org/aop.events/1632	ENSG00000068024	https://identifiers.org/aop.events/1632	Increase in reactive oxygen and nitrogen species (RONS)	ENSG00000068024
https://identifiers.org/aop.events/1632	ENSG00000171862	https://identifiers.org/aop.events/1632	Increase in reactive oxygen and nitrogen species (RONS)	ENSG00000171862
https://identifiers.org/aop.events/1634	ENSG00000145321	https://identifiers.org/aop.events/1634	Increase, Oxidative damage to DNA	ENSG00000145321
https://identifiers.org/aop.events/1647	ENSG00000082701	https://identifiers.org/aop.events/1647	GSK3beta inactivation	ENSG00000082701
https://identifiers.org/aop.events/1647	ENSG00000137154	https://identifiers.org/aop.events/1647	GSK3beta inactivation	ENSG00000137154
https://identifiers.org/aop.events/165	ENSG00000140465	https://identifiers.org/aop.events/165	Activation, Long term AHR receptor driven direct and indirect gene expression changes	ENSG00000140465
https://identifiers.org/aop.events/167	ENSG00000186951	https://identifiers.org/aop.events/167	Activation, LXR	ENSG00000186951
https://identifiers.org/aop.events/167	ENSG00000049541	https://identifiers.org/aop.events/167	Activation, LXR	ENSG00000049541
https://identifiers.org/aop.events/1700	ENSG00000173039	https://identifiers.org/aop.events/1700	Impaired IL-1R1 signaling in T cell	ENSG00000173039
https://identifiers.org/aop.events/1700	ENSG00000136244	https://identifiers.org/aop.events/1700	Impaired IL-1R1 signaling in T cell	ENSG00000136244
https://identifiers.org/aop.events/1700	ENSG00000136869	https://identifiers.org/aop.events/1700	Impaired IL-1R1 signaling in T cell	ENSG00000136869
https://identifiers.org/aop.events/1700	ENSG00000232810	https://identifiers.org/aop.events/1700	Impaired IL-1R1 signaling in T cell	ENSG00000232810
https://identifiers.org/aop.events/1706	ENSG00000136244	https://identifiers.org/aop.events/1706	Stimulation, TLR7/8	ENSG00000136244
https://identifiers.org/aop.events/1706	ENSG00000131323	https://identifiers.org/aop.events/1706	Stimulation, TLR7/8	ENSG00000131323
https://identifiers.org/aop.events/1708	ENSG00000145321	https://identifiers.org/aop.events/1708	Th17 cell migration and inflammation induction	ENSG00000145321
https://identifiers.org/aop.events/1708	ENSG00000100099	https://identifiers.org/aop.events/1708	Th17 cell migration and inflammation induction	ENSG00000100099
https://identifiers.org/aop.events/1709	ENSG00000111537	https://identifiers.org/aop.events/1709	Psoriatic skin disease	ENSG00000111537
https://identifiers.org/aop.events/1709	ENSG00000100099	https://identifiers.org/aop.events/1709	Psoriatic skin disease	ENSG00000100099
https://identifiers.org/aop.events/1710	ENSG00000110492	https://identifiers.org/aop.events/1710	Binding to estrogen receptor (ER)-α in immune cells	ENSG00000110492
https://identifiers.org/aop.events/1711	ENSG00000113520	https://identifiers.org/aop.events/1711	Induction of GATA3 expression	ENSG00000113520
https://identifiers.org/aop.events/1711	ENSG00000113580	https://identifiers.org/aop.events/1711	Induction of GATA3 expression	ENSG00000113580
https://identifiers.org/aop.events/1712	ENSG00000136634	https://identifiers.org/aop.events/1712	Increase of Th2 cells producing IL-4	ENSG00000136634
https://identifiers.org/aop.events/1712	ENSG00000113520	https://identifiers.org/aop.events/1712	Increase of Th2 cells producing IL-4	ENSG00000113520
https://identifiers.org/aop.events/1713	ENSG00000172179	https://identifiers.org/aop.events/1713	Increase of anti-DNA antibody from autoreactive B cell	ENSG00000172179
https://identifiers.org/aop.events/1713	ENSG00000113520	https://identifiers.org/aop.events/1713	Increase of anti-DNA antibody from autoreactive B cell	ENSG00000113520
https://identifiers.org/aop.events/1715	ENSG00000139687	https://identifiers.org/aop.events/1715	Inhibition of JAK3	ENSG00000139687
https://identifiers.org/aop.events/1716	ENSG00000172179	https://identifiers.org/aop.events/1716	Blockade of STAT5 phosphorylation	ENSG00000172179
https://identifiers.org/aop.events/1716	ENSG00000126561	https://identifiers.org/aop.events/1716	Blockade of STAT5 phosphorylation	ENSG00000126561
https://identifiers.org/aop.events/1717	ENSG00000109471	https://identifiers.org/aop.events/1717	Suppression of STAT5 binding to cytokine gene promoters	ENSG00000109471
https://identifiers.org/aop.events/1718	ENSG00000126561	https://identifiers.org/aop.events/1718	Suppression of IL-4 production	ENSG00000126561
https://identifiers.org/aop.events/1718	ENSG00000136244	https://identifiers.org/aop.events/1718	Suppression of IL-4 production	ENSG00000136244
https://identifiers.org/aop.events/1718	ENSG00000113520	https://identifiers.org/aop.events/1718	Suppression of IL-4 production	ENSG00000113520
https://identifiers.org/aop.events/1719	ENSG00000113520	https://identifiers.org/aop.events/1719	Impairment of T-cell dependent antibody response	ENSG00000113520
https://identifiers.org/aop.events/1719	ENSG00000186951	https://identifiers.org/aop.events/1719	Impairment of T-cell dependent antibody response	ENSG00000186951
https://identifiers.org/aop.events/1719	ENSG00000109471	https://identifiers.org/aop.events/1719	Impairment of T-cell dependent antibody response	ENSG00000109471
https://identifiers.org/aop.events/1720	ENSG00000187094	https://identifiers.org/aop.events/1720	Trypsin inhibition	ENSG00000187094
https://identifiers.org/aop.events/1721	ENSG00000187094	https://identifiers.org/aop.events/1721	Increased intestinal monitor peptide level	ENSG00000187094
https://identifiers.org/aop.events/1722	ENSG00000187094	https://identifiers.org/aop.events/1722	Increased blood CCK level	ENSG00000187094
https://identifiers.org/aop.events/1723	ENSG00000187094	https://identifiers.org/aop.events/1723	Increased exocrine secretion from pancreatic acinar cells	ENSG00000187094
https://identifiers.org/aop.events/1724	ENSG00000187094	https://identifiers.org/aop.events/1724	Acinar cell proliferation	ENSG00000187094
https://identifiers.org/aop.events/1725	ENSG00000187094	https://identifiers.org/aop.events/1725	Pancreatic acinar cell tumors	ENSG00000187094
https://identifiers.org/aop.events/1738	ENSG00000073578	https://identifiers.org/aop.events/1738	SARS-CoV-2 cell entry 	ENSG00000073578
https://identifiers.org/aop.events/1738	ENSG00000075213	https://identifiers.org/aop.events/1738	SARS-CoV-2 cell entry 	ENSG00000075213
https://identifiers.org/aop.events/1738	ENSG00000163599	https://identifiers.org/aop.events/1738	SARS-CoV-2 cell entry 	ENSG00000163599
https://identifiers.org/aop.events/1755	ENSG00000168036	https://identifiers.org/aop.events/1755	beta-catenin activation	ENSG00000168036
https://identifiers.org/aop.events/1756	ENSG00000050820	https://identifiers.org/aop.events/1756	Decreased,  plasma 11-ketotestosterone level	ENSG00000050820
https://identifiers.org/aop.events/177	ENSG00000121691	https://identifiers.org/aop.events/177	Mitochondrial dysfunction	ENSG00000121691
https://identifiers.org/aop.events/177	ENSG00000102683	https://identifiers.org/aop.events/177	Mitochondrial dysfunction	ENSG00000102683
https://identifiers.org/aop.events/18	ENSG00000180530	https://identifiers.org/aop.events/18	Activation, AhR	ENSG00000180530
https://identifiers.org/aop.events/1822	ENSG00000136244	https://identifiers.org/aop.events/1822	Maturation of TNF/iNOS-Producing Dendritic Cells	ENSG00000136244
https://identifiers.org/aop.events/1822	ENSG00000177575	https://identifiers.org/aop.events/1822	Maturation of TNF/iNOS-Producing Dendritic Cells	ENSG00000177575
https://identifiers.org/aop.events/1822	ENSG00000164400	https://identifiers.org/aop.events/1822	Maturation of TNF/iNOS-Producing Dendritic Cells	ENSG00000164400
https://identifiers.org/aop.events/1825	ENSG00000067182	https://identifiers.org/aop.events/1825	Increase, Cell death	ENSG00000067182
https://identifiers.org/aop.events/1825	ENSG00000136869	https://identifiers.org/aop.events/1825	Increase, Cell death	ENSG00000136869
https://identifiers.org/aop.events/1825	ENSG00000164342	https://identifiers.org/aop.events/1825	Increase, Cell death	ENSG00000164342
https://identifiers.org/aop.events/1845	ENSG00000108823	https://identifiers.org/aop.events/1845	Coagulation	ENSG00000108823
https://identifiers.org/aop.events/1845	ENSG00000122194	https://identifiers.org/aop.events/1845	Coagulation	ENSG00000122194
https://identifiers.org/aop.events/1845	ENSG00000091513	https://identifiers.org/aop.events/1845	Coagulation	ENSG00000091513
https://identifiers.org/aop.events/1846	ENSG00000189056	https://identifiers.org/aop.events/1846	Thrombosis and Disseminated Intravascular Coagulation	ENSG00000189056
https://identifiers.org/aop.events/1847	ENSG00000126456	https://identifiers.org/aop.events/1847	Increased SARS-CoV-2 production	ENSG00000126456
https://identifiers.org/aop.events/1848	ENSG00000144381	https://identifiers.org/aop.events/1848	Toll Like Receptor (TLR) Dysregulation	ENSG00000144381
https://identifiers.org/aop.events/1848	ENSG00000136869	https://identifiers.org/aop.events/1848	Toll Like Receptor (TLR) Dysregulation	ENSG00000136869
https://identifiers.org/aop.events/1848	ENSG00000164342	https://identifiers.org/aop.events/1848	Toll Like Receptor (TLR) Dysregulation	ENSG00000164342
https://identifiers.org/aop.events/1848	ENSG00000103546	https://identifiers.org/aop.events/1848	Toll Like Receptor (TLR) Dysregulation	ENSG00000103546
https://identifiers.org/aop.events/1848	ENSG00000137462	https://identifiers.org/aop.events/1848	Toll Like Receptor (TLR) Dysregulation	ENSG00000137462
https://identifiers.org/aop.events/1854	ENSG00000096717	https://identifiers.org/aop.events/1854	Dysregulation, ACE2 expression and activity	ENSG00000096717
https://identifiers.org/aop.events/1854	ENSG00000112062	https://identifiers.org/aop.events/1854	Dysregulation, ACE2 expression and activity	ENSG00000112062
https://identifiers.org/aop.events/1854	ENSG00000133636	https://identifiers.org/aop.events/1854	Dysregulation, ACE2 expression and activity	ENSG00000133636
https://identifiers.org/aop.events/1857	ENSG00000169896	https://identifiers.org/aop.events/1857	Platelet-neutrophil interactions, Increased 	ENSG00000169896
https://identifiers.org/aop.events/1857	ENSG00000271503	https://identifiers.org/aop.events/1857	Platelet-neutrophil interactions, Increased 	ENSG00000271503
https://identifiers.org/aop.events/1866	ENSG00000122194	https://identifiers.org/aop.events/1866	Fibrinolysis, decreased	ENSG00000122194
https://identifiers.org/aop.events/1866	ENSG00000104368	https://identifiers.org/aop.events/1866	Fibrinolysis, decreased	ENSG00000104368
https://identifiers.org/aop.events/1867	ENSG00000109320	https://identifiers.org/aop.events/1867	Bradykinin system, hyperactivated	ENSG00000109320
https://identifiers.org/aop.events/1868	ENSG00000136244	https://identifiers.org/aop.events/1868	Hyperinflammation	ENSG00000136244
https://identifiers.org/aop.events/1868	ENSG00000132693	https://identifiers.org/aop.events/1868	Hyperinflammation	ENSG00000132693
https://identifiers.org/aop.events/1869	ENSG00000109320	https://identifiers.org/aop.events/1869	Diminished protective oxidative stress response	ENSG00000109320
https://identifiers.org/aop.events/188	ENSG00000136244	https://identifiers.org/aop.events/188	Neuroinflammation	ENSG00000136244
https://identifiers.org/aop.events/188	ENSG00000232810	https://identifiers.org/aop.events/188	Neuroinflammation	ENSG00000232810
https://identifiers.org/aop.events/188	ENSG00000131095	https://identifiers.org/aop.events/188	Neuroinflammation	ENSG00000131095
https://identifiers.org/aop.events/188	ENSG00000113520	https://identifiers.org/aop.events/188	Neuroinflammation	ENSG00000113520
https://identifiers.org/aop.events/1880	ENSG00000128918	https://identifiers.org/aop.events/1880	Inhibition of ALDH1A (RALDH)	ENSG00000128918
https://identifiers.org/aop.events/1880	ENSG00000165092	https://identifiers.org/aop.events/1880	Inhibition of ALDH1A (RALDH)	ENSG00000165092
https://identifiers.org/aop.events/1881	ENSG00000187553	https://identifiers.org/aop.events/1881	Decreased, all-trans retinoic acid (atRA) concentration	ENSG00000187553
https://identifiers.org/aop.events/1881	ENSG00000095596	https://identifiers.org/aop.events/1881	Decreased, all-trans retinoic acid (atRA) concentration	ENSG00000095596
https://identifiers.org/aop.events/1881	ENSG00000003137	https://identifiers.org/aop.events/1881	Decreased, all-trans retinoic acid (atRA) concentration	ENSG00000003137
https://identifiers.org/aop.events/1881	ENSG00000165092	https://identifiers.org/aop.events/1881	Decreased, all-trans retinoic acid (atRA) concentration	ENSG00000165092
https://identifiers.org/aop.events/1884	ENSG00000010810	https://identifiers.org/aop.events/1884	Inhibition of Fyna	ENSG00000010810
https://identifiers.org/aop.events/1885	ENSG00000108823	https://identifiers.org/aop.events/1885	Inhibition of Plxna2	ENSG00000108823
https://identifiers.org/aop.events/1885	ENSG00000076356	https://identifiers.org/aop.events/1885	Inhibition of Plxna2	ENSG00000076356
