term_id,p_values,significant,term_size,query_sizes,intersection_sizes,source,term_name,effective_domain_size,source_order,parents,highlighted
GO:0046390,7.76510828163295e-08,TRUE,239,74,12,GO:BP,ribose phosphate biosynthetic process,21010,12738,GO:0019693|GO:0090407|GO:1901137,FALSE
GO:0005890,8.66459447284529e-08,TRUE,12,74,5,GO:CC,sodium:potassium-exchanging ATPase complex,22090,426,GO:0090533|GO:0098797,FALSE
KEGG:04911,8.96532424908516e-08,TRUE,86,65,10,KEGG,Insulin secretion,8161,361,KEGG:00000,FALSE
GO:0006144,1.07137737429129e-07,TRUE,20,74,6,GO:BP,purine nucleobase metabolic process,21010,2017,GO:0009112|GO:0072521,FALSE
GO:0043167,1.30783973817313e-07,TRUE,6115,74,49,GO:MF,ion binding,20139,5753,GO:0005488,FALSE
KEGG:04970,1.41305812417768e-07,TRUE,90,65,10,KEGG,Salivary secretion,8161,394,KEGG:00000,FALSE
GO:0009127,1.495767017031e-07,TRUE,21,74,6,GO:BP,purine nucleoside monophosphate biosynthetic process,21010,3350,GO:0009124|GO:0009126,FALSE
GO:0032561,1.74073383518695e-07,TRUE,413,74,14,GO:MF,guanyl ribonucleotide binding,20139,4487,GO:0019001|GO:0032555,FALSE
GO:0019001,1.74073383518695e-07,TRUE,413,74,14,GO:MF,guanyl nucleotide binding,20139,3601,GO:0017076,FALSE
GO:0009167,2.27608674596347e-07,TRUE,42,74,7,GO:BP,purine ribonucleoside monophosphate metabolic process,21010,3389,GO:0009126|GO:0009161,FALSE
KEGG:04924,2.29941750471658e-07,TRUE,69,65,9,KEGG,Renin secretion,8161,374,KEGG:00000,FALSE
GO:0003013,3.28906114959378e-07,TRUE,589,74,16,GO:BP,circulatory system process,21010,1478,GO:0003008,FALSE
REAC:R-HSA-1296052,3.42399305332069e-07,TRUE,9,65,5,REAC,Ca2+ activated K+ channels,10835,287,REAC:R-HSA-1296071,FALSE
GO:0032261,3.97581250812815e-07,TRUE,11,74,5,GO:BP,purine nucleotide salvage,21010,7811,GO:0006164|GO:0043101|GO:0043173,FALSE
GO:0097367,4.12546152259593e-07,TRUE,2294,74,29,GO:MF,carbohydrate derivative binding,20139,9171,GO:0005488,FALSE
GO:0015269,4.5897926641474e-07,TRUE,13,74,5,GO:MF,calcium-activated potassium channel activity,20139,2453,GO:0005227|GO:0005267,TRUE
GO:0009152,4.61316028167534e-07,TRUE,216,74,11,GO:BP,purine ribonucleotide biosynthetic process,21010,3375,GO:0006164|GO:0009150|GO:0009260,FALSE
GO:0090407,4.7505367992114e-07,TRUE,604,74,16,GO:BP,organophosphate biosynthetic process,21010,19147,GO:0019637|GO:1901576,FALSE
GO:0046037,8.02453061983371e-07,TRUE,27,74,6,GO:BP,GMP metabolic process,21010,12431,GO:0009150|GO:0009167,FALSE
GO:0043951,1.10149385650812e-06,TRUE,13,74,5,GO:BP,negative regulation of cAMP-mediated signaling,21010,11399,GO:0019933|GO:0043949|GO:1902532,FALSE
GO:0044209,1.30912813937679e-06,TRUE,5,74,4,GO:BP,AMP salvage,21010,11485,GO:0006167|GO:0106380,FALSE
GO:0006177,1.7087458766164e-06,TRUE,14,74,5,GO:BP,GMP biosynthetic process,21010,2039,GO:0009152|GO:0009168|GO:0046037,FALSE
GO:0003008,1.78319447884658e-06,TRUE,2266,74,28,GO:BP,system process,21010,1473,GO:0032501,FALSE
GO:0019933,1.88154252040291e-06,TRUE,56,74,7,GO:BP,cAMP-mediated signaling,21010,6372,GO:0019935,FALSE
GO:0043101,2.55610481330569e-06,TRUE,15,74,5,GO:BP,purine-containing compound salvage,21010,11036,GO:0034654|GO:0043094|GO:0072522,FALSE
GO:0090075,2.95287802181058e-06,TRUE,33,74,6,GO:BP,relaxation of muscle,21010,18853,GO:0003012,FALSE
REAC:R-HSA-109582,3.06339176970346e-06,TRUE,672,65,19,REAC,Hemostasis,10835,1067,REAC:0000000,FALSE
GO:1902495,3.35456537534117e-06,TRUE,410,74,12,GO:CC,transmembrane transporter complex,22090,3632,GO:0098796|GO:1990351,FALSE
REAC:R-HSA-74217,3.43324249379261e-06,TRUE,13,65,5,REAC,Purine salvage,10835,1741,REAC:R-HSA-8956321,FALSE
GO:0009156,4.30352064725672e-06,TRUE,35,74,6,GO:BP,ribonucleoside monophosphate biosynthetic process,21010,3379,GO:0009124|GO:0009161,FALSE
GO:0009112,4.30352064725672e-06,TRUE,35,74,6,GO:BP,nucleobase metabolic process,21010,3337,GO:0055086|GO:1901564,FALSE
GO:1990351,6.61758450662682e-06,TRUE,436,74,12,GO:CC,transporter complex,22090,3879,GO:0032991,FALSE
GO:0043173,7.23323900272469e-06,TRUE,18,74,5,GO:BP,nucleotide salvage,21010,11077,GO:0009165|GO:0043094,FALSE
GO:0071805,7.67818817682275e-06,TRUE,215,74,10,GO:BP,potassium ion transmembrane transport,21010,17737,GO:0006813|GO:0098655|GO:0098662,FALSE
GO:0030554,8.28084020668166e-06,TRUE,1658,74,23,GO:MF,adenyl nucleotide binding,20139,3971,GO:0017076,TRUE
GO:0009168,9.7896796951537e-06,TRUE,19,74,5,GO:BP,purine ribonucleoside monophosphate biosynthetic process,21010,3390,GO:0009127|GO:0009156|GO:0009167,FALSE
GO:0008074,1.09356593090995e-05,TRUE,3,74,3,GO:CC,"guanylate cyclase complex, soluble",22090,492,GO:0005829|GO:1902494,FALSE
KEGG:04024,1.1740407866355e-05,TRUE,223,65,12,KEGG,cAMP signaling pathway,8161,247,KEGG:00000,FALSE
GO:0044057,1.23042803561131e-05,TRUE,551,74,14,GO:BP,regulation of system process,21010,11436,GO:0003008|GO:0051239,FALSE
GO:0009124,1.3640486979567e-05,TRUE,42,74,6,GO:BP,nucleoside monophosphate biosynthetic process,21010,3347,GO:0009123|GO:1901293,FALSE
WP:WP35,1.52517871929048e-05,TRUE,89,57,8,WP,G protein signaling pathways,8625,87,WP:000000,FALSE
GO:0106380,1.81816248347312e-05,TRUE,8,74,4,GO:BP,purine ribonucleotide salvage,21010,20230,GO:0009152|GO:0032261,FALSE
KEGG:00760,2.64581091488838e-05,TRUE,36,65,6,KEGG,Nicotinate and nicotinamide metabolism,8161,121,KEGG:00000,FALSE
GO:0005227,2.76611765869216e-05,TRUE,27,74,5,GO:MF,calcium activated cation channel activity,20139,1366,GO:0005261|GO:0022839,FALSE
GO:0004118,2.97658360362712e-05,TRUE,3,74,3,GO:MF,cGMP-stimulated cyclic-nucleotide phosphodiesterase activity,20139,602,GO:0004114,FALSE
GO:0048101,2.97658360362712e-05,TRUE,3,74,3,GO:MF,"calmodulin-activated 3',5'-cyclic-GMP phosphodiesterase activity",20139,7309,GO:0047555,FALSE
GO:0004117,2.97658360362712e-05,TRUE,3,74,3,GO:MF,"calmodulin-activated dual specificity 3',5'-cyclic-GMP, 3',5'-cyclic-AMP phosphodiesterase activity",20139,601,GO:0004115|GO:0047555,FALSE
GO:1903522,3.24345342608178e-05,TRUE,250,74,10,GO:BP,regulation of blood circulation,21010,24014,GO:0008015|GO:0044057,FALSE
GO:0046033,4.40012333063852e-05,TRUE,25,74,5,GO:BP,AMP metabolic process,21010,12427,GO:0009150|GO:0009167,FALSE
GO:0003018,5.62916891226094e-05,TRUE,265,74,10,GO:BP,vascular process in circulatory system,21010,1483,GO:0003013,FALSE
GO:0042622,6.2060049422239e-05,TRUE,16,74,4,GO:CC,photoreceptor outer segment membrane,22090,1815,GO:0001750|GO:0060170,TRUE
KEGG:04270,7.89602233711098e-05,TRUE,134,65,9,KEGG,Vascular smooth muscle contraction,8161,292,KEGG:00000,FALSE
WP:WP4008,8.27185793506266e-05,TRUE,47,57,6,WP,NO/cGMP/PKG mediated neuroprotection,8625,342,WP:000000,FALSE
REAC:R-HSA-8956321,8.57067145051541e-05,TRUE,23,65,5,REAC,Nucleotide salvage,10835,1548,REAC:R-HSA-15869,FALSE
REAC:R-HSA-397014,0.000129911143588396,TRUE,203,65,10,REAC,Muscle contraction,10835,1423,REAC:0000000,FALSE
GO:0043094,0.000138423480642251,TRUE,31,74,5,GO:BP,cellular metabolic compound salvage,21010,11029,GO:0044237,FALSE
GO:0043949,0.000163608808326607,TRUE,32,74,5,GO:BP,regulation of cAMP-mediated signaling,21010,11397,GO:0019933|GO:1902531,FALSE
WP:WP4792,0.000175006338890981,TRUE,13,57,4,WP,Purine metabolism,8625,74,WP:000000,FALSE
GO:0006167,0.000183251074802416,TRUE,13,74,4,GO:BP,AMP biosynthetic process,21010,2030,GO:0009152|GO:0009168|GO:0046033,FALSE
GO:0005513,0.000255868006372736,TRUE,14,74,4,GO:BP,detection of calcium ion,21010,1871,GO:0009593|GO:0051592,TRUE
GO:0005737,0.000268328481705188,TRUE,12251,74,61,GO:CC,cytoplasm,22090,309,GO:0005622|GO:0110165,FALSE
GO:1903276,0.000309909499141374,TRUE,4,74,3,GO:BP,regulation of sodium ion export across plasma membrane,21010,23809,GO:0036376|GO:1902305,FALSE
GO:1903278,0.000309909499141374,TRUE,4,74,3,GO:BP,positive regulation of sodium ion export across plasma membrane,21010,23811,GO:0036376|GO:1902307|GO:1903276,FALSE
REAC:R-HSA-5578775,0.000316419817111916,TRUE,54,65,6,REAC,Ion homeostasis,10835,1221,REAC:R-HSA-5576891,FALSE
GO:0032559,0.000326151124969556,TRUE,1556,74,20,GO:MF,adenyl ribonucleotide binding,20139,4485,GO:0030554|GO:0032555,FALSE
REAC:R-HSA-111957,0.000342017061589922,TRUE,4,65,3,REAC,Cam-PDE 1 activation,10835,295,REAC:R-HSA-111933,FALSE
REAC:R-HSA-936837,0.000353508050892233,TRUE,55,65,6,REAC,Ion transport by P-type ATPases,10835,1223,REAC:R-HSA-983712,FALSE
GO:0044248,0.00036396979749165,TRUE,1527,74,20,GO:BP,cellular catabolic process,21010,11493,GO:0009056|GO:0044237,FALSE
GO:0099106,0.000402557906832102,TRUE,135,74,7,GO:MF,ion channel regulator activity,20139,9280,GO:0016247,TRUE
GO:0036376,0.00046273930124215,TRUE,16,74,4,GO:BP,sodium ion export across plasma membrane,21010,10057,GO:0035725|GO:0140115,FALSE
GO:1901381,0.000523018974766502,TRUE,40,74,5,GO:BP,positive regulation of potassium ion transmembrane transport,21010,22281,GO:0043268|GO:0071805|GO:1901379|GO:1904064,FALSE
GO:0016247,0.000593771510425628,TRUE,143,74,7,GO:MF,channel regulator activity,20139,2755,GO:0098772,FALSE
GO:0009975,0.000730229790078889,TRUE,22,74,4,GO:MF,cyclase activity,20139,2179,GO:0003824,TRUE
CORUM:408,0.000764772832751786,TRUE,2,8,2,CORUM,"Guanylyl cyclase, soluble (GUCY1A3, GUCY1B3)",3383,237,CORUM:0000000,FALSE
CORUM:6046,0.000764772832751786,TRUE,2,8,2,CORUM,PDE4B-DISC1 complex,3383,1861,CORUM:0000000,FALSE
GO:0032263,0.000772810055644369,TRUE,5,74,3,GO:BP,GMP salvage,21010,7813,GO:0006177|GO:0106380,FALSE
GO:0009153,0.000772810055644369,TRUE,5,74,3,GO:BP,purine deoxyribonucleotide biosynthetic process,21010,3376,GO:0006164|GO:0009151|GO:0009265,FALSE
GO:1902307,0.000773873282080853,TRUE,18,74,4,GO:BP,positive regulation of sodium ion transmembrane transport,21010,23083,GO:0010765|GO:0035725|GO:1902305|GO:1904064,FALSE
GO:0055119,0.000773873282080853,TRUE,18,74,4,GO:BP,relaxation of cardiac muscle,21010,14989,GO:0090075,FALSE
WP:WP4932,0.000826355523179221,TRUE,106,57,7,WP,7q11.23 copy number variation syndrome,8625,30,WP:000000,FALSE
GO:0030552,0.000881507224092952,TRUE,23,74,4,GO:MF,cAMP binding,20139,3969,GO:0030551|GO:0032559|GO:0043168,FALSE
GO:0030001,0.000883684628807878,TRUE,903,74,15,GO:BP,metal ion transport,21010,6961,GO:0006812,FALSE
GO:0016849,0.00105487089274392,TRUE,24,74,4,GO:MF,phosphorus-oxygen lyase activity,20139,3041,GO:0016829,FALSE
GO:0043268,0.00107179875466782,TRUE,46,74,5,GO:BP,positive regulation of potassium ion transport,21010,11101,GO:0006813|GO:0043266|GO:0043270,FALSE
GO:0035296,0.00126816244090039,TRUE,142,74,7,GO:BP,regulation of tube diameter,21010,9377,GO:0035150,FALSE
GO:0097746,0.00126816244090039,TRUE,142,74,7,GO:BP,blood vessel diameter maintenance,21010,19649,GO:0003018|GO:0008015|GO:0035296,FALSE
GO:0035150,0.00132971556914633,TRUE,143,74,7,GO:BP,regulation of tube size,21010,9268,GO:0090066,FALSE
HPA:0411273,0.00146819377199543,TRUE,57,52,5,HPA,retina; photoreceptor cells[High],11006,595,HPA:0411272,FALSE
GO:0010754,0.00154170319615327,TRUE,6,74,3,GO:BP,negative regulation of cGMP-mediated signaling,21010,4451,GO:0010752|GO:0019934|GO:1902532,FALSE
KEGG:00770,0.001608334340188,TRUE,21,65,4,KEGG,Pantothenate and CoA biosynthesis,8161,122,KEGG:00000,FALSE
GO:0004383,0.00164496851297964,TRUE,8,74,3,GO:MF,guanylate cyclase activity,20139,745,GO:0009975|GO:0016849,FALSE
WP:WP4224,0.00206327115258965,TRUE,23,57,4,WP,Purine metabolism and related disorders,8625,677,WP:000000,FALSE
GO:0090257,0.00224609102463153,TRUE,224,74,8,GO:BP,regulation of muscle system process,21010,19014,GO:0003012|GO:0044057,FALSE
GO:0043169,0.00226455200722336,TRUE,4409,74,34,GO:MF,cation binding,20139,5755,GO:0043167,FALSE
CORUM:7004,0.00229160413150202,TRUE,3,8,2,CORUM,HTT-DISC1-PDE4B complex,3383,2513,CORUM:0000000,FALSE
KEGG:04964,0.00235127087703961,TRUE,23,65,4,KEGG,Proximal tubule bicarbonate reclamation,8161,392,KEGG:00000,FALSE
GO:0050896,0.00251674799529353,TRUE,8955,74,52,GO:BP,response to stimulus,21010,14004,GO:0008150,TRUE
GO:0009162,0.00264466430659223,TRUE,24,74,4,GO:BP,deoxyribonucleoside monophosphate metabolic process,21010,3384,GO:0009123,FALSE
GO:0006220,0.00265388878386856,TRUE,55,74,5,GO:BP,pyrimidine nucleotide metabolic process,21010,2073,GO:0009117|GO:0072527,FALSE
GO:0006166,0.00269114426287435,TRUE,7,74,3,GO:BP,purine ribonucleoside salvage,21010,2029,GO:0043101|GO:0043174|GO:0046129,FALSE
GO:0086036,0.00269114426287435,TRUE,7,74,3,GO:BP,regulation of cardiac muscle cell membrane potential,21010,18749,GO:0042391,TRUE
GO:0098662,0.0027477242851443,TRUE,857,74,14,GO:BP,inorganic cation transmembrane transport,21010,19710,GO:0098660,FALSE
GO:0090534,0.00335481726138041,TRUE,2,74,2,GO:CC,calcium ion-transporting ATPase complex,22090,2851,GO:0090533,FALSE
GO:1901564,0.00364535794192894,TRUE,6362,74,42,GO:BP,organonitrogen compound metabolic process,21010,22437,GO:0006807|GO:0071704,FALSE
GO:0098655,0.0037983390517256,TRUE,881,74,14,GO:BP,monoatomic cation transmembrane transport,21010,19703,GO:0006812|GO:0034220,FALSE
GO:0005267,0.00396755733912967,TRUE,124,74,6,GO:MF,potassium channel activity,20139,1389,GO:0005261|GO:0015079,FALSE
GO:0046872,0.00437374280386199,TRUE,4320,74,33,GO:MF,metal ion binding,20139,6274,GO:0043169,FALSE
GO:0047429,0.00480846316258031,TRUE,11,74,3,GO:MF,nucleoside triphosphate diphosphatase activity,20139,6746,GO:0016462,TRUE
HPA:0411272,0.00531670296773746,TRUE,74,52,5,HPA,retina; photoreceptor cells[≥Medium],11006,594,HPA:0411271,FALSE
GO:0007263,0.00583304389920625,TRUE,29,74,4,GO:BP,nitric oxide mediated signal transduction,21010,2842,GO:0019932,FALSE
GO:1901018,0.00583304389920625,TRUE,29,74,4,GO:BP,positive regulation of potassium ion transmembrane transporter activity,21010,21974,GO:0032414|GO:1901016|GO:1901381,FALSE
GO:1901137,0.00589967959097453,TRUE,662,74,12,GO:BP,carbohydrate derivative biosynthetic process,21010,22082,GO:1901135|GO:1901576,FALSE
REAC:R-HSA-196854,0.00591425185355295,TRUE,186,65,8,REAC,Metabolism of vitamins and cofactors,10835,1372,REAC:R-HSA-1430728,FALSE
GO:1901575,0.00619804094758337,TRUE,2173,74,22,GO:BP,organic substance catabolic process,21010,22444,GO:0009056|GO:0071704,FALSE
REAC:R-HSA-388396,0.00628986718329223,TRUE,624,65,14,REAC,GPCR downstream signalling,10835,971,REAC:R-HSA-372790,FALSE
