term_id,p_values,significant,term_size,query_sizes,intersection_sizes,source,term_name,effective_domain_size,source_order,parents,highlighted
GO:0051169,6.51540421257546e-08,TRUE,330,68,13,GO:BP,nuclear transport,21010,14226,GO:0046907,FALSE
KEGG:05130,1.13192667858137e-07,TRUE,196,40,11,KEGG,Pathogenic Escherichia coli infection,8161,420,KEGG:00000,FALSE
KEGG:03013,1.34063609015528e-07,TRUE,108,40,9,KEGG,Nucleocytoplasmic transport,8161,209,KEGG:00000,FALSE
GO:0044085,1.3765775970944e-07,TRUE,4926,68,41,GO:BP,cellular component biogenesis,21010,11459,GO:0071840,FALSE
GO:0005643,1.69397388103784e-07,TRUE,99,67,8,GO:CC,nuclear pore,22090,250,GO:0005635|GO:0140513,TRUE
GO:2000758,1.90175179541167e-07,TRUE,24,68,6,GO:BP,positive regulation of peptidyl-lysine acetylation,21010,27109,GO:0018394|GO:1901985|GO:2000756,FALSE
GO:0090557,2.24402253232622e-07,TRUE,11,68,5,GO:BP,establishment of endothelial intestinal barrier,21010,19226,GO:0061028,FALSE
WP:WP4239,2.51158154583444e-07,TRUE,161,51,11,WP,Epithelial to mesenchymal transition in colorectal cancer,8625,264,WP:000000,FALSE
WP:WP4657,4.09534836098938e-07,TRUE,128,51,10,WP,22q11.2 copy number variation syndrome,8625,444,WP:000000,FALSE
GO:0003158,6.72829900666449e-07,TRUE,132,68,9,GO:BP,endothelium development,21010,1605,GO:0060429,FALSE
GO:1905605,8.07196562484649e-07,TRUE,5,68,4,GO:BP,positive regulation of blood-brain barrier permeability,21010,25790,GO:0043117|GO:1905603,FALSE
GO:0035065,1.0220347084019e-06,TRUE,31,68,6,GO:BP,regulation of histone acetylation,21010,9206,GO:0016573|GO:0031056|GO:2000756,FALSE
GO:0006359,1.0220347084019e-06,TRUE,31,68,6,GO:BP,regulation of transcription by RNA polymerase III,21010,2168,GO:0006355|GO:0006383,FALSE
GO:0098609,1.06903335634561e-06,TRUE,939,68,18,GO:BP,cell-cell adhesion,21010,19697,GO:0007155,FALSE
GO:1901985,1.25470717210001e-06,TRUE,32,68,6,GO:BP,positive regulation of protein acetylation,21010,22799,GO:0006473|GO:0031401|GO:1901983,FALSE
GO:1903763,2.02366980128086e-06,TRUE,7,68,4,GO:MF,gap junction channel activity involved in cell communication by electrical coupling,20139,11009,GO:0005243,FALSE
GO:0050839,2.08866458134202e-06,TRUE,559,68,14,GO:MF,cell adhesion molecule binding,20139,7974,GO:0005515,TRUE
GO:0045943,2.2304057924229e-06,TRUE,35,68,6,GO:BP,positive regulation of transcription by RNA polymerase I,21010,12353,GO:0006356|GO:0006360|GO:0045893,TRUE
REAC:R-HSA-165054,2.34415162257871e-06,TRUE,32,50,6,REAC,Rev-mediated nuclear export of HIV RNA,10835,1992,REAC:R-HSA-162599|REAC:R-HSA-177243,FALSE
GO:0051030,2.41568767444017e-06,TRUE,6,68,4,GO:BP,snRNA transport,21010,14116,GO:0050658,FALSE
CORUM:1176,2.48675927537038e-06,TRUE,5,21,4,CORUM,CRM1-RAN-PHAX-CBC complex (cap binding complex),3383,655,CORUM:0000000,FALSE
GO:0032991,2.5777185267668e-06,TRUE,8527,67,49,GO:CC,protein-containing complex,22090,1343,GO:0005575,FALSE
REAC:R-HSA-162599,2.951846754592e-06,TRUE,132,50,9,REAC,Late Phase of HIV Life Cycle,10835,1250,REAC:R-HSA-162587,FALSE
GO:0050658,3.51965271210061e-06,TRUE,159,68,9,GO:BP,RNA transport,21010,13854,GO:0050657|GO:0051236,FALSE
GO:0050657,3.51965271210061e-06,TRUE,159,68,9,GO:BP,nucleic acid transport,21010,13853,GO:0015931,FALSE
KEGG:05160,3.65800126008169e-06,TRUE,157,40,9,KEGG,Hepatitis C,8161,434,KEGG:00000,FALSE
GO:0016264,4.08939409353866e-06,TRUE,18,68,5,GO:BP,gap junction assembly,21010,5281,GO:0007043,FALSE
GO:0051236,4.15089667229051e-06,TRUE,162,68,9,GO:BP,establishment of RNA localization,21010,14267,GO:0006403|GO:0051234,FALSE
GO:0015931,4.42818883437489e-06,TRUE,225,68,10,GO:BP,nucleobase-containing compound transport,21010,5102,GO:0071702|GO:0071705,FALSE
HP:0010920,4.469398777238e-06,TRUE,50,25,7,HP,Zonular cataract,4962,7344,HP:0000518,FALSE
GO:0045446,4.62698908683905e-06,TRUE,112,68,8,GO:BP,endothelial cell differentiation,21010,11993,GO:0003158|GO:0030855,FALSE
WP:WP5407,5.13451427751146e-06,TRUE,57,51,7,WP,15q11q13 copy number variation,8625,803,WP:000000,FALSE
GO:2000756,6.08537696884337e-06,TRUE,41,68,6,GO:BP,regulation of peptidyl-lysine acetylation,21010,27107,GO:0018394|GO:1901983,FALSE
REAC:R-HSA-162587,6.74403518767615e-06,TRUE,145,50,9,REAC,HIV Life Cycle,10835,1052,REAC:R-HSA-162906,FALSE
GO:0031533,7.05524549895604e-06,TRUE,3,67,3,GO:CC,mRNA cap methyltransferase complex,22090,1165,GO:0034708|GO:0140513,TRUE
GO:0031074,9.93629957388393e-06,TRUE,12,67,4,GO:CC,nucleocytoplasmic transport complex,22090,1040,GO:0032991,FALSE
GO:0006370,1.12183300333468e-05,TRUE,8,68,4,GO:BP,7-methylguanosine mRNA capping,21010,2178,GO:0006397|GO:0009452,TRUE
GO:0150105,1.24437408281502e-05,TRUE,22,68,5,GO:BP,protein localization to cell-cell junction,21010,21010,GO:1902414,TRUE
GO:0006356,1.63163776212193e-05,TRUE,48,68,6,GO:BP,regulation of transcription by RNA polymerase I,21010,2166,GO:0006355|GO:0006360,FALSE
GO:0055077,1.80488059226886e-05,TRUE,3,68,3,GO:MF,gap junction hemi-channel activity,20139,8436,GO:0005243|GO:0022829,FALSE
GO:0086077,1.80488059226886e-05,TRUE,3,68,3,GO:MF,gap junction channel activity involved in AV node cell-bundle of His cell electrical coupling,20139,9021,GO:0086075,FALSE
GO:0043218,2.00018495658637e-05,TRUE,14,67,4,GO:CC,compact myelin,22090,1877,GO:0043209|GO:0110165,TRUE
GO:0009452,2.01437879378587e-05,TRUE,9,68,4,GO:BP,7-methylguanosine RNA capping,21010,3556,GO:0036260,FALSE
GO:1905603,2.01437879378587e-05,TRUE,9,68,4,GO:BP,regulation of blood-brain barrier permeability,21010,25788,GO:0035633|GO:0043114,FALSE
GO:0006403,2.2009992355726e-05,TRUE,196,68,9,GO:BP,RNA localization,21010,2198,GO:0033036,FALSE
REAC:R-HSA-162906,2.32610740479602e-05,TRUE,224,50,10,REAC,HIV Infection,10835,1051,REAC:R-HSA-9824446,FALSE
REAC:R-HSA-9615933,2.71264443535429e-05,TRUE,24,50,5,REAC,Postmitotic nuclear pore complex (NPC) reformation,10835,1697,REAC:R-HSA-2995410,FALSE
GO:0140142,2.94014465639551e-05,TRUE,31,68,5,GO:MF,nucleocytoplasmic carrier activity,20139,10519,GO:0140104,TRUE
GO:1901983,3.38224164654634e-05,TRUE,54,68,6,GO:BP,regulation of protein acetylation,21010,22797,GO:0006473|GO:0031399,FALSE
GO:0098742,3.57376166091151e-05,TRUE,280,68,10,GO:BP,cell-cell adhesion via plasma-membrane adhesion molecules,21010,19760,GO:0098609,FALSE
GO:0022607,4.49322585647687e-05,TRUE,4651,68,36,GO:BP,cellular component assembly,21010,6930,GO:0016043|GO:0044085,FALSE
GO:0106005,5.23021833983391e-05,TRUE,3,68,3,GO:BP,RNA 5'-cap (guanine-N7)-methylation,21010,20108,GO:0009452|GO:0036265,FALSE
GO:0086053,5.23021833983391e-05,TRUE,3,68,3,GO:BP,AV node cell to bundle of His cell communication by electrical coupling,21010,18761,GO:0086064|GO:0086067,TRUE
HP:0010695,5.4103015373361e-05,TRUE,8,25,4,HP,Sutural cataract,4962,7132,HP:0010920,FALSE
GO:0006383,7.88908781884655e-05,TRUE,62,68,6,GO:BP,transcription by RNA polymerase III,21010,2182,GO:0006351,FALSE
GO:0044087,8.06791992979443e-05,TRUE,960,68,16,GO:BP,regulation of cellular component biogenesis,21010,11460,GO:0044085|GO:0050794,FALSE
GO:0051168,9.30221042770586e-05,TRUE,164,68,8,GO:BP,nuclear export,21010,14225,GO:0006913,FALSE
CORUM:1045,9.37690332969842e-05,TRUE,3,21,3,CORUM,Snurportin-CRM1-RanGTP complex,3383,560,CORUM:0000000,FALSE
CORUM:1554,9.37690332969842e-05,TRUE,3,21,3,CORUM,RANBP1-RAN-KPNB1 complex,3383,781,CORUM:0000000,FALSE
GO:0070603,0.000122622277195315,TRUE,96,67,6,GO:CC,SWI/SNF superfamily-type complex,22090,2528,GO:0000785|GO:0140513|GO:1904949,FALSE
GO:0014704,0.00013576938541983,TRUE,52,67,5,GO:CC,intercalated disc,22090,699,GO:0044291,FALSE
GO:0006360,0.000179654297798222,TRUE,71,68,6,GO:BP,transcription by RNA polymerase I,21010,2169,GO:0006351,FALSE
GO:0007010,0.000180606988712315,TRUE,1461,68,19,GO:BP,cytoskeleton organization,21010,2665,GO:0006996,TRUE
WP:WP5352,0.000182862880581021,TRUE,60,51,6,WP,10q11.21q11.23 copy number variation syndrome,8625,376,WP:000000,FALSE
GO:0006404,0.000208723232295566,TRUE,4,68,3,GO:BP,RNA import into nucleus,21010,2199,GO:0050658|GO:0051170,FALSE
GO:0031267,0.000220139442276481,TRUE,283,68,9,GO:MF,small GTPase binding,20139,4133,GO:0051020,TRUE
GO:0005886,0.000290149405615899,TRUE,5717,67,36,GO:CC,plasma membrane,22090,424,GO:0016020|GO:0071944,FALSE
REAC:R-HSA-8935964,0.000367510553633652,TRUE,5,50,3,REAC,RUNX1 regulates expression of components of tight junctions,10835,1834,REAC:R-HSA-8878171,FALSE
GO:0043117,0.00037314130876928,TRUE,17,68,4,GO:BP,positive regulation of vascular permeability,21010,11048,GO:0043114,FALSE
GO:0031056,0.000459305965799416,TRUE,83,68,6,GO:BP,regulation of histone modification,21010,7345,GO:0016570|GO:1901873,FALSE
GO:0051020,0.000537345812648886,TRUE,315,68,9,GO:MF,GTPase binding,20139,7989,GO:0019899,FALSE
REAC:R-HSA-162909,0.000608225924098503,TRUE,125,50,7,REAC,Host Interactions of HIV factors,10835,1080,REAC:R-HSA-162906,FALSE
HPA:0200292,0.000664494663591301,TRUE,22,52,4,HPA,eye; lens fiber cells[≥Medium],11006,339,HPA:0200291,FALSE
HPA:0200291,0.000664494663591301,TRUE,22,52,4,HPA,eye; lens fiber cells[≥Low],11006,338,HPA:0200000,FALSE
GO:0002064,0.000692154574808051,TRUE,213,68,8,GO:BP,epithelial cell development,21010,668,GO:0030855|GO:0048468,FALSE
GO:0006405,0.000696477887217276,TRUE,89,68,6,GO:BP,RNA export from nucleus,21010,2200,GO:0050658|GO:0051168,FALSE
HP:0010698,0.000704050822162306,TRUE,4,25,3,HP,Nuclear pulverulent cataract,4962,7135,HP:0010693|HP:0010925,FALSE
HP:0010925,0.000704050822162306,TRUE,4,25,3,HP,Nuclear punctate cataract,4962,7349,HP:0007648|HP:0100018,FALSE
GO:0045178,0.00082220866858213,TRUE,296,67,8,GO:CC,basal part of cell,22090,2142,GO:0110165,FALSE
GO:0042564,0.000833837880253957,TRUE,10,67,3,GO:CC,NLS-dependent protein nuclear import complex,22090,1790,GO:0031074,FALSE
GO:0043114,0.000842251169683185,TRUE,49,68,5,GO:BP,regulation of vascular permeability,21010,11046,GO:0003018|GO:0008015|GO:0065008,FALSE
HPA:0271141,0.000973444357575194,TRUE,727,52,14,HPA,kidney; proximal tubules (cell body)[≥Low],11006,423,HPA:0270000,FALSE
GO:0005515,0.00106398821809686,TRUE,14811,68,65,GO:MF,protein binding,20139,1495,GO:0005488,FALSE
GO:0043220,0.00114403733116288,TRUE,11,67,3,GO:CC,Schmidt-Lanterman incisure,22090,1879,GO:0043218|GO:0110165,FALSE
GO:0071840,0.00120303242116346,TRUE,8309,68,47,GO:BP,cellular component organization or biogenesis,21010,17759,GO:0009987,FALSE
GO:0030029,0.00142106730047052,TRUE,765,68,13,GO:BP,actin filament-based process,21010,6968,GO:0009987,TRUE
GO:0007155,0.00143775964090285,TRUE,1504,68,18,GO:BP,cell adhesion,21010,2766,GO:0009987,FALSE
KEGG:05120,0.001625824704439,TRUE,70,40,5,KEGG,Epithelial cell signaling in Helicobacter pylori infection,8161,419,KEGG:00000,FALSE
GO:0016043,0.00174781183758469,TRUE,8098,68,46,GO:BP,cellular component organization,21010,5163,GO:0071840,FALSE
HP:0025493,0.00175427097278716,TRUE,5,25,3,HP,Palmoplantar erythema,4962,9915,HP:0010783,FALSE
HP:0040052,0.00175427097278716,TRUE,5,25,3,HP,Abnormality of lower eyelashes,4962,15050,HP:0000499,FALSE
GO:0002191,0.00181364589648103,TRUE,7,68,3,GO:BP,cap-dependent translational initiation,21010,748,GO:0002183,TRUE
GO:0036265,0.00181364589648103,TRUE,7,68,3,GO:BP,RNA (guanine-N7)-methylation,21010,9983,GO:0001510,FALSE
GO:1903348,0.00181364589648103,TRUE,7,68,3,GO:BP,positive regulation of bicellular tight junction assembly,21010,23874,GO:0070830|GO:1901890|GO:2000810,FALSE
CORUM:6129,0.00185299971346427,TRUE,6,21,3,CORUM,CBP80/20- dependent translation complex,3383,1913,CORUM:0000000,FALSE
GO:1904949,0.00193561544665963,TRUE,154,67,6,GO:CC,ATPase complex,22090,3709,GO:1902494,FALSE
HPA:0200000,0.00210545477708452,TRUE,29,52,4,HPA,eye,11006,328,HPA:0000000,FALSE
GO:0003008,0.00223111834442427,TRUE,2266,68,22,GO:BP,system process,21010,1473,GO:0032501,TRUE
GO:0071944,0.00226229155770469,TRUE,6202,67,36,GO:CC,cell periphery,22090,2799,GO:0110165,FALSE
GO:0086064,0.0022930270760468,TRUE,26,68,4,GO:BP,cell communication by electrical coupling involved in cardiac conduction,21010,18764,GO:0010644|GO:0086065,FALSE
GO:0086065,0.00234689569330683,TRUE,60,68,5,GO:BP,cell communication involved in cardiac conduction,21010,18765,GO:0007154|GO:0061337,FALSE
GO:0140513,0.00235579613029852,TRUE,2711,67,22,GO:CC,nuclear protein-containing complex,22090,3565,GO:0005634|GO:0032991,FALSE
GO:1902414,0.00256683840063032,TRUE,111,68,6,GO:BP,protein localization to cell junction,21010,23164,GO:0008104,FALSE
GO:0043209,0.00277392648754843,TRUE,45,67,4,GO:CC,myelin sheath,22090,1876,GO:0110165,FALSE
GO:0016573,0.00284975771367035,TRUE,113,68,6,GO:BP,histone acetylation,21010,5346,GO:0016570|GO:0018393,FALSE
GO:0048871,0.00291450415308823,TRUE,816,68,13,GO:BP,multicellular organismal-level homeostasis,21010,13766,GO:0032501|GO:0042592,FALSE
GO:0018393,0.00385504293865651,TRUE,119,68,6,GO:BP,internal peptidyl-lysine acetylation,21010,5642,GO:0006475|GO:0018394,FALSE
WP:WP536,0.00392742823612298,TRUE,151,51,7,WP,Calcium regulation in cardiac cells,8625,674,WP:000000,FALSE
GO:0006475,0.00424811235574756,TRUE,121,68,6,GO:BP,internal protein amino acid acetylation,21010,2247,GO:0006473,FALSE
GO:0051179,0.00456769050437209,TRUE,5542,68,36,GO:BP,localization,21010,14235,GO:0008150,TRUE
REAC:R-HSA-180746,0.00460727045766331,TRUE,31,50,4,REAC,Nuclear import of Rev protein,10835,1541,REAC:R-HSA-177243,FALSE
GO:0019904,0.00470653018082714,TRUE,644,68,11,GO:MF,protein domain specific binding,20139,3755,GO:0005515,TRUE
REAC:R-HSA-159230,0.00524759417792041,TRUE,32,50,4,REAC,Transport of the SLBP Dependant Mature mRNA,10835,2482,REAC:R-HSA-159234,FALSE
GO:0005635,0.00528214421118881,TRUE,502,67,9,GO:CC,nuclear envelope,22090,244,GO:0005634|GO:0012505|GO:0031967,FALSE
GO:0016020,0.00543012857333246,TRUE,9853,67,47,GO:CC,membrane,22090,722,GO:0110165,FALSE
GO:0009925,0.00546946301074934,TRUE,277,67,7,GO:CC,basal plasma membrane,22090,660,GO:0045178|GO:0098590,FALSE
GO:0086020,0.00550680007371485,TRUE,2,68,2,GO:MF,gap junction channel activity involved in SA node cell-atrial cardiac muscle cell electrical coupling,20139,9005,GO:0086075,FALSE
GO:0071207,0.00550680007371485,TRUE,2,68,2,GO:MF,histone pre-mRNA stem-loop binding,20139,8833,GO:0036002,TRUE
GO:0051028,0.00588963127794364,TRUE,128,68,6,GO:BP,mRNA transport,21010,14114,GO:0050658,FALSE
REAC:R-HSA-351906,0.00594655786707848,TRUE,11,50,3,REAC,Apoptotic cleavage of cell adhesion  proteins,10835,155,REAC:R-HSA-111465,FALSE
REAC:R-HSA-77588,0.00594655786707848,TRUE,11,50,3,REAC,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,10835,2037,REAC:R-HSA-75067,FALSE
REAC:R-HSA-2995410,0.00658607623116475,TRUE,70,50,5,REAC,Nuclear Envelope (NE) Reassembly,10835,1534,REAC:R-HSA-68882,FALSE
GO:0051128,0.0066349653339456,TRUE,2419,68,22,GO:BP,regulation of cellular component organization,21010,14186,GO:0016043|GO:0050794,FALSE
GO:0018394,0.00673535373616263,TRUE,131,68,6,GO:BP,peptidyl-lysine acetylation,21010,5643,GO:0006473|GO:0018205,FALSE
GO:0010644,0.00697583492536385,TRUE,34,68,4,GO:BP,cell communication by electrical coupling,21010,4362,GO:0007154,FALSE
GO:0008015,0.00764399553214775,TRUE,503,68,10,GO:BP,blood circulation,21010,3149,GO:0003013,FALSE
GO:0086019,0.00785678223545976,TRUE,35,68,4,GO:BP,cell-cell signaling involved in cardiac conduction,21010,18738,GO:0007267|GO:0086065,TRUE
GO:0098590,0.00789377153480653,TRUE,1304,67,14,GO:CC,plasma membrane region,22090,3224,GO:0005886|GO:0016020,FALSE
REAC:R-HSA-191650,0.00834849764099569,TRUE,2,50,2,REAC,Regulation of gap junction activity,10835,1933,REAC:R-HSA-157858,FALSE
GO:1901888,0.00841194861590545,TRUE,210,68,7,GO:BP,regulation of cell junction assembly,21010,22711,GO:0034329|GO:0044087|GO:0051128,FALSE
GO:0140104,0.00848594555140995,TRUE,95,68,5,GO:MF,molecular carrier activity,20139,10512,GO:0003674,FALSE
HP:0100018,0.00922883410352618,TRUE,25,25,4,HP,Nuclear cataract,4962,15538,HP:0010920,FALSE
GO:0036260,0.00986210378588481,TRUE,37,68,4,GO:BP,RNA capping,21010,9980,GO:0006396,FALSE
GO:0001508,0.010723597776142,TRUE,142,68,6,GO:BP,action potential,21010,333,GO:0042391,TRUE
GO:0086067,0.0112684866457912,TRUE,12,68,3,GO:BP,AV node cell to bundle of His cell communication,21010,18767,GO:0086065,FALSE
HPA:0271142,0.0115972046596892,TRUE,566,52,11,HPA,kidney; proximal tubules (cell body)[≥Medium],11006,424,HPA:0271141,FALSE
HPA:0200293,0.0116472804705526,TRUE,16,52,3,HPA,eye; lens fiber cells[High],11006,340,HPA:0200292,FALSE
REAC:R-HSA-159234,0.011720786071407,TRUE,39,50,4,REAC,Transport of Mature mRNAs Derived from Intronless Transcripts,10835,2468,REAC:R-HSA-72202,FALSE
GO:0000226,0.0122239801375151,TRUE,655,68,11,GO:BP,microtubule cytoskeleton organization,21010,65,GO:0007010|GO:0007017,FALSE
GO:0005654,0.012743478074603,TRUE,4221,67,27,GO:CC,nucleoplasm,22090,252,GO:0031981|GO:0110165,TRUE
GO:0007272,0.0130805154212118,TRUE,147,68,6,GO:BP,ensheathment of neurons,21010,2851,GO:0007399|GO:0009987,FALSE
GO:0008366,0.0130805154212118,TRUE,147,68,6,GO:BP,axon ensheathment,21010,3239,GO:0007272,TRUE
WP:WP411,0.013379173983476,TRUE,126,51,6,WP,mRNA processing,8625,740,WP:000000,FALSE
GO:0034504,0.0136648124298143,TRUE,318,68,8,GO:BP,protein localization to nucleus,21010,9071,GO:0033365,FALSE
GO:0005846,0.0143285051432279,TRUE,4,67,2,GO:CC,nuclear cap binding complex,22090,392,GO:0034518,FALSE
GO:0036031,0.0166479434671562,TRUE,2,68,2,GO:BP,recruitment of mRNA capping enzyme to RNA polymerase II holoenzyme complex,21010,9848,GO:0006370|GO:0022618,FALSE
GO:0098905,0.0166479434671562,TRUE,2,68,2,GO:BP,regulation of bundle of His cell action potential,21010,19838,GO:0086043|GO:0098901,TRUE
GO:0061015,0.0166479434671562,TRUE,2,68,2,GO:BP,snRNA import into nucleus,21010,15891,GO:0006404|GO:0051030,FALSE
GO:0086021,0.0166479434671562,TRUE,2,68,2,GO:BP,SA node cell to atrial cardiac muscle cell communication by electrical coupling,21010,18739,GO:0086064|GO:0086070,FALSE
CORUM:6143,0.0166859527145844,TRUE,2,21,2,CORUM,KPNB1-RAN complex,3383,1924,CORUM:0000000,FALSE
CORUM:775,0.0166859527145844,TRUE,2,21,2,CORUM,CBC complex (cap binding complex),3383,432,CORUM:0000000,FALSE
CORUM:1172,0.0166859527145844,TRUE,2,21,2,CORUM,CBC complex (cap binding complex),3383,651,CORUM:0000000,FALSE
GO:0000339,0.0168245817873317,TRUE,19,68,3,GO:MF,RNA cap binding,20139,69,GO:0003723,TRUE
