term_id,p_values,significant,term_size,query_sizes,intersection_sizes,source,term_name,effective_domain_size,source_order,parents,highlighted
HP:0008981,4.92686798503855e-09,TRUE,48,12,7,HP,Calf muscle hypertrophy,4962,5596,HP:0001430|HP:0008968,FALSE
HP:0008968,7.72641146001057e-09,TRUE,51,12,7,HP,Muscle hypertrophy of the lower extremities,4962,5591,HP:0001437|HP:0003712,FALSE
GO:0005856,9.82316981574982e-09,TRUE,2407,18,14,GO:CC,cytoskeleton,22090,401,GO:0043232,TRUE
GO:0003012,1.51594891243961e-08,TRUE,422,17,9,GO:BP,muscle system process,21010,1477,GO:0003008,TRUE
GO:0071944,1.76504583578548e-08,TRUE,6202,18,18,GO:CC,cell periphery,22090,2799,GO:0110165,FALSE
GO:0061061,2.34428847291198e-08,TRUE,669,17,10,GO:BP,muscle structure development,21010,15930,GO:0048856,FALSE
HP:0001430,5.72157402461291e-08,TRUE,67,12,7,HP,Abnormality of the calf musculature,4962,1070,HP:0001437,FALSE
WP:WP5356,1.21149635385955e-07,TRUE,74,14,6,WP,Disturbed pathways in Duchenne Muscular Dystrophy,8625,528,WP:000000,FALSE
HP:0003391,1.29656300009897e-07,TRUE,75,12,7,HP,Gowers sign,4962,2448,HP:0003701,FALSE
GO:0006936,1.33288107059213e-07,TRUE,339,17,8,GO:BP,muscle contraction,21010,2616,GO:0003012,FALSE
GO:0003779,1.51302136714991e-07,TRUE,444,16,8,GO:MF,actin binding,20139,361,GO:0008092,TRUE
HP:0003560,2.06589478320836e-07,TRUE,80,12,7,HP,Muscular dystrophy,4962,2556,HP:0011805,FALSE
GO:0005886,2.14361287385307e-07,TRUE,5717,18,17,GO:CC,plasma membrane,22090,424,GO:0016020|GO:0071944,FALSE
HP:0003707,3.42475554893417e-07,TRUE,18,12,5,HP,Calf muscle pseudohypertrophy,4962,2628,HP:0001430,FALSE
HP:0001437,1.2622441542272e-06,TRUE,103,12,7,HP,Abnormality of the musculature of the lower limbs,4962,1074,HP:0002814|HP:0009127,FALSE
GO:0030165,1.31063082173524e-06,TRUE,85,16,5,GO:MF,PDZ domain binding,20139,3868,GO:0019904,TRUE
GO:0030054,1.59188366990606e-06,TRUE,2214,18,12,GO:CC,cell junction,22090,871,GO:0110165,FALSE
REAC:R-HSA-3000171,2.39133636983111e-06,TRUE,58,6,4,REAC,Non-integrin membrane-ECM interactions,10835,1525,REAC:R-HSA-1474244,FALSE
HP:0003551,3.00517820644869e-06,TRUE,61,12,6,HP,Difficulty climbing stairs,4962,2549,HP:0004302,FALSE
GO:0045202,5.96295245088358e-06,TRUE,1451,18,10,GO:CC,synapse,22090,2145,GO:0030054,FALSE
GO:0005198,8.99748540885227e-06,TRUE,1102,16,9,GO:MF,structural molecule activity,20139,1350,GO:0003674,TRUE
GO:0017166,2.35915499624263e-05,TRUE,12,16,3,GO:MF,vinculin binding,20139,3183,GO:0008092,FALSE
CORUM:753,2.542006981573e-05,TRUE,4,11,3,CORUM,UTM-SGCE-DAG1-CAV1-NOS3 complex,3383,417,CORUM:0000000,FALSE
REAC:R-HSA-9619665,6.68565080656204e-05,TRUE,28,6,3,REAC,EGR2 and SOX10-mediated initiation of Schwann cell myelination,10835,782,REAC:R-HSA-9675108,FALSE
GO:0016020,7.40274909510532e-05,TRUE,9853,18,18,GO:CC,membrane,22090,722,GO:0110165,FALSE
GO:0014877,7.73742457639531e-05,TRUE,10,17,3,GO:BP,response to muscle inactivity involved in regulation of muscle adaptation,21010,4837,GO:0014870|GO:0014874,TRUE
GO:0014894,7.73742457639531e-05,TRUE,10,17,3,GO:BP,response to denervation involved in regulation of muscle adaptation,21010,4853,GO:0014877,FALSE
GO:0008092,8.34922534521104e-05,TRUE,998,16,8,GO:MF,cytoskeletal protein binding,20139,1547,GO:0005515,FALSE
GO:0014870,0.000106336409100933,TRUE,11,17,3,GO:BP,response to muscle inactivity,21010,4830,GO:0014854,FALSE
GO:0110011,0.000106336409100933,TRUE,11,17,3,GO:BP,regulation of basement membrane organization,21010,20256,GO:0071711|GO:1903053,TRUE
HP:0003557,0.000110103371971356,TRUE,110,12,6,HP,Increased variability in muscle fiber diameter,4962,2553,HP:0012084,FALSE
HP:0012084,0.000143880359930095,TRUE,115,12,6,HP,Abnormality of skeletal muscle fiber size,4962,8481,HP:0004303,FALSE
GO:0032991,0.000162563280213164,TRUE,8527,18,17,GO:CC,protein-containing complex,22090,1343,GO:0005575,FALSE
HP:0003236,0.000172612224783263,TRUE,329,12,8,HP,Elevated circulating creatine kinase concentration,4962,2337,HP:0040081,FALSE
HP:0003712,0.00019300718988005,TRUE,211,12,7,HP,Skeletal muscle hypertrophy,4962,2630,HP:0030236,FALSE
GO:0003008,0.000219948876684532,TRUE,2266,17,11,GO:BP,system process,21010,1473,GO:0032501,FALSE
GO:0014854,0.00023423296440953,TRUE,14,17,3,GO:BP,response to inactivity,21010,4815,GO:0050896,FALSE
HP:0040081,0.000239200712662746,TRUE,343,12,8,HP,Abnormal circulating creatine kinase concentration,4962,15070,HP:0011021,FALSE
HP:0002515,0.000248937560084952,TRUE,126,12,6,HP,Waddling gait,4962,1822,HP:0001288,FALSE
HP:0011021,0.000261900320944729,TRUE,347,12,8,HP,Abnormality of circulating enzyme level,4962,7439,HP:0010876,FALSE
GO:0014874,0.000292644851118988,TRUE,15,17,3,GO:BP,response to stimulus involved in regulation of muscle adaptation,21010,4834,GO:0043502|GO:0050896,FALSE
GO:0045211,0.000324956399211349,TRUE,274,18,5,GO:CC,postsynaptic membrane,22090,2146,GO:0097060|GO:0098794,FALSE
GO:0098590,0.00056671479347369,TRUE,1304,18,8,GO:CC,plasma membrane region,22090,3224,GO:0005886|GO:0016020,FALSE
HP:0003701,0.000603369163685166,TRUE,249,12,7,HP,Proximal muscle weakness,4962,2626,HP:0001324,FALSE
GO:0070161,0.00061053578257709,TRUE,903,18,7,GO:CC,anchoring junction,22090,2445,GO:0030054,FALSE
GO:0098794,0.00126203667624832,TRUE,644,18,6,GO:CC,postsynapse,22090,3264,GO:0045202|GO:0110165,FALSE
REAC:R-HSA-3000178,0.00136462021658112,TRUE,75,6,3,REAC,ECM proteoglycans,10835,778,REAC:R-HSA-1474244,FALSE
GO:0019904,0.00166506092029417,TRUE,644,16,6,GO:MF,protein domain specific binding,20139,3755,GO:0005515,FALSE
REAC:R-HSA-1474244,0.00172774594371054,TRUE,297,6,4,REAC,Extracellular matrix organization,10835,848,REAC:0000000,FALSE
GO:0097060,0.00185768484036619,TRUE,392,18,5,GO:CC,synaptic membrane,22090,2905,GO:0045202|GO:0098590,FALSE
HP:0010876,0.00303273036303062,TRUE,678,12,9,HP,Abnormal circulating protein concentration,4962,7302,HP:0032180,FALSE
HP:0004302,0.00385692611040219,TRUE,491,12,8,HP,Functional motor deficit,4962,3002,HP:0011804,FALSE
GO:0070938,0.00429839523640598,TRUE,10,18,2,GO:CC,contractile ring,22090,2593,GO:0110165,TRUE
GO:0071711,0.00494280147457789,TRUE,37,17,3,GO:BP,basement membrane organization,21010,17693,GO:0030198,FALSE
KEGG:04512,0.0050899122989499,TRUE,88,9,3,KEGG,ECM-receptor interaction,8161,308,KEGG:00000,FALSE
GO:0043232,0.00536146322524342,TRUE,6568,18,14,GO:CC,intracellular non-membrane-bounded organelle,22090,1888,GO:0043228|GO:0043229,FALSE
GO:0043228,0.00537166647588861,TRUE,6569,18,14,GO:CC,non-membrane-bounded organelle,22090,1884,GO:0043226,FALSE
GO:0031594,0.00548728182860086,TRUE,80,18,3,GO:CC,neuromuscular junction,22090,1172,GO:0045202,FALSE
GO:0043403,0.00627563390336241,TRUE,40,17,3,GO:BP,skeletal muscle tissue regeneration,21010,11183,GO:0042246,TRUE
GO:0005604,0.00806835877300877,TRUE,91,18,3,GO:CC,basement membrane,22090,223,GO:0062023,TRUE
GO:0002162,0.00848485516128462,TRUE,11,16,2,GO:MF,dystroglycan binding,20139,310,GO:0005515,TRUE
GO:0050998,0.00848485516128462,TRUE,11,16,2,GO:MF,nitric-oxide synthase binding,20139,7978,GO:0019899,TRUE
GO:0098637,0.0129468679317423,TRUE,17,18,2,GO:CC,protein complex involved in cell-matrix adhesion,22090,3232,GO:0098636,TRUE
GO:0030175,0.0130752310122525,TRUE,107,18,3,GO:CC,filopodium,22090,922,GO:0098858,FALSE
GO:1902083,0.0135672784081581,TRUE,6,17,2,GO:BP,negative regulation of peptidyl-cysteine S-nitrosylation,21010,22887,GO:0018119|GO:0031400|GO:2000169,TRUE
GO:0031527,0.0145581954303529,TRUE,18,18,2,GO:CC,filopodium membrane,22090,1163,GO:0030175|GO:0031253,FALSE
GO:0043034,0.0145581954303529,TRUE,18,18,2,GO:CC,costamere,22090,1854,GO:0030016|GO:0110165,TRUE
HP:0001435,0.0154534351228902,TRUE,142,12,5,HP,Abnormality of the shoulder girdle musculature,4962,1072,HP:0001446,FALSE
GO:0042692,0.0160632111043213,TRUE,389,17,5,GO:BP,muscle cell differentiation,21010,10805,GO:0030154|GO:0061061,FALSE
GO:0097449,0.0162630701387095,TRUE,19,18,2,GO:CC,astrocyte projection,22090,3014,GO:0097386,TRUE
GO:0006941,0.0167144371673013,TRUE,180,17,4,GO:BP,striated muscle contraction,21010,2620,GO:0006936,FALSE
GO:0001954,0.0174670316296981,TRUE,56,17,3,GO:BP,positive regulation of cell-matrix adhesion,21010,574,GO:0001952|GO:0007160|GO:0010811,TRUE
GO:1903053,0.0184282044115743,TRUE,57,17,3,GO:BP,regulation of extracellular matrix organization,21010,23657,GO:0030198|GO:0051128,FALSE
HP:0009127,0.0184622600631617,TRUE,603,12,8,HP,Abnormality of the musculature of the limbs,4962,5678,HP:0011805|HP:0040064,FALSE
HP:0004303,0.0193653218983449,TRUE,264,12,6,HP,Abnormal muscle fiber morphology,4962,3003,HP:0011805,FALSE
GO:0032501,0.0225158893501109,TRUE,7648,17,15,GO:BP,multicellular organismal process,21010,7975,GO:0008150,FALSE
HP:0001446,0.022520339603662,TRUE,271,12,6,HP,Abnormality of the musculature of the upper limbs,4962,1081,HP:0002817|HP:0009127,FALSE
REAC:R-HSA-9675108,0.0233361678006651,TRUE,574,6,4,REAC,Nervous system development,10835,1506,REAC:R-HSA-1266738,FALSE
GO:1902305,0.0237598832085091,TRUE,62,17,3,GO:BP,regulation of sodium ion transmembrane transport,21010,23081,GO:0002028|GO:0035725|GO:1904062,TRUE
REAC:R-HSA-8874081,0.0240015687099355,TRUE,30,6,2,REAC,MET activates PTK2 signaling,10835,1303,REAC:R-HSA-8875878,FALSE
REAC:R-HSA-3000157,0.0240015687099355,TRUE,30,6,2,REAC,Laminin interactions,10835,1249,REAC:R-HSA-1474244,FALSE
GO:0031253,0.0253972851811561,TRUE,354,18,4,GO:CC,cell projection membrane,22090,1078,GO:0098590|GO:0120025,FALSE
GO:0120025,0.0269778505540615,TRUE,2217,18,8,GO:CC,plasma membrane bounded cell projection,22090,3451,GO:0042995,FALSE
GO:0099536,0.0324256760536234,TRUE,778,17,6,GO:BP,synaptic signaling,21010,20016,GO:0007267,TRUE
GO:2000169,0.0325149971831818,TRUE,9,17,2,GO:BP,regulation of peptidyl-cysteine S-nitrosylation,21010,26582,GO:0018119|GO:0031399,FALSE
CORUM:7265,0.035620229950376,TRUE,6,11,2,CORUM,"MLC1-Na,K-ATPase-Kir4.1-AQP4-TRPV4-syntrophin complex",3383,2730,CORUM:0000000,FALSE
GO:0042995,0.0381275105499605,TRUE,2329,18,8,GO:CC,cell projection,22090,1849,GO:0110165,FALSE
GO:0042246,0.040481098993137,TRUE,74,17,3,GO:BP,tissue regeneration,21010,10552,GO:0031099|GO:0048589,FALSE
GO:0045785,0.0411922391834798,TRUE,473,17,5,GO:BP,positive regulation of cell adhesion,21010,12232,GO:0007155|GO:0030155|GO:0048522,TRUE
REAC:R-HSA-8875878,0.0429313396565417,TRUE,40,6,2,REAC,MET promotes cell motility,10835,1309,REAC:R-HSA-6806834,FALSE
GO:0043502,0.0438568459904539,TRUE,76,17,3,GO:BP,regulation of muscle adaptation,21010,11252,GO:0043500|GO:0048583|GO:0090257,FALSE
GO:0048513,0.0462688330833445,TRUE,3068,17,10,GO:BP,animal organ development,21010,13448,GO:0048856,FALSE
GO:0007160,0.0468367634181391,TRUE,234,17,4,GO:BP,cell-matrix adhesion,21010,2771,GO:0031589,FALSE
GO:0060047,0.0476240981502148,TRUE,235,17,4,GO:BP,heart contraction,21010,15040,GO:0003015|GO:0008015,TRUE
HP:0100297,0.0488817218735607,TRUE,29,12,3,HP,Increased endomysial connective tissue,4962,15811,HP:0004303,FALSE
GO:0007422,0.0492596856426683,TRUE,79,17,3,GO:BP,peripheral nervous system development,21010,2970,GO:0007399|GO:0048731,TRUE
