term_id,p_values,significant,term_size,query_sizes,intersection_sizes,source,term_name,effective_domain_size,source_order,parents,highlighted
GO:0008324,4.99728794204158e-06,TRUE,609,5,5,GO:MF,monoatomic cation transmembrane transporter activity,20139,1660,GO:0015075,FALSE
GO:0050804,5.68160868922546e-06,TRUE,494,5,5,GO:BP,modulation of chemical synaptic transmission,21010,13928,GO:0007268|GO:0099177,FALSE
GO:0099177,5.73958428809512e-06,TRUE,495,5,5,GO:BP,regulation of trans-synaptic signaling,21010,19986,GO:0010646|GO:0023051|GO:0099537,FALSE
GO:0098797,7.71979132904356e-06,TRUE,715,5,5,GO:CC,plasma membrane protein complex,22090,3266,GO:0005886|GO:0098796,FALSE
KEGG:04080,8.33623665351611e-06,TRUE,366,5,5,KEGG,Neuroactive ligand-receptor interaction,8161,258,KEGG:00000,FALSE
GO:0015318,9.62327174915243e-06,TRUE,694,5,5,GO:MF,inorganic molecular entity transmembrane transporter activity,20139,2482,GO:0022857,FALSE
GO:0015075,1.24007973821352e-05,TRUE,730,5,5,GO:MF,monoatomic ion transmembrane transporter activity,20139,2304,GO:0022857,FALSE
REAC:R-HSA-112316,1.28722542987993e-05,TRUE,400,5,5,REAC,Neuronal System,10835,1512,REAC:0000000,FALSE
GO:0098686,1.50916610049938e-05,TRUE,43,5,3,GO:CC,hippocampal mossy fiber to CA3 synapse,22090,3251,GO:0098984,FALSE
REAC:R-HSA-451307,3.27649043995121e-05,TRUE,2,5,2,REAC,Activation of Na-permeable kainate receptors,10835,88,REAC:R-HSA-451306,FALSE
GO:0098916,4.52305873480673e-05,TRUE,747,5,5,GO:BP,anterograde trans-synaptic signaling,21010,19849,GO:0099537,FALSE
GO:0007268,4.52305873480673e-05,TRUE,747,5,5,GO:BP,chemical synaptic transmission,21010,2847,GO:0098916,FALSE
GO:0099537,4.7081534697196e-05,TRUE,753,5,5,GO:BP,trans-synaptic signaling,21010,20017,GO:0099536,FALSE
GO:0099536,5.54574346699884e-05,TRUE,778,5,5,GO:BP,synaptic signaling,21010,20016,GO:0007267,FALSE
GO:0022857,0.00011074920155923,TRUE,1130,5,5,GO:MF,transmembrane transporter activity,20139,3815,GO:0005215,FALSE
GO:0098590,0.000156752986417017,TRUE,1304,5,5,GO:CC,plasma membrane region,22090,3224,GO:0005886|GO:0016020,FALSE
GO:0005215,0.000177788565505507,TRUE,1242,5,5,GO:MF,transporter activity,20139,1357,GO:0003674,FALSE
GO:0098796,0.000191362782322174,TRUE,1357,5,5,GO:CC,membrane protein complex,22090,3265,GO:0016020|GO:0032991,FALSE
GO:0004888,0.000200361406053798,TRUE,1272,5,5,GO:MF,transmembrane signaling receptor activity,20139,1148,GO:0038023,FALSE
GO:0034220,0.000253940232575023,TRUE,1054,5,5,GO:BP,monoatomic ion transmembrane transport,21010,8894,GO:0006811|GO:0055085,TRUE
GO:0045202,0.000267610455077784,TRUE,1451,5,5,GO:CC,synapse,22090,2145,GO:0030054,FALSE
GO:0051966,0.000410406986077146,TRUE,79,5,3,GO:BP,"regulation of synaptic transmission, glutamatergic",21010,14732,GO:0035249|GO:0050804,FALSE
GO:0038023,0.000439430175070313,TRUE,1488,5,5,GO:MF,signaling receptor activity,20139,5536,GO:0060089,FALSE
GO:0060089,0.000439430175070313,TRUE,1488,5,5,GO:MF,molecular transducer activity,20139,8447,GO:0003674,FALSE
GO:0006811,0.000690508611752209,TRUE,1287,5,5,GO:BP,monoatomic ion transport,21010,2531,GO:0006810,FALSE
GO:0051967,0.00131458878814236,TRUE,9,5,2,GO:BP,"negative regulation of synaptic transmission, glutamatergic",21010,14733,GO:0035249|GO:0050805|GO:0051966,FALSE
GO:0055085,0.00192226106514792,TRUE,1579,5,5,GO:BP,transmembrane transport,21010,14966,GO:0006810|GO:0009987,FALSE
GO:0030054,0.00221864262663347,TRUE,2214,5,5,GO:CC,cell junction,22090,871,GO:0110165,FALSE
GO:0007267,0.00280656815800386,TRUE,1703,5,5,GO:BP,cell-cell signaling,21010,2846,GO:0007154|GO:0023052,FALSE
GO:0032839,0.00340464167897764,TRUE,28,5,2,GO:CC,dendrite cytoplasm,22090,1335,GO:0030425|GO:0120111,TRUE
GO:0043195,0.00890319228033848,TRUE,45,5,2,GO:CC,terminal bouton,22090,1869,GO:0043679|GO:0098793,FALSE
GO:0007166,0.0327838111692136,TRUE,2783,5,5,GO:BP,cell surface receptor signaling pathway,21010,2777,GO:0007165,FALSE
GO:0120111,0.0358707793240975,TRUE,90,5,2,GO:CC,neuron projection cytoplasm,22090,3469,GO:0032838|GO:0043005,FALSE
GO:0065008,0.0415520178533204,TRUE,2918,5,5,GO:BP,regulation of biological quality,21010,16683,GO:0065007,FALSE
GO:0097471,0.0498561152514593,TRUE,1,5,1,GO:CC,mossy fiber rosette,22090,3029,GO:0032279,FALSE
HP:0007859,0.0498840694227146,TRUE,1,1,1,HP,Congenital horizontal nystagmus,4962,5002,HP:0000666|HP:0006934,FALSE
