AOid_source	AOPid_target	AOid	AOtitle	AOPid	AOPtitle	index
https://identifiers.org/aop.events/1521	https://identifiers.org/aop/266	https://identifiers.org/aop.events/1521	Decrease, Growth	https://identifiers.org/aop/266	Uncoupling of oxidative phosphorylation leading to growth inhibition via decreased Na-K ATPase activity	NA
https://identifiers.org/aop.events/1521	https://identifiers.org/aop/268	https://identifiers.org/aop.events/1521	Decrease, Growth	https://identifiers.org/aop/268	Uncoupling of oxidative phosphorylation leading to growth inhibition via mitochondrial swelling	NA
https://identifiers.org/aop.events/1521	https://identifiers.org/aop/473	https://identifiers.org/aop.events/1521	Decrease, Growth	https://identifiers.org/aop/473	Energy deposition from internalized Ra-226 decay lower oxygen binding capacity of hemocyanin	NA
https://identifiers.org/aop.events/1521	https://identifiers.org/aop/265	https://identifiers.org/aop.events/1521	Decrease, Growth	https://identifiers.org/aop/265	Uncoupling of oxidative phosphorylation leading to growth inhibition via increased cytosolic calcium	NA
https://identifiers.org/aop.events/1521	https://identifiers.org/aop/264	https://identifiers.org/aop.events/1521	Decrease, Growth	https://identifiers.org/aop/264	Uncoupling of oxidative phosphorylation leading to growth inhibition via ATP depletion associated cell death	NA
https://identifiers.org/aop.events/1535	https://identifiers.org/aop/480	https://identifiers.org/aop.events/1535	Heart failure 	https://identifiers.org/aop/480	Mitochondrial complexes inhibition leading to heart failure via decreased ATP production	NA
https://identifiers.org/aop.events/1535	https://identifiers.org/aop/479	https://identifiers.org/aop.events/1535	Heart failure 	https://identifiers.org/aop/479	Mitochondrial complexes inhibition leading to heart failure via increased myocardial oxidative stress	NA
https://identifiers.org/aop.events/1548	https://identifiers.org/aop/273	https://identifiers.org/aop.events/1548	Necrotic Tissue	https://identifiers.org/aop/273	Mitochondrial complex inhibition leading to liver injury	NA
https://identifiers.org/aop.events/1548	https://identifiers.org/aop/278	https://identifiers.org/aop.events/1548	Necrotic Tissue	https://identifiers.org/aop/278	IKK complex inhibition leading to liver injury	NA
https://identifiers.org/aop.events/1549	https://identifiers.org/aop/285	https://identifiers.org/aop.events/1549	Liver Injury	https://identifiers.org/aop/285	Inhibition of N-linked glycosylation leads to liver injury	NA
https://identifiers.org/aop.events/1549	https://identifiers.org/aop/273	https://identifiers.org/aop.events/1549	Liver Injury	https://identifiers.org/aop/273	Mitochondrial complex inhibition leading to liver injury	NA
https://identifiers.org/aop.events/1549	https://identifiers.org/aop/278	https://identifiers.org/aop.events/1549	Liver Injury	https://identifiers.org/aop/278	IKK complex inhibition leading to liver injury	NA
https://identifiers.org/aop.events/1556	https://identifiers.org/aop/272	https://identifiers.org/aop.events/1556	Increase, lung cancer	https://identifiers.org/aop/272	Deposition of energy leading to lung cancer	NA
https://identifiers.org/aop.events/1559	https://identifiers.org/aop/455	https://identifiers.org/aop.events/1559	Facial cartilage structures are reduced in size and morphologically distorted	https://identifiers.org/aop/455	Aryl hydrocarbon receptor activation leading to early life stage mortality via sox9 repression induced impeded craniofacial development	NA
https://identifiers.org/aop.events/1559	https://identifiers.org/aop/274	https://identifiers.org/aop.events/1559	Facial cartilage structures are reduced in size and morphologically distorted	https://identifiers.org/aop/274	Histone deacetylase inhibition leads to impeded craniofacial development	NA
https://identifiers.org/aop.events/1561	https://identifiers.org/aop/275	https://identifiers.org/aop.events/1561	Neural tube defects	https://identifiers.org/aop/275	Histone deacetylase inhibition leads to neural tube defects	NA
https://identifiers.org/aop.events/1561	https://identifiers.org/aop/449	https://identifiers.org/aop.events/1561	Neural tube defects	https://identifiers.org/aop/449	Ceramide synthase inhibition leading to neural tube defects 	NA
https://identifiers.org/aop.events/1583	https://identifiers.org/aop/450	https://identifiers.org/aop.events/1583	Sensory axonal peripheral neuropathy	https://identifiers.org/aop/450	 Inhibition of AChE and activation of CYP2E1 leading to sensory axonal peripheral neuropathy and mortality	NA
https://identifiers.org/aop.events/1588	https://identifiers.org/aop/280	https://identifiers.org/aop.events/1588	Bronchiolitis obliterans	https://identifiers.org/aop/280	α-diketone-induced bronchiolitis obliterans	NA
https://identifiers.org/aop.events/1603	https://identifiers.org/aop/284	https://identifiers.org/aop.events/1603	Chronic kidney disease	https://identifiers.org/aop/284	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress leads to chronic kidney disease	NA
https://identifiers.org/aop.events/1616	https://identifiers.org/aop/476	https://identifiers.org/aop.events/1616	Malformation, cryptorchidism - maldescended testis	https://identifiers.org/aop/476	Adverse Outcome Pathways diagram related to PBDEs associated male reproductive toxicity	NA
https://identifiers.org/aop.events/1636	https://identifiers.org/aop/296	https://identifiers.org/aop.events/1636	Increase, Chromosomal aberrations	https://identifiers.org/aop/296	Oxidative DNA damage leading to chromosomal aberrations and mutations	NA
https://identifiers.org/aop.events/1651	https://identifiers.org/aop/298	https://identifiers.org/aop.events/1651	Treatment-resistant gastric cancer	https://identifiers.org/aop/298	Increases in cellular reactive oxygen species and chronic reactive oxygen species leading to human treatment-resistant gastric cancer	NA
https://identifiers.org/aop.events/1670	https://identifiers.org/aop/451	https://identifiers.org/aop.events/1670	Lung cancer	https://identifiers.org/aop/451	Interaction with lung resident cell membrane components leads to lung cancer	NA
https://identifiers.org/aop.events/1670	https://identifiers.org/aop/416	https://identifiers.org/aop.events/1670	Lung cancer	https://identifiers.org/aop/416	Aryl hydrocarbon receptor activation leading to lung cancer through IL-6 toxicity pathway	NA
https://identifiers.org/aop.events/1670	https://identifiers.org/aop/417	https://identifiers.org/aop.events/1670	Lung cancer	https://identifiers.org/aop/417	Aryl hydrocarbon receptor activation leading to lung cancer through AHR-ARNT toxicity pathway	NA
https://identifiers.org/aop.events/1688	https://identifiers.org/aop/476	https://identifiers.org/aop.events/1688	anogenital distance (AGD), decreased	https://identifiers.org/aop/476	Adverse Outcome Pathways diagram related to PBDEs associated male reproductive toxicity	NA
https://identifiers.org/aop.events/1714	https://identifiers.org/aop/314	https://identifiers.org/aop.events/1714	Exacerbation of systemic lupus erythematosus (SLE)	https://identifiers.org/aop/314	Binding to estrogen receptor (ER)-α in immune cells leading to exacerbation of systemic lupus erythematosus (SLE)	NA
https://identifiers.org/aop.events/1719	https://identifiers.org/aop/315	https://identifiers.org/aop.events/1719	Impairment of T-cell dependent antibody response	https://identifiers.org/aop/315	Inhibition of JAK3 leading to impairment of T-Cell Dependent Antibody Response	NA
https://identifiers.org/aop.events/1757	https://identifiers.org/aop/400	https://identifiers.org/aop.events/1757	Reduce, Sperm count	https://identifiers.org/aop/400	Increased (ectopic) concentration of all-trans retinoic acid (ATRA) if fetal testis leading to reduced sperm count, males	NA
https://identifiers.org/aop.events/1757	https://identifiers.org/aop/322	https://identifiers.org/aop.events/1757	Reduce, Sperm count	https://identifiers.org/aop/322	Alkylation of DNA leading to reduced sperm count	NA
https://identifiers.org/aop.events/1817	https://identifiers.org/aop/423	https://identifiers.org/aop.events/1817	Apoptotic cell death	https://identifiers.org/aop/423	 Toxicological mechanisms of hepatocyte apoptosis through the PARP1 dependent cell death pathway 	NA
https://identifiers.org/aop.events/1841	https://identifiers.org/aop/471	https://identifiers.org/aop.events/1841	Encephalitis	https://identifiers.org/aop/471	Various neuronal effects induced by elavl3, sox10, and mbp	NA
https://identifiers.org/aop.events/1841	https://identifiers.org/aop/374	https://identifiers.org/aop.events/1841	Encephalitis	https://identifiers.org/aop/374	Binding of Sars-CoV-2 spike protein to ACE 2 receptors expressed on brain cells (neuronal and non-neuronal) leads to neuroinflammation resulting in encephalitis	NA
https://identifiers.org/aop.events/1843	https://identifiers.org/aop/377	https://identifiers.org/aop.events/1843	Multi Organ Failure involving Acute Respiratory Distress Syndrome	https://identifiers.org/aop/377	Dysregulated prolonged Toll Like Receptor 9 (TLR9) activation leading to Multi Organ Failure involving Acute Respiratory Distress Syndrome (ARDS)	NA
https://identifiers.org/aop.events/1846	https://identifiers.org/aop/379	https://identifiers.org/aop.events/1846	Thrombosis and Disseminated Intravascular Coagulation	https://identifiers.org/aop/379	Binding to ACE2 leading to thrombosis and disseminated intravascular coagulation	NA
https://identifiers.org/aop.events/185	https://identifiers.org/aop/296	https://identifiers.org/aop.events/185	Increase, Mutations	https://identifiers.org/aop/296	Oxidative DNA damage leading to chromosomal aberrations and mutations	NA
https://identifiers.org/aop.events/185	https://identifiers.org/aop/397	https://identifiers.org/aop.events/185	Increase, Mutations	https://identifiers.org/aop/397	Bulky DNA adducts leading to mutations	NA
https://identifiers.org/aop.events/185	https://identifiers.org/aop/293	https://identifiers.org/aop.events/185	Increase, Mutations	https://identifiers.org/aop/293	Increased DNA damage leading to increased risk of breast cancer	NA
https://identifiers.org/aop.events/185	https://identifiers.org/aop/294	https://identifiers.org/aop.events/185	Increase, Mutations	https://identifiers.org/aop/294	Increased reactive oxygen and nitrogen species (RONS) leading to increased risk of breast cancer	NA
https://identifiers.org/aop.events/1863	https://identifiers.org/aop/476	https://identifiers.org/aop.events/1863	Decrease, Reproduction	https://identifiers.org/aop/476	Adverse Outcome Pathways diagram related to PBDEs associated male reproductive toxicity	NA
https://identifiers.org/aop.events/1868	https://identifiers.org/aop/406	https://identifiers.org/aop.events/1868	Hyperinflammation	https://identifiers.org/aop/406	SARS-CoV-2 infection leading to hyperinflammation	NA
https://identifiers.org/aop.events/1868	https://identifiers.org/aop/392	https://identifiers.org/aop.events/1868	Hyperinflammation	https://identifiers.org/aop/392	Decreased fibrinolysis and activated bradykinin system leading to hyperinflammation	NA
https://identifiers.org/aop.events/1868	https://identifiers.org/aop/468	https://identifiers.org/aop.events/1868	Hyperinflammation	https://identifiers.org/aop/468	Binding of SARS-CoV-2 to ACE2 leads to hyperinflammation (via cell death)	NA
https://identifiers.org/aop.events/1893	https://identifiers.org/aop/151	https://identifiers.org/aop.events/1893	increase, Preeclampsia	https://identifiers.org/aop/151	AhR activation leading to preeclampsia	NA
https://identifiers.org/aop.events/1941	https://identifiers.org/aop/429	https://identifiers.org/aop.events/1941	Memory Loss	https://identifiers.org/aop/429	A cholesterol/glucose dysmetabolism initiated Tau-driven AOP toward memory loss (AO) in sporadic Alzheimer's Disease with plausible MIE's plug-ins for environmental neurotoxicants	NA
https://identifiers.org/aop.events/1955	https://identifiers.org/aop/432	https://identifiers.org/aop.events/1955	Acute Myeloid Leukemia	https://identifiers.org/aop/432	Deposition of Energy by Ionizing Radiation leading to Acute Myeloid Leukemia	NA
https://identifiers.org/aop.events/1967	https://identifiers.org/aop/407	https://identifiers.org/aop.events/1967	Pyroptosis	https://identifiers.org/aop/407	SARS-CoV-2 infection leading to pyroptosis	NA
https://identifiers.org/aop.events/1970	https://identifiers.org/aop/436	https://identifiers.org/aop.events/1970	transposition of the great arteries	https://identifiers.org/aop/436	Inhibition of RALDH2 causes reduced all-trans retinoic acid levels, leading to transposition of the great arteries	NA
https://identifiers.org/aop.events/1978	https://identifiers.org/aop/441	https://identifiers.org/aop.events/1978	Increase risk, microcephaly	https://identifiers.org/aop/441	Ionizing radiation-induced DNA damage leads to microcephaly via apoptosis and premature cell differentiation	NA
https://identifiers.org/aop.events/1982	https://identifiers.org/aop/443	https://identifiers.org/aop.events/1982	metastatic breast cancer	https://identifiers.org/aop/443	 DNA damage and mutations leading to Metastatic Breast Cancer	NA
https://identifiers.org/aop.events/2008	https://identifiers.org/aop/452	https://identifiers.org/aop.events/2008	Chronic obstructive pulmonary disease	https://identifiers.org/aop/452	Adverse outcome pathway of PM-induced respiratory toxicity	NA
https://identifiers.org/aop.events/2042	https://identifiers.org/aop/460	https://identifiers.org/aop.events/2042	Orofacial clefting	https://identifiers.org/aop/460	Antagonism of Smoothened receptor leading to orofacial clefting	NA
https://identifiers.org/aop.events/2042	https://identifiers.org/aop/502	https://identifiers.org/aop.events/2042	Orofacial clefting	https://identifiers.org/aop/502	Decrease, cholesterol synthesis leads to orofacial clefting	NA
https://identifiers.org/aop.events/2042	https://identifiers.org/aop/491	https://identifiers.org/aop.events/2042	Orofacial clefting	https://identifiers.org/aop/491	Decrease, GLI1/2 target gene expression leads to orofacial clefting 	NA
https://identifiers.org/aop.events/2069	https://identifiers.org/aop/470	https://identifiers.org/aop.events/2069	Occurrence, Vascular Remodeling 	https://identifiers.org/aop/470	Deposition of energy leads to vascular remodeling	NA
https://identifiers.org/aop.events/2083	https://identifiers.org/aop/478	https://identifiers.org/aop.events/2083	Occurrence of Cataracts	https://identifiers.org/aop/478	Deposition of energy leading to occurrence of cataracts	NA
https://identifiers.org/aop.events/2087	https://identifiers.org/aop/481	https://identifiers.org/aop.events/2087	Increased incidence of respiratory disease	https://identifiers.org/aop/481	AOPs of amorphous silica nanoparticles: ROS-mediated oxidative stress increased respiratory dysfunction and diseases.	NA
https://identifiers.org/aop.events/2088	https://identifiers.org/aop/481	https://identifiers.org/aop.events/2088	Dysfunction of respiratory system	https://identifiers.org/aop/481	AOPs of amorphous silica nanoparticles: ROS-mediated oxidative stress increased respiratory dysfunction and diseases.	NA
https://identifiers.org/aop.events/2091	https://identifiers.org/aop/482	https://identifiers.org/aop.events/2091	Occurrence, Bone Loss	https://identifiers.org/aop/482	Deposition of energy leading to occurrence of bone loss	NA
https://identifiers.org/aop.events/2092	https://identifiers.org/aop/440	https://identifiers.org/aop.events/2092	Promotion, Ovarian Cancer 	https://identifiers.org/aop/440	Hypothalamus estrogen receptors activity suppression leading to ovarian cancer via ovarian epithelial cell hyperplasia	NA
https://identifiers.org/aop.events/2119	https://identifiers.org/aop/457	https://identifiers.org/aop.events/2119	Insulin resistance, increased	https://identifiers.org/aop/457	Succinate dehydrogenase inhibition leading to increased insulin resistance through reduction in circulating thyroxine	NA
https://identifiers.org/aop.events/2121	https://identifiers.org/aop/490	https://identifiers.org/aop.events/2121	decreased, Intellectual Quotient	https://identifiers.org/aop/490	Co-activation of IP3R and RyR leads to economic burden through reduced IQ and non-cholinergic mechanisms	NA
https://identifiers.org/aop.events/2122	https://identifiers.org/aop/490	https://identifiers.org/aop.events/2122	increased, Economic Burden	https://identifiers.org/aop/490	Co-activation of IP3R and RyR leads to economic burden through reduced IQ and non-cholinergic mechanisms	NA
https://identifiers.org/aop.events/2135	https://identifiers.org/aop/495	https://identifiers.org/aop.events/2135	Prostate cancer	https://identifiers.org/aop/495	Androgen receptor activation leading to prostate cancer	NA
https://identifiers.org/aop.events/2161	https://identifiers.org/aop/510	https://identifiers.org/aop.events/2161	Increase, Vascular disrupting effects	https://identifiers.org/aop/510	Demethylation of PPAR promotor leading to vascular disrupting effects	NA
https://identifiers.org/aop.events/2161	https://identifiers.org/aop/507	https://identifiers.org/aop.events/2161	Increase, Vascular disrupting effects	https://identifiers.org/aop/507	Nrf2 inhibition leading to vascular disrupting effects via inflammation pathway	NA
https://identifiers.org/aop.events/2161	https://identifiers.org/aop/509	https://identifiers.org/aop.events/2161	Increase, Vascular disrupting effects	https://identifiers.org/aop/509	Nrf2 inhibition leading to vascular disrupting effects through activating apoptosis signal pathway and mitochondrial dysfunction	NA
https://identifiers.org/aop.events/2161	https://identifiers.org/aop/511	https://identifiers.org/aop.events/2161	Increase, Vascular disrupting effects	https://identifiers.org/aop/511	The AOP framework on ROS-mediated oxidative stress induced vascular disrupting effects 	NA
https://identifiers.org/aop.events/313	https://identifiers.org/aop/39	https://identifiers.org/aop.events/313	Increase, Allergic Respiratory Hypersensitivity Response	https://identifiers.org/aop/39	Covalent Binding, Protein, leading to Increase, Allergic Respiratory Hypersensitivity Response	NA
https://identifiers.org/aop.events/319	https://identifiers.org/aop/8	https://identifiers.org/aop.events/319	Loss, Cochlear function	https://identifiers.org/aop/8	Upregulation of Thyroid Hormone Catabolism via Activation of Hepatic Nuclear Receptors, and Subsequent Adverse Neurodevelopmental Outcomes in Mammals	NA
https://identifiers.org/aop.events/323	https://identifiers.org/aop/14	https://identifiers.org/aop.events/323	Increased, Disease susceptibility	https://identifiers.org/aop/14	Glucocorticoid Receptor Activation Leading to Increased Disease Susceptibility	NA
https://identifiers.org/aop.events/328	https://identifiers.org/aop/324	https://identifiers.org/aop.events/328	Decrease, Fecundity	https://identifiers.org/aop/324	Thermal stress leading to population decline (1)	NA
https://identifiers.org/aop.events/328	https://identifiers.org/aop/325	https://identifiers.org/aop.events/328	Decrease, Fecundity	https://identifiers.org/aop/325	Thermal stress leading to population decline (2)	NA
https://identifiers.org/aop.events/328	https://identifiers.org/aop/326	https://identifiers.org/aop.events/328	Decrease, Fecundity	https://identifiers.org/aop/326	Thermal stress leading to population decline (3)	NA
https://identifiers.org/aop.events/336	https://identifiers.org/aop/15	https://identifiers.org/aop.events/336	Increase, Heritable mutations in offspring	https://identifiers.org/aop/15	Alkylation of DNA in male pre-meiotic germ cells leading to heritable mutations	NA
https://identifiers.org/aop.events/341	https://identifiers.org/aop/54	https://identifiers.org/aop.events/341	Impairment, Learning and memory	https://identifiers.org/aop/54	Inhibition of Na+/I- symporter (NIS) leads to learning and memory impairment 	NA
https://identifiers.org/aop.events/341	https://identifiers.org/aop/500	https://identifiers.org/aop.events/341	Impairment, Learning and memory	https://identifiers.org/aop/500	Activation of MEK-ERK1/2 leads to deficits in learning and cognition via ROS and apoptosis	NA
https://identifiers.org/aop.events/341	https://identifiers.org/aop/13	https://identifiers.org/aop.events/341	Impairment, Learning and memory	https://identifiers.org/aop/13	Chronic binding of antagonist to N-methyl-D-aspartate receptors (NMDARs) during brain development induces impairment of learning and memory abilities	NA
