term_id,p_values,significant,term_size,query_sizes,intersection_sizes,source,term_name,effective_domain_size,source_order,parents,highlighted
GO:0005856,2.26220547688987e-13,TRUE,2407,79,37,GO:CC,cytoskeleton,22090,401,GO:0043232,FALSE
WP:WP4923,1.20140936651553e-12,TRUE,30,65,10,WP,Autophagy,8625,762,WP:000000,FALSE
GO:0022411,1.67799628041493e-12,TRUE,497,77,20,GO:BP,cellular component disassembly,21010,6917,GO:0016043,FALSE
REAC:R-HSA-68882,1.71222191513328e-12,TRUE,228,52,16,REAC,Mitotic Anaphase,10835,1407,REAC:R-HSA-2555396,FALSE
WP:WP4577,1.81839304068419e-12,TRUE,44,65,11,WP,Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway,8625,634,WP:000000,FALSE
REAC:R-HSA-2555396,1.83498033197421e-12,TRUE,229,52,16,REAC,Mitotic Metaphase and Anaphase,10835,1410,REAC:R-HSA-68886,FALSE
REAC:R-HSA-2467813,2.10059699975617e-12,TRUE,188,52,15,REAC,Separation of Sister Chromatids,10835,2097,REAC:R-HSA-68882,FALSE
GO:0010970,3.11250838977809e-12,TRUE,170,77,14,GO:BP,transport along microtubule,21010,4630,GO:0007018|GO:0030705|GO:0099111,FALSE
GO:0044804,3.1493608896855e-12,TRUE,19,77,8,GO:BP,nucleophagy,21010,11766,GO:0006914,FALSE
KEGG:04152,9.35549848923667e-12,TRUE,121,60,14,KEGG,AMPK signaling pathway,8161,280,KEGG:00000,FALSE
KEGG:03015,1.12071462997795e-11,TRUE,97,60,13,KEGG,mRNA surveillance pathway,8161,210,KEGG:00000,FALSE
GO:0005737,1.21243105913494e-11,TRUE,12251,79,74,GO:CC,cytoplasm,22090,309,GO:0005622|GO:0110165,FALSE
WP:WP5412,1.28289415851752e-11,TRUE,16,65,8,WP,8q11.23 (RB1CC1) copy number variation,8625,706,WP:000000,FALSE
GO:0005874,1.50566336778118e-11,TRUE,474,79,18,GO:CC,microtubule,22090,414,GO:0015630|GO:0099513,FALSE
GO:0005813,2.30143796548767e-11,TRUE,647,79,20,GO:CC,centrosome,22090,366,GO:0005815,TRUE
WP:WP500,2.4122331063056e-11,TRUE,39,65,10,WP,Glycogen synthesis and degradation,8625,721,WP:000000,FALSE
GO:1990316,3.87989983272033e-11,TRUE,9,79,6,GO:CC,Atg1/ULK1 kinase complex,22090,3852,GO:0005737|GO:1902554,TRUE
GO:0030705,5.58072614775477e-11,TRUE,209,77,14,GO:BP,cytoskeleton-dependent intracellular transport,21010,7203,GO:0046907,FALSE
GO:0019888,6.09084320448295e-11,TRUE,96,79,11,GO:MF,protein phosphatase regulator activity,20139,3748,GO:0019208,TRUE
GO:0044248,6.15715056971125e-11,TRUE,1527,77,29,GO:BP,cellular catabolic process,21010,11493,GO:0009056|GO:0044237,FALSE
GO:0099111,6.79929913970742e-11,TRUE,212,77,14,GO:BP,microtubule-based transport,21010,19945,GO:0006810,FALSE
REAC:R-HSA-68886,7.79089533693463e-11,TRUE,408,52,18,REAC,M Phase,10835,1286,REAC:R-HSA-69278,FALSE
GO:0034045,1.15018433705473e-10,TRUE,20,79,7,GO:CC,phagophore assembly site membrane,22090,1454,GO:0000407|GO:0016020,FALSE
REAC:R-HSA-5617833,1.37185113094378e-10,TRUE,202,52,14,REAC,Cilium Assembly,10835,350,REAC:R-HSA-1852241,FALSE
GO:0007005,1.38876136377026e-10,TRUE,547,77,19,GO:BP,mitochondrion organization,21010,2660,GO:0006996,FALSE
KEGG:04071,2.07193109245576e-10,TRUE,121,60,13,KEGG,Sphingolipid signaling pathway,8161,255,KEGG:00000,FALSE
KEGG:04137,2.30184438512798e-10,TRUE,72,60,11,KEGG,Mitophagy - animal,8161,269,KEGG:00000,FALSE
KEGG:04261,2.7277318035577e-10,TRUE,154,60,14,KEGG,Adrenergic signaling in cardiomyocytes,8161,291,KEGG:00000,FALSE
GO:0010506,2.85687738429994e-10,TRUE,352,77,16,GO:BP,regulation of autophagy,21010,4250,GO:0006914|GO:0031329,FALSE
GO:0019208,3.11958730748121e-10,TRUE,111,79,11,GO:MF,phosphatase regulator activity,20139,3676,GO:0030234,FALSE
REAC:R-HSA-195258,3.22614236674779e-10,TRUE,319,52,16,REAC,RHO GTPase Effectors,10835,1763,REAC:R-HSA-194315,FALSE
WP:WP2509,4.68978336880682e-10,TRUE,23,65,8,WP,Nanoparticle triggered autophagic cell death,8625,757,WP:000000,FALSE
KEGG:04728,6.40785119203209e-10,TRUE,132,60,13,KEGG,Dopaminergic synapse,8161,352,KEGG:00000,FALSE
REAC:R-HSA-69278,1.06889451353366e-09,TRUE,549,52,19,REAC,"Cell Cycle, Mitotic",10835,314,REAC:R-HSA-1640170,FALSE
REAC:R-HSA-5620924,1.09094819135644e-09,TRUE,54,52,9,REAC,Intraflagellar transport,10835,1215,REAC:R-HSA-5617833,FALSE
REAC:R-HSA-69620,1.17163061260119e-09,TRUE,289,52,15,REAC,Cell Cycle Checkpoints,10835,313,REAC:R-HSA-1640170,FALSE
REAC:R-HSA-9663891,1.23043680466555e-09,TRUE,80,52,10,REAC,Selective autophagy,10835,2079,REAC:R-HSA-1632852,FALSE
GO:0032838,1.48691122547039e-09,TRUE,252,79,13,GO:CC,plasma membrane bounded cell projection cytoplasm,22090,1334,GO:0099568|GO:0120025,FALSE
GO:0009056,1.6177950413039e-09,TRUE,2616,77,35,GO:BP,catabolic process,21010,3288,GO:0008152,FALSE
GO:0097542,1.68956890098252e-09,TRUE,48,79,8,GO:CC,ciliary tip,22090,3059,GO:0005929|GO:0110165,FALSE
CORUM:7065,1.74719219256466e-09,TRUE,7,32,6,CORUM,WDR41-(C9orf72-SMCR8)-(FIP200-ULK1-ATG13-ATG101) complex,3383,2562,CORUM:0000000,FALSE
GO:0000775,2.000205961605e-09,TRUE,258,79,13,GO:CC,"chromosome, centromeric region",22090,86,GO:0098687,FALSE
GO:0005815,3.78597724861215e-09,TRUE,855,79,20,GO:CC,microtubule organizing center,22090,368,GO:0015630|GO:0110165,FALSE
GO:0042995,6.24280789457728e-09,TRUE,2329,79,31,GO:CC,cell projection,22090,1849,GO:0110165,FALSE
GO:0099568,8.65425666557561e-09,TRUE,290,79,13,GO:CC,cytoplasmic region,22090,3379,GO:0005737,FALSE
REAC:R-HSA-5467337,9.79996760851226e-09,TRUE,14,52,6,REAC,APC truncation mutants have impaired AXIN binding,10835,19,REAC:R-HSA-4839744,FALSE
REAC:R-HSA-4839748,9.79996760851226e-09,TRUE,14,52,6,REAC,Signaling by AMER1 mutants,10835,2113,REAC:R-HSA-4791275,FALSE
REAC:R-HSA-5467340,9.79996760851226e-09,TRUE,14,52,6,REAC,AXIN missense mutants destabilize the destruction complex,10835,39,REAC:R-HSA-4839735,FALSE
REAC:R-HSA-4839744,9.79996760851226e-09,TRUE,14,52,6,REAC,Signaling by APC mutants,10835,2114,REAC:R-HSA-4791275,FALSE
REAC:R-HSA-4839735,9.79996760851226e-09,TRUE,14,52,6,REAC,Signaling by AXIN mutants,10835,2115,REAC:R-HSA-4791275,FALSE
REAC:R-HSA-5467348,9.79996760851226e-09,TRUE,14,52,6,REAC,Truncations of AMER1 destabilize the destruction complex,10835,2490,REAC:R-HSA-4839748,FALSE
GO:0035721,1.12067028339544e-08,TRUE,14,77,6,GO:BP,intraciliary retrograde transport,21010,9636,GO:0042073,FALSE
GO:0045504,1.2804145696677e-08,TRUE,16,79,6,GO:MF,dynein heavy chain binding,20139,6157,GO:0005515,TRUE
GO:0010508,1.45475660255711e-08,TRUE,150,77,11,GO:BP,positive regulation of autophagy,21010,4252,GO:0006914|GO:0010506|GO:0031331,FALSE
REAC:R-HSA-5358749,1.62738075191136e-08,TRUE,15,52,6,REAC,CTNNB1 S37 mutants aren't phosphorylated,10835,282,REAC:R-HSA-4839743,FALSE
REAC:R-HSA-5339716,1.62738075191136e-08,TRUE,15,52,6,REAC,Signaling by GSK3beta mutants,10835,2150,REAC:R-HSA-4791275,FALSE
REAC:R-HSA-5358752,1.62738075191136e-08,TRUE,15,52,6,REAC,CTNNB1 T41 mutants aren't phosphorylated,10835,284,REAC:R-HSA-4839743,FALSE
REAC:R-HSA-4839743,1.62738075191136e-08,TRUE,15,52,6,REAC,Signaling by CTNNB1 phospho-site mutants,10835,2121,REAC:R-HSA-4791275,FALSE
REAC:R-HSA-5358751,1.62738075191136e-08,TRUE,15,52,6,REAC,CTNNB1 S45 mutants aren't phosphorylated,10835,283,REAC:R-HSA-4839743,FALSE
REAC:R-HSA-5358747,1.62738075191136e-08,TRUE,15,52,6,REAC,CTNNB1 S33 mutants aren't phosphorylated,10835,281,REAC:R-HSA-4839743,FALSE
REAC:R-HSA-1852241,2.2361040318355e-08,TRUE,294,52,14,REAC,Organelle biogenesis and maintenance,10835,1566,REAC:0000000,FALSE
GO:0005773,2.29369962460631e-08,TRUE,838,79,19,GO:CC,vacuole,22090,340,GO:0005737|GO:0043231,FALSE
REAC:R-HSA-196299,3.99481751176295e-08,TRUE,17,52,6,REAC,Beta-catenin phosphorylation cascade,10835,210,REAC:R-HSA-195253,FALSE
REAC:R-HSA-432142,3.99481751176295e-08,TRUE,17,52,6,REAC,Platelet sensitization by LDL,10835,1685,REAC:R-HSA-418346,FALSE
REAC:R-HSA-1640170,4.33484102609723e-08,TRUE,679,52,19,REAC,Cell Cycle,10835,312,REAC:0000000,FALSE
GO:0051641,4.78458375301682e-08,TRUE,3652,77,39,GO:BP,cellular localization,21010,14550,GO:0009987|GO:0051179,FALSE
WP:WP5205,4.91771510021274e-08,TRUE,80,65,10,WP,Clock-controlled autophagy in bone metabolism,8625,283,WP:000000,FALSE
GO:0005829,6.02416461043484e-08,TRUE,5457,79,46,GO:CC,cytosol,22090,380,GO:0005737|GO:0110165,FALSE
KEGG:04962,6.29965269520965e-08,TRUE,44,60,8,KEGG,Vasopressin-regulated water reabsorption,8161,391,KEGG:00000,FALSE
GO:0099513,7.70850680467492e-08,TRUE,793,79,18,GO:CC,polymeric cytoskeletal fiber,22090,3373,GO:0005856|GO:0099512,FALSE
GO:0005819,9.96124802381358e-08,TRUE,431,79,14,GO:CC,spindle,22090,371,GO:0015630|GO:0043232,FALSE
GO:0009894,1.06025806045392e-07,TRUE,1013,77,21,GO:BP,regulation of catabolic process,21010,3812,GO:0009056|GO:0019222,FALSE
REAC:R-HSA-389513,1.23750708216029e-07,TRUE,20,52,6,REAC,CTLA4 inhibitory signaling,10835,280,REAC:R-HSA-388841,FALSE
GO:0061912,1.29222338686972e-07,TRUE,95,77,9,GO:BP,selective autophagy,21010,16510,GO:0016236,FALSE
WP:WP5085,1.49761120514035e-07,TRUE,44,65,8,WP,Vasopressin-regulated water reabsorption,8625,526,WP:000000,FALSE
GO:0006497,1.5625750371115e-07,TRUE,97,77,9,GO:BP,protein lipidation,21010,2262,GO:0036211|GO:0042158,FALSE
GO:0000421,1.57221309184433e-07,TRUE,51,79,7,GO:CC,autophagosome membrane,22090,74,GO:0005774|GO:0005776,FALSE
REAC:R-HSA-2465910,1.91605050058758e-07,TRUE,10,52,5,REAC,MASTL Facilitates Mitotic Progression,10835,1296,REAC:R-HSA-68875,FALSE
GO:0042158,2.46793858087625e-07,TRUE,102,77,9,GO:BP,lipoprotein biosynthetic process,21010,10495,GO:0009059|GO:0042157|GO:1901566,FALSE
GO:0003777,2.62025519341089e-07,TRUE,74,79,8,GO:MF,microtubule motor activity,20139,360,GO:0003774|GO:0140657,TRUE
GO:0120025,2.89045377857316e-07,TRUE,2217,79,28,GO:CC,plasma membrane bounded cell projection,22090,3451,GO:0042995,FALSE
GO:0098687,4.35161061777674e-07,TRUE,399,79,13,GO:CC,chromosomal region,22090,3252,GO:0005694|GO:0110165,FALSE
GO:0005515,4.40521835630454e-07,TRUE,14811,79,78,GO:MF,protein binding,20139,1495,GO:0005488,FALSE
WP:WP399,4.59965465533575e-07,TRUE,100,65,10,WP,Wnt signaling pathway and pluripotency,8625,188,WP:000000,FALSE
GO:0006995,5.06036792776014e-07,TRUE,11,77,5,GO:BP,cellular response to nitrogen starvation,21010,2653,GO:0009267|GO:0043562,TRUE
GO:0043562,5.06036792776014e-07,TRUE,11,77,5,GO:BP,cellular response to nitrogen levels,21010,11287,GO:0031669,FALSE
REAC:R-HSA-69273,5.55214974318394e-07,TRUE,25,52,6,REAC,Cyclin A/B1/B2 associated events during G2/M transition,10835,401,REAC:R-HSA-69275,FALSE
GO:0016241,5.94617066630755e-07,TRUE,158,77,10,GO:BP,regulation of macroautophagy,21010,5270,GO:0010506|GO:0016236,FALSE
REAC:R-HSA-69275,6.00461896627108e-07,TRUE,196,52,11,REAC,G2/M Transition,10835,961,REAC:R-HSA-453274,FALSE
REAC:R-HSA-453274,6.68663201142643e-07,TRUE,198,52,11,REAC,Mitotic G2-G2/M phases,10835,1409,REAC:R-HSA-69278,FALSE
GO:0042073,7.22472584877648e-07,TRUE,47,77,7,GO:BP,intraciliary transport,21010,10450,GO:0010970|GO:0031503|GO:0044782,FALSE
GO:0099512,7.66065471352264e-07,TRUE,1034,79,19,GO:CC,supramolecular fiber,22090,3372,GO:0099081,FALSE
GO:0016237,8.65014299959697e-07,TRUE,12,77,5,GO:BP,lysosomal microautophagy,21010,5267,GO:0006914,FALSE
GO:0099081,8.69158382780169e-07,TRUE,1042,79,19,GO:CC,supramolecular polymer,22090,3349,GO:0099080,FALSE
REAC:R-HSA-9716542,8.96963311600676e-07,TRUE,717,52,18,REAC,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",10835,2196,REAC:R-HSA-162582,FALSE
REAC:R-HSA-113501,9.67977467689916e-07,TRUE,13,52,5,REAC,Inhibition of replication initiation of damaged DNA by RB1/E2F1,10835,1146,REAC:R-HSA-113510,FALSE
GO:0033043,1.2092566160745e-06,TRUE,1157,77,21,GO:BP,regulation of organelle organization,21010,8371,GO:0006996|GO:0051128,FALSE
REAC:R-HSA-6811436,1.86045437954783e-06,TRUE,53,52,7,REAC,COPI-independent Golgi-to-ER retrograde traffic,10835,269,REAC:R-HSA-8856688,FALSE
GO:0005929,1.9927259994239e-06,TRUE,747,79,16,GO:CC,cilium,22090,455,GO:0043227|GO:0120025,FALSE
REAC:R-HSA-4641262,2.25829384751314e-06,TRUE,31,52,6,REAC,Disassembly of the destruction complex and recruitment of AXIN to the membrane,10835,713,REAC:R-HSA-201681,FALSE
GO:0050811,2.67676290645892e-06,TRUE,17,79,5,GO:MF,GABA receptor binding,20139,7969,GO:0005102,TRUE
GO:0031329,2.85468308134399e-06,TRUE,653,77,16,GO:BP,regulation of cellular catabolic process,21010,7467,GO:0009894|GO:0031323|GO:0044248,FALSE
REAC:R-HSA-5673000,3.37239654351214e-06,TRUE,33,52,6,REAC,RAF activation,10835,1756,REAC:R-HSA-5673001,FALSE
CORUM:6232,3.79353595281359e-06,TRUE,4,32,4,CORUM,ULK1-ATG13-RB1CC1-ATG101 complex,3383,1990,CORUM:0000000,FALSE
CORUM:7091,3.79353595281359e-06,TRUE,4,32,4,CORUM,FIP200-ULK1-ATG13-ATG101 complex,3383,2588,CORUM:0000000,FALSE
CORUM:6038,3.79353595281359e-06,TRUE,4,32,4,CORUM,Dynein complex,3383,1857,CORUM:0000000,FALSE
REAC:R-HSA-4791275,4.08014130166804e-06,TRUE,34,52,6,REAC,Signaling by WNT in cancer,10835,2205,REAC:R-HSA-5663202,FALSE
GO:0042157,4.22251016694514e-06,TRUE,140,77,9,GO:BP,lipoprotein metabolic process,21010,10494,GO:0019538,FALSE
REAC:R-HSA-194315,4.90892138303982e-06,TRUE,702,52,17,REAC,Signaling by Rho GTPases,10835,2195,REAC:R-HSA-9716542,FALSE
REAC:R-HSA-163767,6.04980881733415e-06,TRUE,7,52,4,REAC,PP2A-mediated dephosphorylation of key metabolic factors,10835,1618,REAC:R-HSA-163685,FALSE
WP:WP4352,7.93708784223743e-06,TRUE,214,65,12,WP,Ciliary landscape,8625,535,WP:000000,FALSE
WP:WP4536,9.16432956464953e-06,TRUE,102,65,9,WP,Genes related to primary cilium development (based on CRISPR),8625,710,WP:000000,FALSE
GO:0042594,9.45807393670883e-06,TRUE,210,77,10,GO:BP,response to starvation,21010,10757,GO:0006950|GO:0031667,FALSE
GO:0006501,1.11289665034296e-05,TRUE,7,77,4,GO:BP,C-terminal protein lipidation,21010,2266,GO:0006497|GO:0018410,FALSE
GO:0003774,1.26430144566732e-05,TRUE,120,79,8,GO:MF,cytoskeletal motor activity,20139,359,GO:0003674,FALSE
REAC:R-HSA-5675221,1.54568077206745e-05,TRUE,42,52,6,REAC,Negative regulation of MAPK pathway,10835,1496,REAC:R-HSA-5673001,FALSE
KEGG:05132,1.57823766104766e-05,TRUE,249,60,12,KEGG,Salmonella infection,8161,422,KEGG:00000,FALSE
CORUM:6039,1.88419395963512e-05,TRUE,5,32,4,CORUM,Dynein-dynactin complex,3383,1858,CORUM:0000000,FALSE
REAC:R-HSA-113510,1.91710800166637e-05,TRUE,22,52,5,REAC,E2F mediated regulation of DNA replication,10835,775,REAC:R-HSA-69206,FALSE
GO:0099080,1.95457265668189e-05,TRUE,1404,79,20,GO:CC,supramolecular complex,22090,3348,GO:0110165,FALSE
REAC:R-HSA-9646399,2.06484239935134e-05,TRUE,44,52,6,REAC,Aggrephagy,10835,124,REAC:R-HSA-9663891,FALSE
REAC:R-HSA-8934903,2.16251922237293e-05,TRUE,9,52,4,REAC,Receptor Mediated Mitophagy,10835,1860,REAC:R-HSA-5205647,FALSE
GO:0051128,2.28270498089007e-05,TRUE,2419,77,28,GO:BP,regulation of cellular component organization,21010,14186,GO:0016043|GO:0050794,FALSE
WP:WP5117,2.58726480603239e-05,TRUE,34,65,6,WP,Cohesin complex - Cornelia de Lange syndrome,8625,59,WP:000000,FALSE
REAC:R-HSA-69236,2.71996889639583e-05,TRUE,46,52,6,REAC,G1 Phase,10835,953,REAC:R-HSA-453279,FALSE
REAC:R-HSA-69231,2.71996889639583e-05,TRUE,46,52,6,REAC,Cyclin D associated events in G1,10835,403,REAC:R-HSA-69236,FALSE
GO:0046907,3.01797934475137e-05,TRUE,1816,77,24,GO:BP,intracellular transport,21010,13070,GO:0006810|GO:0051641|GO:0051649,FALSE
GO:0005930,3.3438078374028e-05,TRUE,163,79,8,GO:CC,axoneme,22090,456,GO:0005856|GO:0097014|GO:0110165,FALSE
GO:0097014,3.50523331616767e-05,TRUE,164,79,8,GO:CC,ciliary plasm,22090,2898,GO:0005929|GO:0032838,FALSE
GO:0016043,3.56396950093979e-05,TRUE,8098,77,54,GO:BP,cellular component organization,21010,5163,GO:0071840,FALSE
GO:0000776,4.03033057494584e-05,TRUE,167,79,8,GO:CC,kinetochore,22090,87,GO:0000779|GO:0043232|GO:0099080,FALSE
WP:WP3932,4.42320855502475e-05,TRUE,301,65,13,WP,Focal adhesion: PI3K-Akt-mTOR-signaling pathway,8625,412,WP:000000,FALSE
KEGG:05165,4.84912459917347e-05,TRUE,331,60,13,KEGG,Human papillomavirus infection,8161,439,KEGG:00000,FALSE
GO:0000922,5.05591315190648e-05,TRUE,172,79,8,GO:CC,spindle pole,22090,121,GO:0005819|GO:0110165,FALSE
KEGG:05142,5.19110894300773e-05,TRUE,101,60,8,KEGG,Chagas disease,8161,427,KEGG:00000,FALSE
GO:0031331,5.47688401229844e-05,TRUE,326,77,11,GO:BP,positive regulation of cellular catabolic process,21010,7469,GO:0009896|GO:0031325|GO:0031329|GO:0044248,FALSE
KEGG:05017,6.5405683282633e-05,TRUE,142,60,9,KEGG,Spinocerebellar ataxia,8161,408,KEGG:00000,FALSE
GO:0000779,6.57542206365445e-05,TRUE,178,79,8,GO:CC,"condensed chromosome, centromeric region",22090,88,GO:0000775|GO:0000793,FALSE
GO:0034727,6.6218590607783e-05,TRUE,10,77,4,GO:BP,piecemeal microautophagy of the nucleus,21010,9129,GO:0016237|GO:0044804,FALSE
GO:0051649,7.67511180334177e-05,TRUE,2388,77,27,GO:BP,establishment of localization in cell,21010,14558,GO:0051234|GO:0051641,FALSE
REAC:R-HSA-9634600,8.40560937007102e-05,TRUE,12,52,4,REAC,"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism",10835,1939,REAC:R-HSA-70171,FALSE
GO:0071840,9.97095511879266e-05,TRUE,8309,77,54,GO:BP,cellular component organization or biogenesis,21010,17759,GO:0009987,FALSE
KEGG:04151,0.000100638200333367,TRUE,353,60,13,KEGG,PI3K-Akt signaling pathway,8161,279,KEGG:00000,FALSE
REAC:R-HSA-3371497,0.000101230114377122,TRUE,57,52,6,REAC,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,10835,1060,REAC:R-HSA-2262752,FALSE
GO:1903059,0.000103768621359215,TRUE,11,77,4,GO:BP,regulation of protein lipidation,21010,23663,GO:0006497|GO:0010556|GO:0031399|GO:0050746,FALSE
GO:0009896,0.000111993078956086,TRUE,528,77,13,GO:BP,positive regulation of catabolic process,21010,3814,GO:0009056|GO:0009893|GO:0009894,FALSE
GO:0034274,0.000118369064556697,TRUE,5,79,3,GO:CC,Atg12-Atg5-Atg16 complex,22090,1468,GO:0005737|GO:1990234,FALSE
REAC:R-HSA-202670,0.00012098414535983,TRUE,13,52,4,REAC,ERKs are inactivated,10835,795,REAC:R-HSA-198753,FALSE
HPA:0100211,0.000157887193350041,TRUE,5004,55,43,HPA,cerebral cortex; neuropil[≥Low],11006,195,HPA:0100000,FALSE
GO:1902115,0.000163203329916145,TRUE,213,77,9,GO:BP,regulation of organelle assembly,21010,22914,GO:0033043|GO:0044087|GO:0070925,FALSE
GO:0000226,0.000188041662243049,TRUE,655,77,14,GO:BP,microtubule cytoskeleton organization,21010,65,GO:0007010|GO:0007017,FALSE
GO:0060271,0.000232823027102304,TRUE,376,77,11,GO:BP,cilium assembly,21010,15220,GO:0044782|GO:0070925|GO:0120031,FALSE
GO:0008637,0.000251417795570184,TRUE,107,77,7,GO:BP,apoptotic mitochondrial changes,21010,3276,GO:0006915|GO:0007005,TRUE
GO:0022607,0.000257294529016187,TRUE,4651,77,38,GO:BP,cellular component assembly,21010,6930,GO:0016043|GO:0044085,FALSE
REAC:R-HSA-6804757,0.000260883540890562,TRUE,36,52,5,REAC,Regulation of TP53 Degradation,10835,1922,REAC:R-HSA-6806003,FALSE
