term_id,p_values,significant,term_size,query_sizes,intersection_sizes,source,term_name,effective_domain_size,source_order,parents,highlighted
GO:0007268,4.52305873480673e-05,TRUE,747,5,5,GO:BP,chemical synaptic transmission,21010,2847,GO:0098916,TRUE
GO:0099537,4.7081534697196e-05,TRUE,753,5,5,GO:BP,trans-synaptic signaling,21010,20017,GO:0099536,FALSE
REAC:R-HSA-112315,5.37317483779908e-05,TRUE,259,4,4,REAC,Transmission across Chemical Synapses,10835,2461,REAC:R-HSA-112316,FALSE
GO:0099536,5.54574346699884e-05,TRUE,778,5,5,GO:BP,synaptic signaling,21010,20016,GO:0007267,FALSE
GO:0022839,6.76554268624384e-05,TRUE,327,5,4,GO:MF,monoatomic ion gated channel activity,20139,3802,GO:0005216|GO:0022836,FALSE
GO:0022836,7.01758863636967e-05,TRUE,330,5,4,GO:MF,gated channel activity,20139,3801,GO:0015267,FALSE
GO:0005261,7.36450086899207e-05,TRUE,334,5,4,GO:MF,monoatomic cation channel activity,20139,1387,GO:0005216|GO:0008324,FALSE
GO:1902495,0.000126933649064234,TRUE,410,5,4,GO:CC,transmembrane transporter complex,22090,3632,GO:0098796|GO:1990351,FALSE
GO:1990351,0.000162312919807758,TRUE,436,5,4,GO:CC,transporter complex,22090,3879,GO:0032991,FALSE
GO:0005216,0.000229988712886483,TRUE,444,5,4,GO:MF,monoatomic ion channel activity,20139,1358,GO:0015075|GO:0015267,FALSE
GO:0045202,0.000267610455077784,TRUE,1451,5,5,GO:CC,synapse,22090,2145,GO:0030054,TRUE
REAC:R-HSA-112316,0.000308208689935353,TRUE,400,4,4,REAC,Neuronal System,10835,1512,REAC:0000000,FALSE
GO:0043235,0.000315713422653557,TRUE,515,5,4,GO:CC,receptor complex,22090,1890,GO:0032991,FALSE
GO:0015267,0.000387622655330291,TRUE,506,5,4,GO:MF,channel activity,20139,2452,GO:0022803,FALSE
GO:0022803,0.000390689302310862,TRUE,507,5,4,GO:MF,passive transmembrane transporter activity,20139,3787,GO:0022857,FALSE
GO:0042391,0.000699386961183571,TRUE,432,5,4,GO:BP,regulation of membrane potential,21010,10641,GO:0065008,TRUE
GO:0008324,0.000811584341727763,TRUE,609,5,4,GO:MF,monoatomic cation transmembrane transporter activity,20139,1660,GO:0015075,FALSE
GO:0098797,0.00116813146262515,TRUE,715,5,4,GO:CC,plasma membrane protein complex,22090,3266,GO:0005886|GO:0098796,FALSE
GO:0015075,0.00167002529042526,TRUE,730,5,4,GO:MF,monoatomic ion transmembrane transporter activity,20139,2304,GO:0022857,FALSE
GO:0071407,0.00195733935717415,TRUE,559,5,4,GO:BP,cellular response to organic cyclic compound,21010,17469,GO:0014070|GO:0071310,FALSE
GO:0030054,0.00221864262663347,TRUE,2214,5,5,GO:CC,cell junction,22090,871,GO:0110165,FALSE
GO:0007267,0.00280656815800386,TRUE,1703,5,5,GO:BP,cell-cell signaling,21010,2846,GO:0007154|GO:0023052,FALSE
GO:0071417,0.00329480486410377,TRUE,637,5,4,GO:BP,cellular response to organonitrogen compound,21010,17479,GO:0010243|GO:0071310|GO:0071495|GO:1901699,FALSE
GO:1901699,0.00417478491372522,TRUE,676,5,4,GO:BP,cellular response to nitrogen compound,21010,22528,GO:0070887|GO:1901698,FALSE
GO:0022857,0.00945902439001125,TRUE,1130,5,4,GO:MF,transmembrane transporter activity,20139,3815,GO:0005215,FALSE
GO:0098662,0.0107276350636572,TRUE,857,5,4,GO:BP,inorganic cation transmembrane transport,21010,19710,GO:0098660,TRUE
GO:0014070,0.0136744792934804,TRUE,911,5,4,GO:BP,response to organic cyclic compound,21010,4719,GO:0010033,FALSE
GO:0005215,0.0137467325168688,TRUE,1242,5,4,GO:MF,transporter activity,20139,1357,GO:0003674,FALSE
GO:0098796,0.01485331609306,TRUE,1357,5,4,GO:CC,membrane protein complex,22090,3265,GO:0016020|GO:0032991,FALSE
GO:0004888,0.0151065863588022,TRUE,1272,5,4,GO:MF,transmembrane signaling receptor activity,20139,1148,GO:0038023,FALSE
GO:0098660,0.0160829411608037,TRUE,949,5,4,GO:BP,inorganic ion transmembrane transport,21010,19708,GO:0055085,FALSE
GO:0010243,0.0223431810101375,TRUE,1031,5,4,GO:BP,response to organonitrogen compound,21010,4080,GO:0010033|GO:1901698,FALSE
GO:0034220,0.0243855177624187,TRUE,1054,5,4,GO:BP,monoatomic ion transmembrane transport,21010,8894,GO:0006811|GO:0055085,TRUE
GO:0038023,0.0280533526657591,TRUE,1488,5,4,GO:MF,signaling receptor activity,20139,5536,GO:0060089,FALSE
GO:0060089,0.0280533526657591,TRUE,1488,5,4,GO:MF,molecular transducer activity,20139,8447,GO:0003674,FALSE
GO:1901698,0.029407184324714,TRUE,1105,5,4,GO:BP,response to nitrogen compound,21010,22527,GO:0042221,FALSE
GO:0065008,0.0415520178533204,TRUE,2918,5,5,GO:BP,regulation of biological quality,21010,16683,GO:0065007,FALSE
