term_id,p_values,significant,term_size,query_sizes,intersection_sizes,source,term_name,effective_domain_size,source_order,parents,highlighted
GO:0051603,5.15489211653245e-26,TRUE,807,22,21,GO:BP,proteolysis involved in protein catabolic process,21010,14516,GO:0006508|GO:0030163,FALSE
GO:0061024,6.03256881824151e-26,TRUE,813,22,21,GO:BP,membrane organization,21010,15894,GO:0016043,FALSE
GO:0000813,1.4316117358657e-24,TRUE,11,22,9,GO:CC,ESCRT I complex,22090,112,GO:0010008|GO:0036452|GO:0098796,FALSE
GO:0061919,3.15098734499555e-24,TRUE,571,22,19,GO:BP,process utilizing autophagic mechanism,21010,16513,GO:0009987,FALSE
GO:0006914,3.15098734499555e-24,TRUE,571,22,19,GO:BP,autophagy,21010,2603,GO:0044248|GO:0061919,FALSE
GO:0030659,1.08994991247075e-23,TRUE,1213,22,21,GO:CC,cytoplasmic vesicle membrane,22090,951,GO:0012506|GO:0031410,FALSE
GO:0030163,1.18289715633895e-23,TRUE,1043,22,21,GO:BP,protein catabolic process,21010,7006,GO:0009057|GO:0019538|GO:1901565,FALSE
GO:0012506,1.46234950781651e-23,TRUE,1230,22,21,GO:CC,vesicle membrane,22090,690,GO:0031090|GO:0031982,FALSE
REAC:R-HSA-162599,1.36250957635846e-22,TRUE,132,21,15,REAC,Late Phase of HIV Life Cycle,10835,1250,REAC:R-HSA-162587,FALSE
GO:0016192,2.26106506796595e-22,TRUE,1566,22,22,GO:BP,vesicle-mediated transport,21010,5255,GO:0006810|GO:0009987,FALSE
REAC:R-HSA-162587,5.97872768539325e-22,TRUE,145,21,15,REAC,HIV Life Cycle,10835,1052,REAC:R-HSA-162906,FALSE
REAC:R-HSA-199991,7.48910462659905e-22,TRUE,624,21,20,REAC,Membrane Trafficking,10835,1346,REAC:R-HSA-5653656,FALSE
REAC:R-HSA-9612973,9.16245246282168e-22,TRUE,149,21,15,REAC,Autophagy,10835,187,REAC:0000000,FALSE
GO:1901565,4.79437673079764e-21,TRUE,1386,22,21,GO:BP,organonitrogen compound catabolic process,21010,22438,GO:1901564|GO:1901575,FALSE
GO:0046907,6.00258123290937e-21,TRUE,1816,22,22,GO:BP,intracellular transport,21010,13070,GO:0006810|GO:0051641|GO:0051649,FALSE
GO:0009057,7.09428638456453e-21,TRUE,1412,22,21,GO:BP,macromolecule catabolic process,21010,3289,GO:0043170|GO:1901575,FALSE
REAC:R-HSA-5653656,1.27958862546223e-20,TRUE,718,21,20,REAC,Vesicle-mediated transport,10835,2525,REAC:0000000,FALSE
REAC:R-HSA-174495,3.23695373256858e-20,TRUE,14,21,9,REAC,"Synthesis And Processing Of GAG, GAGPOL Polyproteins",10835,2255,REAC:R-HSA-175474,FALSE
REAC:R-HSA-174490,3.23695373256858e-20,TRUE,14,21,9,REAC,Membrane binding and targetting of GAG proteins,10835,1347,REAC:R-HSA-174495,FALSE
GO:0019058,9.76360626803698e-20,TRUE,319,22,15,GO:BP,viral life cycle,21010,5803,GO:0016032,FALSE
REAC:R-HSA-175474,1.84599769825558e-19,TRUE,16,21,9,REAC,Assembly Of The HIV Virion,10835,167,REAC:R-HSA-162599,FALSE
GO:0031410,2.04458886754139e-19,TRUE,2476,22,22,GO:CC,cytoplasmic vesicle,22090,1109,GO:0005737|GO:0097708,FALSE
GO:0097708,2.13777921184243e-19,TRUE,2481,22,22,GO:CC,intracellular vesicle,22090,3144,GO:0031982|GO:0043231,FALSE
REAC:R-HSA-162906,5.11824890673927e-19,TRUE,224,21,15,REAC,HIV Infection,10835,1051,REAC:R-HSA-9824446,FALSE
GO:0006508,7.88346412399369e-19,TRUE,1766,22,21,GO:BP,proteolysis,21010,2270,GO:0019538,FALSE
GO:0015031,1.32276469438784e-18,TRUE,1810,22,21,GO:BP,protein transport,21010,4880,GO:0045184|GO:0071702|GO:0071705,FALSE
GO:0098796,1.96979725699418e-18,TRUE,1357,22,19,GO:CC,membrane protein complex,22090,3265,GO:0016020|GO:0032991,FALSE
GO:0098588,2.06035694934398e-18,TRUE,2160,22,21,GO:CC,bounding membrane of organelle,22090,3223,GO:0031090,FALSE
GO:0051649,2.5578185786991e-18,TRUE,2388,22,22,GO:BP,establishment of localization in cell,21010,14558,GO:0051234|GO:0051641,FALSE
GO:0045184,4.82870580453267e-18,TRUE,1925,22,21,GO:BP,establishment of protein localization,21010,11918,GO:0008104|GO:0051234,FALSE
GO:0000815,7.24780893130867e-18,TRUE,10,22,7,GO:CC,ESCRT III complex,22090,114,GO:0010008|GO:0036452|GO:0098796,FALSE
GO:0019076,7.52333503132083e-18,TRUE,31,22,9,GO:BP,viral release from host cell,21010,5817,GO:0016032|GO:0019058|GO:0035891,FALSE
GO:0035891,7.52333503132083e-18,TRUE,31,22,9,GO:BP,exit from host cell,21010,9761,GO:0044000,FALSE
GO:0016032,8.44832893461353e-18,TRUE,428,22,15,GO:BP,viral process,21010,5157,GO:0008150,FALSE
REAC:R-HSA-5663205,9.93402560220883e-18,TRUE,999,21,20,REAC,Infectious disease,10835,1131,REAC:R-HSA-1643685,FALSE
GO:0032510,1.37039369084247e-17,TRUE,17,22,8,GO:BP,endosome to lysosome transport via multivesicular body sorting pathway,21010,7983,GO:0008333|GO:0032509,FALSE
GO:0008104,4.84123667437511e-17,TRUE,2728,22,22,GO:BP,protein localization,21010,3176,GO:0070727,FALSE
GO:0070727,5.24869151243397e-17,TRUE,2738,22,22,GO:BP,cellular macromolecule localization,21010,17079,GO:0033036|GO:0051641,FALSE
GO:1901575,6.15300377719874e-17,TRUE,2173,22,21,GO:BP,organic substance catabolic process,21010,22444,GO:0009056|GO:0071704,FALSE
GO:1904930,1.03458953379061e-16,TRUE,13,22,7,GO:CC,amphisome membrane,22090,3708,GO:0000421|GO:0044753,FALSE
GO:0071705,1.88329843320261e-16,TRUE,2292,22,21,GO:BP,nitrogen compound transport,21010,17687,GO:0006810,FALSE
GO:0032585,2.37584633170574e-16,TRUE,30,22,8,GO:CC,multivesicular body membrane,22090,1318,GO:0005771|GO:0031902,FALSE
GO:0051469,2.61213406733977e-16,TRUE,11,22,7,GO:BP,vesicle fusion with vacuole,21010,14418,GO:0006906|GO:0097576,FALSE
GO:0061763,2.61213406733977e-16,TRUE,11,22,7,GO:BP,multivesicular body-lysosome fusion,21010,16441,GO:0006906|GO:0032510|GO:0097212,FALSE
GO:0044753,3.87509939788188e-16,TRUE,15,22,7,GO:CC,amphisome,22090,2115,GO:0005776,FALSE
GO:0044248,4.35345442492965e-16,TRUE,1527,22,19,GO:BP,cellular catabolic process,21010,11493,GO:0009056|GO:0044237,FALSE
GO:0097576,6.26520361252564e-16,TRUE,12,22,7,GO:BP,vacuole fusion,21010,19590,GO:0007033|GO:0048284,FALSE
REAC:R-HSA-9824446,1.46126859392905e-15,TRUE,809,21,18,REAC,Viral Infection Pathways,10835,2527,REAC:R-HSA-5663205,FALSE
GO:0005771,1.64060562134246e-15,TRUE,70,22,9,GO:CC,multivesicular body,22090,339,GO:0005770,FALSE
GO:0033036,1.6869631204542e-15,TRUE,3204,22,22,GO:BP,macromolecule localization,21010,8369,GO:0051179,FALSE
GO:0097212,2.71152885422232e-15,TRUE,14,22,7,GO:BP,lysosomal membrane organization,21010,19427,GO:0007040|GO:0061024,FALSE
GO:0009056,3.00999078617887e-15,TRUE,2616,22,21,GO:BP,catabolic process,21010,3288,GO:0008152,FALSE
GO:0046761,5.08093876219034e-15,TRUE,15,22,7,GO:BP,viral budding from plasma membrane,21010,12982,GO:0046753|GO:0046755,FALSE
GO:0031982,7.10019437733542e-15,TRUE,3976,22,22,GO:CC,vesicle,22090,1231,GO:0043227,FALSE
GO:0072594,7.59977454822845e-15,TRUE,673,22,15,GO:BP,establishment of protein localization to organelle,21010,18294,GO:0033365|GO:0045184,FALSE
GO:0046753,9.02713387762797e-15,TRUE,16,22,7,GO:BP,non-lytic viral release,21010,12978,GO:0019076,FALSE
GO:0005828,1.02273409497683e-14,TRUE,22,22,7,GO:CC,kinetochore microtubule,22090,379,GO:0005876,TRUE
GO:0033365,1.70355885391563e-14,TRUE,1182,22,17,GO:BP,protein localization to organelle,21010,8554,GO:0008104,FALSE
GO:0006996,1.74701633286804e-14,TRUE,3562,22,22,GO:BP,organelle organization,21010,2654,GO:0016043,FALSE
GO:0008333,2.7178550279691e-14,TRUE,71,22,9,GO:BP,endosome to lysosome transport,21010,3218,GO:0007041|GO:0016192,FALSE
GO:0051641,3.0297347326945e-14,TRUE,3652,22,22,GO:BP,cellular localization,21010,14550,GO:0009987|GO:0051179,FALSE
GO:0061952,3.96859037998648e-14,TRUE,19,22,7,GO:BP,midbody abscission,21010,16535,GO:0061024|GO:1902410,FALSE
GO:0007041,6.84837511321375e-14,TRUE,132,22,10,GO:BP,lysosomal transport,21010,2688,GO:0007034,FALSE
GO:0071702,6.93132455481475e-14,TRUE,3039,22,21,GO:BP,organic substance transport,21010,17684,GO:0006810,FALSE
GO:1902774,1.92604778318001e-13,TRUE,23,22,7,GO:BP,late endosome to lysosome transport,21010,23409,GO:0007041,FALSE
GO:0031090,1.95026714508046e-13,TRUE,3734,22,21,GO:CC,organelle membrane,22090,1048,GO:0016020|GO:0043227,FALSE
GO:0012505,3.45695289405052e-13,TRUE,4742,22,22,GO:CC,endomembrane system,22090,689,GO:0110165,FALSE
GO:1901673,3.77184320296053e-13,TRUE,25,22,7,GO:BP,regulation of mitotic spindle assembly,21010,22514,GO:0060236|GO:0090169|GO:0090307,FALSE
GO:0031468,6.95927279115316e-13,TRUE,27,22,7,GO:BP,nuclear membrane reassembly,21010,7532,GO:0071709|GO:0071763,FALSE
REAC:R-HSA-1643685,9.08485265484684e-13,TRUE,1768,21,20,REAC,Disease,10835,714,REAC:0000000,FALSE
GO:1902410,9.27322806539001e-13,TRUE,28,22,7,GO:BP,mitotic cytokinetic process,21010,23161,GO:0000281|GO:0032506|GO:1903047,FALSE
GO:0097352,1.21925859043288e-12,TRUE,59,22,8,GO:BP,autophagosome maturation,21010,19507,GO:0016236|GO:0032984,FALSE
GO:0001778,1.59241528721175e-12,TRUE,30,22,7,GO:BP,plasma membrane repair,21010,453,GO:0007009|GO:0042060,FALSE
GO:0090169,5.24353314264206e-12,TRUE,35,22,7,GO:BP,regulation of spindle assembly,21010,18935,GO:0051225|GO:0090224|GO:1902115,FALSE
GO:0022607,6.27578933406416e-12,TRUE,4651,22,22,GO:BP,cellular component assembly,21010,6930,GO:0016043|GO:0044085,FALSE
GO:0000421,6.82412523651246e-12,TRUE,51,22,7,GO:CC,autophagosome membrane,22090,74,GO:0005774|GO:0005776,FALSE
GO:0006810,8.52257080746807e-12,TRUE,4716,22,22,GO:BP,transport,21010,2530,GO:0051234,FALSE
GO:1902115,8.99167520056314e-12,TRUE,213,22,10,GO:BP,regulation of organelle assembly,21010,22914,GO:0033043|GO:0044087|GO:0070925,FALSE
GO:0006886,1.19353358054242e-11,TRUE,1105,22,15,GO:BP,intracellular protein transport,21010,2582,GO:0008104|GO:0015031|GO:0046907,FALSE
REAC:R-HSA-9679504,1.28595944142546e-11,TRUE,13,21,6,REAC,Translation of Replicase and Assembly of the Replication Transcription Complex,10835,2450,REAC:R-HSA-9678108,FALSE
GO:0051234,2.02687743541758e-11,TRUE,4905,22,22,GO:BP,establishment of localization,21010,14265,GO:0051179,FALSE
GO:0044085,2.22706884936015e-11,TRUE,4926,22,22,GO:BP,cellular component biogenesis,21010,11459,GO:0071840,FALSE
REAC:R-HSA-9694676,2.24775606713372e-11,TRUE,14,21,6,REAC,Translation of Replicase and Assembly of the Replication Transcription Complex,10835,2451,REAC:R-HSA-9772572,FALSE
GO:0032506,2.97131578742988e-11,TRUE,44,22,7,GO:BP,cytokinetic process,21010,7979,GO:0000910|GO:0022402,FALSE
GO:0071763,3.51646194597994e-11,TRUE,45,22,7,GO:BP,nuclear membrane organization,21010,17712,GO:0006998|GO:0061024,FALSE
GO:0060236,3.51646194597994e-11,TRUE,45,22,7,GO:BP,regulation of mitotic spindle organization,21010,15189,GO:0007052|GO:0090224,FALSE
GO:0030496,3.61824364471681e-11,TRUE,206,22,9,GO:CC,midbody,22090,947,GO:0110165,TRUE
GO:0090224,6.63978279791679e-11,TRUE,49,22,7,GO:BP,regulation of spindle organization,21010,18984,GO:0007051|GO:0010564|GO:0070507,FALSE
GO:0019538,1.51121487382706e-10,TRUE,5373,22,22,GO:BP,protein metabolic process,21010,6144,GO:0043170|GO:0044238|GO:1901564,FALSE
GO:0006998,1.78479342549563e-10,TRUE,56,22,7,GO:BP,nuclear envelope organization,21010,2656,GO:0006997|GO:0010256|GO:0061024,FALSE
GO:0007080,2.31103644823366e-10,TRUE,58,22,7,GO:BP,mitotic metaphase chromosome alignment,21010,2716,GO:0000070|GO:0051310|GO:1903047,FALSE
GO:0005876,2.40106065956613e-10,TRUE,83,22,7,GO:CC,spindle microtubule,22090,416,GO:0005819|GO:0005874,FALSE
GO:0044000,2.50476522245938e-10,TRUE,190,22,9,GO:BP,movement in host,21010,11422,GO:0051701,FALSE
GO:0071709,2.62049619893182e-10,TRUE,59,22,7,GO:BP,membrane assembly,21010,17691,GO:0022607|GO:0044091|GO:0061024,FALSE
GO:0051179,2.99081861805882e-10,TRUE,5542,22,22,GO:BP,localization,21010,14235,GO:0008150,FALSE
CORUM:1186,3.18693911433694e-10,TRUE,10,16,6,CORUM,ESCRT-III complex,3383,663,CORUM:0000000,FALSE
GO:0070062,3.48019372399331e-10,TRUE,2109,22,16,GO:CC,extracellular exosome,22090,2423,GO:0005615|GO:1903561,FALSE
GO:1903561,4.1455974070274e-10,TRUE,2133,22,16,GO:CC,extracellular vesicle,22090,3686,GO:0031982|GO:0065010,FALSE
GO:0065010,4.17574217265473e-10,TRUE,2134,22,16,GO:CC,extracellular membrane-bounded organelle,22090,2403,GO:0043227|GO:0043230,FALSE
GO:0043230,4.17574217265473e-10,TRUE,2134,22,16,GO:CC,extracellular organelle,22090,1886,GO:0005576|GO:0043226,FALSE
GO:0044091,4.75687626116322e-10,TRUE,64,22,7,GO:BP,membrane biogenesis,21010,11464,GO:0044085,FALSE
GO:0051656,5.6210316350221e-10,TRUE,468,22,11,GO:BP,establishment of organelle localization,21010,14565,GO:0051234|GO:0051640,FALSE
GO:0051701,6.21083230697958e-10,TRUE,210,22,9,GO:BP,biological process involved in interaction with host,21010,14597,GO:0044403,FALSE
GO:0005643,8.52747760233864e-10,TRUE,99,22,7,GO:CC,nuclear pore,22090,250,GO:0005635|GO:0140513,FALSE
GO:0090307,1.36939836953166e-09,TRUE,74,22,7,GO:BP,mitotic spindle assembly,21010,19059,GO:0000070|GO:0007052|GO:0051225,FALSE
REAC:R-HSA-5620971,2.18166346969273e-09,TRUE,27,21,6,REAC,Pyroptosis,10835,1747,REAC:R-HSA-5218859,FALSE
GO:0005776,2.48587566850016e-09,TRUE,115,22,7,GO:CC,autophagosome,22090,343,GO:0005773,FALSE
GO:0043130,2.91484036381065e-09,TRUE,99,22,7,GO:MF,ubiquitin binding,20139,5748,GO:0032182,TRUE
WP:WP4932,3.23154596902887e-09,TRUE,106,12,7,WP,7q11.23 copy number variation syndrome,8625,30,WP:000000,FALSE
GO:1903543,3.83926669441265e-09,TRUE,15,22,5,GO:BP,positive regulation of exosomal secretion,21010,24035,GO:0044089|GO:0045921|GO:1903541|GO:1990182,FALSE
GO:0000281,5.19413286951947e-09,TRUE,89,22,7,GO:BP,mitotic cytokinesis,21010,83,GO:0061640|GO:1903047,FALSE
GO:1901564,6.25930448996035e-09,TRUE,6362,22,22,GO:BP,organonitrogen compound metabolic process,21010,22437,GO:0006807|GO:0071704,FALSE
REAC:R-HSA-9668328,6.63924325748493e-09,TRUE,32,21,6,REAC,Sealing of the nuclear envelope (NE) by ESCRT-III,10835,2078,REAC:R-HSA-2995410,FALSE
GO:0051310,7.12367532518978e-09,TRUE,93,22,7,GO:BP,metaphase chromosome alignment,21010,14322,GO:0051303|GO:0098813,FALSE
GO:1903541,7.90054608711346e-09,TRUE,17,22,5,GO:BP,regulation of exosomal secretion,21010,24033,GO:0017157|GO:1990182,FALSE
GO:0051640,8.77834544908048e-09,TRUE,603,22,11,GO:BP,organelle localization,21010,14549,GO:0051179,FALSE
GO:0032182,1.0195332755715e-08,TRUE,118,22,7,GO:MF,ubiquitin-like protein binding,20139,4434,GO:0005515,FALSE
REAC:R-HSA-9772572,1.69315697373732e-08,TRUE,37,21,6,REAC,Early SARS-CoV-2 Infection Events,10835,798,REAC:R-HSA-9694516,FALSE
GO:0007040,1.81762804553256e-08,TRUE,106,22,7,GO:BP,lysosome organization,21010,2687,GO:0080171,FALSE
GO:0051303,1.81762804553256e-08,TRUE,106,22,7,GO:BP,establishment of chromosome localization,21010,14315,GO:0050000|GO:0051649|GO:0051656,FALSE
GO:0080171,1.81762804553256e-08,TRUE,106,22,7,GO:BP,lytic vacuole organization,21010,18689,GO:0007033,FALSE
GO:1990182,1.97547393208497e-08,TRUE,20,22,5,GO:BP,exosomal secretion,21010,26153,GO:0006887|GO:0051650|GO:0097734,FALSE
GO:0097734,2.59106027080156e-08,TRUE,21,22,5,GO:BP,extracellular exosome biogenesis,21010,19640,GO:0140112,FALSE
GO:0044403,2.82442839115675e-08,TRUE,321,22,9,GO:BP,biological process involved in symbiotic interaction,21010,11560,GO:0044419,FALSE
GO:0050000,3.05355620581868e-08,TRUE,114,22,7,GO:BP,chromosome localization,21010,13835,GO:0051640,FALSE
GO:0000776,3.4804652982403e-08,TRUE,167,22,7,GO:CC,kinetochore,22090,87,GO:0000779|GO:0043232|GO:0099080,TRUE
GO:0006906,3.67356204340515e-08,TRUE,117,22,7,GO:BP,vesicle fusion,21010,2597,GO:0016050|GO:0016192|GO:0090174,FALSE
GO:0061640,4.1441020452827e-08,TRUE,119,22,7,GO:BP,cytoskeleton-dependent cytokinesis,21010,16382,GO:0000910,FALSE
GO:0090174,4.1441020452827e-08,TRUE,119,22,7,GO:BP,organelle membrane fusion,21010,18940,GO:0048284|GO:0061025,FALSE
GO:0140112,4.27878423186554e-08,TRUE,23,22,5,GO:BP,extracellular vesicle biogenesis,21010,20587,GO:0044085,FALSE
GO:0000779,5.44715336647601e-08,TRUE,178,22,7,GO:CC,"condensed chromosome, centromeric region",22090,88,GO:0000775|GO:0000793,FALSE
GO:0044087,5.46212361217969e-08,TRUE,960,22,12,GO:BP,regulation of cellular component biogenesis,21010,11460,GO:0044085|GO:0050794,FALSE
GO:0051225,8.19416909058554e-08,TRUE,131,22,7,GO:BP,spindle assembly,21010,14259,GO:0007051|GO:0007059|GO:0140694,FALSE
GO:0007052,9.61907413770452e-08,TRUE,134,22,7,GO:BP,mitotic spindle organization,21010,2694,GO:0007051|GO:1902850,FALSE
GO:0032984,1.41180644629835e-07,TRUE,245,22,8,GO:BP,protein-containing complex disassembly,21010,8336,GO:0022411|GO:0043933,FALSE
GO:0000814,1.5475120584446e-07,TRUE,3,22,3,GO:CC,ESCRT II complex,22090,113,GO:0010008|GO:0036452|GO:0098796,FALSE
GO:0006997,1.7634847045489e-07,TRUE,146,22,7,GO:BP,nucleus organization,21010,2655,GO:0006996,FALSE
GO:0070507,2.81299931724806e-07,TRUE,156,22,7,GO:BP,regulation of microtubule cytoskeleton organization,21010,16960,GO:0000226|GO:0032886|GO:0051493,FALSE
GO:0048284,2.81299931724806e-07,TRUE,156,22,7,GO:BP,organelle fusion,21010,13276,GO:0006996,FALSE
REAC:R-HSA-5218859,2.87505209295423e-07,TRUE,58,21,6,REAC,Regulated Necrosis,10835,1875,REAC:R-HSA-5357801,FALSE
GO:0005615,3.02442828847937e-07,TRUE,3284,22,16,GO:CC,extracellular space,22090,232,GO:0005576|GO:0110165,FALSE
GO:1904903,3.14142340871327e-07,TRUE,10,22,4,GO:BP,ESCRT III complex disassembly,21010,25205,GO:1904896,FALSE
GO:1904896,3.14142340871327e-07,TRUE,10,22,4,GO:BP,ESCRT complex disassembly,21010,25198,GO:0032984,FALSE
GO:0005829,3.54012288919958e-07,TRUE,5457,22,19,GO:CC,cytosol,22090,380,GO:0005737|GO:0110165,FALSE
GO:1902850,4.93830998069014e-07,TRUE,169,22,7,GO:BP,microtubule cytoskeleton organization involved in mitosis,21010,23475,GO:0000226|GO:1903047,FALSE
GO:0007009,5.36347308378991e-07,TRUE,171,22,7,GO:BP,plasma membrane organization,21010,2664,GO:0010256|GO:0061024,FALSE
GO:0000775,7.24435186706011e-07,TRUE,258,22,7,GO:CC,"chromosome, centromeric region",22090,86,GO:0098687,FALSE
GO:0061025,8.62860869241439e-07,TRUE,183,22,7,GO:BP,membrane fusion,21010,15895,GO:0061024,FALSE
REAC:R-HSA-2995410,9.18120036801979e-07,TRUE,70,21,6,REAC,Nuclear Envelope (NE) Reassembly,10835,1534,REAC:R-HSA-68882,FALSE
GO:0000070,1.00386173607791e-06,TRUE,187,22,7,GO:BP,mitotic sister chromatid segregation,21010,25,GO:0000819|GO:0140014|GO:1903047,FALSE
GO:0000910,1.0814276088821e-06,TRUE,189,22,7,GO:BP,cytokinesis,21010,249,GO:0022402|GO:0051301,FALSE
GO:0000793,1.21438042627985e-06,TRUE,278,22,7,GO:CC,condensed chromosome,22090,96,GO:0005694,FALSE
GO:0016043,1.27398323494355e-06,TRUE,8098,22,22,GO:BP,cellular component organization,21010,5163,GO:0071840,FALSE
GO:0007051,1.781626263154e-06,TRUE,203,22,7,GO:BP,spindle organization,21010,2693,GO:0000226|GO:0022402,FALSE
GO:0006623,1.91919775182999e-06,TRUE,47,22,5,GO:BP,protein targeting to vacuole,21010,2375,GO:0006605|GO:0007034|GO:0072666,FALSE
GO:0071840,2.24512519113208e-06,TRUE,8309,22,22,GO:BP,cellular component organization or biogenesis,21010,17759,GO:0009987,FALSE
GO:0005764,3.25709615642113e-06,TRUE,745,22,9,GO:CC,lysosome,22090,332,GO:0000323,FALSE
GO:0000323,3.25709615642113e-06,TRUE,745,22,9,GO:CC,lytic vacuole,22090,53,GO:0005773,FALSE
GO:0007033,3.32313711060774e-06,TRUE,222,22,7,GO:BP,vacuole organization,21010,2681,GO:0006996,FALSE
GO:0016020,3.44385457990503e-06,TRUE,9853,22,22,GO:CC,membrane,22090,722,GO:0110165,FALSE
GO:0000819,4.12375130965136e-06,TRUE,229,22,7,GO:BP,sister chromatid segregation,21010,243,GO:0051276|GO:0098813,FALSE
GO:0032991,5.14908816399841e-06,TRUE,8527,22,21,GO:CC,protein-containing complex,22090,1343,GO:0005575,FALSE
KEGG:04217,5.51972732447506e-06,TRUE,159,21,7,KEGG,Necroptosis,8161,288,KEGG:00000,FALSE
GO:0042058,6.77347505714945e-06,TRUE,60,22,5,GO:BP,regulation of epidermal growth factor receptor signaling pathway,21010,10439,GO:0007173|GO:1901184,TRUE
