KEid_source	KEEnsembl_target	KEid	KEtitle	Ensembl
https://identifiers.org/aop.events/1980	ENSG00000149311	https://identifiers.org/aop.events/1980	Increased microRNA expression	ENSG00000149311
https://identifiers.org/aop.events/1980	ENSG00000110092	https://identifiers.org/aop.events/1980	Increased microRNA expression	ENSG00000110092
https://identifiers.org/aop.events/1980	ENSG00000136997	https://identifiers.org/aop.events/1980	Increased microRNA expression	ENSG00000136997
https://identifiers.org/aop.events/1980	ENSG00000096717	https://identifiers.org/aop.events/1980	Increased microRNA expression	ENSG00000096717
https://identifiers.org/aop.events/1980	ENSG00000012048	https://identifiers.org/aop.events/1980	Increased microRNA expression	ENSG00000012048
https://identifiers.org/aop.events/1980	ENSG00000141510	https://identifiers.org/aop.events/1980	Increased microRNA expression	ENSG00000141510
https://identifiers.org/aop.events/1980	ENSG00000171791	https://identifiers.org/aop.events/1980	Increased microRNA expression	ENSG00000171791
https://identifiers.org/aop.events/1981	ENSG00000136997	https://identifiers.org/aop.events/1981	Decreased SIRT1 expression	ENSG00000136997
https://identifiers.org/aop.events/1981	ENSG00000096717	https://identifiers.org/aop.events/1981	Decreased SIRT1 expression	ENSG00000096717
https://identifiers.org/aop.events/1981	ENSG00000141510	https://identifiers.org/aop.events/1981	Decreased SIRT1 expression	ENSG00000141510
https://identifiers.org/aop.events/202	ENSG00000170345	https://identifiers.org/aop.events/202	Inhibition, Nuclear factor kappa B (NF-kB)	ENSG00000170345
https://identifiers.org/aop.events/202	ENSG00000177606	https://identifiers.org/aop.events/202	Inhibition, Nuclear factor kappa B (NF-kB)	ENSG00000177606
https://identifiers.org/aop.events/2040	ENSG00000054598	https://identifiers.org/aop.events/2040	Decrease, GLI1/2 target gene expression	ENSG00000054598
https://identifiers.org/aop.events/2040	ENSG00000110092	https://identifiers.org/aop.events/2040	Decrease, GLI1/2 target gene expression	ENSG00000110092
https://identifiers.org/aop.events/2040	ENSG00000118971	https://identifiers.org/aop.events/2040	Decrease, GLI1/2 target gene expression	ENSG00000118971
https://identifiers.org/aop.events/2040	ENSG00000171791	https://identifiers.org/aop.events/2040	Decrease, GLI1/2 target gene expression	ENSG00000171791
https://identifiers.org/aop.events/209	ENSG00000170345	https://identifiers.org/aop.events/209	Peptide Oxidation	ENSG00000170345
https://identifiers.org/aop.events/209	ENSG00000177606	https://identifiers.org/aop.events/209	Peptide Oxidation	ENSG00000177606
https://identifiers.org/aop.events/209	ENSG00000141510	https://identifiers.org/aop.events/209	Peptide Oxidation	ENSG00000141510
https://identifiers.org/aop.events/2146	ENSG00000100030	https://identifiers.org/aop.events/2146	Activation of mitogen-activated protein kinase kinase, extracellular signal-regulated kinase 1/2	ENSG00000100030
https://identifiers.org/aop.events/2146	ENSG00000102882	https://identifiers.org/aop.events/2146	Activation of mitogen-activated protein kinase kinase, extracellular signal-regulated kinase 1/2	ENSG00000102882
https://identifiers.org/aop.events/55	ENSG00000188486	https://identifiers.org/aop.events/55	Cell injury/death	ENSG00000188486
https://identifiers.org/aop.events/55	ENSG00000171791	https://identifiers.org/aop.events/55	Cell injury/death	ENSG00000171791
https://identifiers.org/aop.events/709	ENSG00000186951	https://identifiers.org/aop.events/709	Increase, Cytotoxicity (renal tubular cell)	ENSG00000186951
https://identifiers.org/aop.events/709	ENSG00000171791	https://identifiers.org/aop.events/709	Increase, Cytotoxicity (renal tubular cell)	ENSG00000171791
https://identifiers.org/aop.events/858	ENSG00000141027	https://identifiers.org/aop.events/858	Decreased, PPARalpha transactivation of gene expression	ENSG00000141027
https://identifiers.org/aop.events/858	ENSG00000186951	https://identifiers.org/aop.events/858	Decreased, PPARalpha transactivation of gene expression	ENSG00000186951
https://identifiers.org/aop.events/898	ENSG00000117984	https://identifiers.org/aop.events/898	Disruption, Lysosome	ENSG00000117984
https://identifiers.org/aop.events/898	ENSG00000164733	https://identifiers.org/aop.events/898	Disruption, Lysosome	ENSG00000164733
https://identifiers.org/aop.events/898	ENSG00000141510	https://identifiers.org/aop.events/898	Disruption, Lysosome	ENSG00000141510
https://identifiers.org/aop.events/944	ENSG00000180530	https://identifiers.org/aop.events/944	dimerization, AHR/ARNT	ENSG00000180530
https://identifiers.org/aop.events/944	ENSG00000134852	https://identifiers.org/aop.events/944	dimerization, AHR/ARNT	ENSG00000134852
https://identifiers.org/aop.events/944	ENSG00000133794	https://identifiers.org/aop.events/944	dimerization, AHR/ARNT	ENSG00000133794
https://identifiers.org/aop.events/981	ENSG00000170345	https://identifiers.org/aop.events/981	Reduction, NFAT/AP-1 complex formation	ENSG00000170345
https://identifiers.org/aop.events/981	ENSG00000177606	https://identifiers.org/aop.events/981	Reduction, NFAT/AP-1 complex formation	ENSG00000177606
