term_id,p_values,significant,term_size,query_sizes,intersection_sizes,source,term_name,effective_domain_size,source_order,parents,highlighted
GO:0098794,1.47013914755199e-76,TRUE,644,626,135,GO:CC,postsynapse,22090,3264,GO:0045202|GO:0110165,FALSE
GO:0007268,9.48911734170377e-76,TRUE,747,621,146,GO:BP,chemical synaptic transmission,21010,2847,GO:0098916,FALSE
GO:0098916,9.48911734170377e-76,TRUE,747,621,146,GO:BP,anterograde trans-synaptic signaling,21010,19849,GO:0099537,FALSE
GO:0048583,1.38781358348031e-75,TRUE,3909,621,320,GO:BP,regulation of response to stimulus,21010,13506,GO:0050789|GO:0050896,FALSE
GO:0051049,1.79054320629674e-75,TRUE,1762,621,215,GO:BP,regulation of transport,21010,14131,GO:0006810|GO:0032879,FALSE
GO:0036477,8.28748061017055e-75,TRUE,849,626,150,GO:CC,somatodendritic compartment,22090,1723,GO:0110165,FALSE
GO:0035556,1.23926983703237e-73,TRUE,2609,621,258,GO:BP,intracellular signal transduction,21010,9527,GO:0007165,FALSE
GO:0010647,2.23283854104801e-72,TRUE,1725,621,209,GO:BP,positive regulation of cell communication,21010,4365,GO:0007154|GO:0010646|GO:0048522,FALSE
GO:0120025,4.35060564364052e-71,TRUE,2217,626,229,GO:CC,plasma membrane bounded cell projection,22090,3451,GO:0042995,FALSE
GO:0023056,8.80667045779003e-71,TRUE,1725,621,207,GO:BP,positive regulation of signaling,21010,6956,GO:0023051|GO:0023052|GO:0048518,FALSE
GO:0010033,1.64813960644367e-68,TRUE,2775,621,259,GO:BP,response to organic substance,21010,3903,GO:0042221,FALSE
GO:0016020,1.98754397782033e-68,TRUE,9853,626,494,GO:CC,membrane,22090,722,GO:0110165,FALSE
GO:0009966,2.94335891368527e-68,TRUE,2973,621,268,GO:BP,regulation of signal transduction,21010,3862,GO:0007165|GO:0010646|GO:0023051|GO:0048583,FALSE
GO:0070887,2.00368356056213e-66,TRUE,2691,621,252,GO:BP,cellular response to chemical stimulus,21010,17162,GO:0042221|GO:0051716,FALSE
GO:1901700,3.07534631504666e-66,TRUE,1774,621,204,GO:BP,response to oxygen-containing compound,21010,22529,GO:0042221,FALSE
REAC:R-HSA-388396,4.56459962637168e-66,TRUE,624,549,155,REAC,GPCR downstream signalling,10835,971,REAC:R-HSA-372790,FALSE
REAC:R-HSA-372790,8.78400306234867e-66,TRUE,697,549,163,REAC,Signaling by GPCR,10835,2149,REAC:R-HSA-162582,FALSE
GO:0007186,3.08713616880324e-65,TRUE,1248,621,171,GO:BP,G protein-coupled receptor signaling pathway,21010,2791,GO:0007165,FALSE
GO:0042221,2.54299084182879e-64,TRUE,3975,621,306,GO:BP,response to chemical,21010,10548,GO:0050896,FALSE
GO:0030425,3.62263405693475e-64,TRUE,621,626,121,GO:CC,dendrite,22090,936,GO:0043005|GO:0097447,FALSE
GO:0097447,5.32451415710462e-64,TRUE,623,626,121,GO:CC,dendritic tree,22090,3012,GO:0036477|GO:0043005,FALSE
GO:0048518,1.24544239323659e-63,TRUE,6253,621,390,GO:BP,positive regulation of biological process,21010,13451,GO:0008150|GO:0050789,FALSE
GO:0071495,6.46733647301417e-62,TRUE,1458,621,180,GO:BP,cellular response to endogenous stimulus,21010,17539,GO:0009719,FALSE
GO:0071310,1.11270961375748e-60,TRUE,2001,621,209,GO:BP,cellular response to organic substance,21010,17376,GO:0010033|GO:0070887,FALSE
GO:0048522,1.92428963987435e-60,TRUE,5711,621,366,GO:BP,positive regulation of cellular process,21010,13455,GO:0009987|GO:0048518|GO:0050794,FALSE
GO:0051240,2.46243044884667e-60,TRUE,1629,621,188,GO:BP,positive regulation of multicellular organismal process,21010,14271,GO:0032501|GO:0048518|GO:0051239,FALSE
GO:0048584,5.7768523587607e-60,TRUE,2212,621,219,GO:BP,positive regulation of response to stimulus,21010,13507,GO:0048518|GO:0048583|GO:0050896,FALSE
GO:0098984,7.57979098117892e-60,TRUE,371,626,94,GO:CC,neuron to neuron synapse,22090,3329,GO:0045202,FALSE
GO:0009719,1.00596674237323e-59,TRUE,1696,621,191,GO:BP,response to endogenous stimulus,21010,3674,GO:0050896,FALSE
GO:0050804,1.30636713530535e-59,TRUE,494,621,108,GO:BP,modulation of chemical synaptic transmission,21010,13928,GO:0007268|GO:0099177,FALSE
GO:0099177,1.62958187646687e-59,TRUE,495,621,108,GO:BP,regulation of trans-synaptic signaling,21010,19986,GO:0010646|GO:0023051|GO:0099537,FALSE
GO:0010243,7.61506294529959e-59,TRUE,1031,621,149,GO:BP,response to organonitrogen compound,21010,4080,GO:0010033|GO:1901698,FALSE
GO:0008284,1.09784624489104e-58,TRUE,1248,621,163,GO:BP,positive regulation of cell population proliferation,21010,3205,GO:0008283|GO:0042127|GO:0048522,FALSE
GO:0097060,1.34628836948177e-58,TRUE,392,626,95,GO:CC,synaptic membrane,22090,2905,GO:0045202|GO:0098590,FALSE
GO:0098978,3.42921371035191e-57,TRUE,426,626,97,GO:CC,glutamatergic synapse,22090,3323,GO:0045202,FALSE
GO:0042127,8.78034349096435e-57,TRUE,2184,621,213,GO:BP,regulation of cell population proliferation,21010,10477,GO:0008283|GO:0050794,FALSE
GO:0009967,1.82646635003109e-56,TRUE,1510,621,176,GO:BP,positive regulation of signal transduction,21010,3863,GO:0007165|GO:0009966|GO:0010647|GO:0023056|GO:0048584,FALSE
GO:0008283,3.16027467192933e-56,TRUE,3218,621,261,GO:BP,cell population proliferation,21010,3204,GO:0009987,FALSE
GO:0007169,3.77201673106933e-56,TRUE,614,621,115,GO:BP,transmembrane receptor protein tyrosine kinase signaling pathway,21010,2780,GO:0007167,FALSE
GO:0006796,3.77987787320383e-56,TRUE,2694,621,237,GO:BP,phosphate-containing compound metabolic process,21010,2521,GO:0006793,FALSE
GO:0032279,1.18534674553963e-55,TRUE,339,626,87,GO:CC,asymmetric synapse,22090,1285,GO:0098984,FALSE
GO:0048731,1.53858656538638e-55,TRUE,3951,621,291,GO:BP,system development,21010,13640,GO:0007275|GO:0048856,FALSE
GO:0006793,2.20541768728353e-55,TRUE,2719,621,237,GO:BP,phosphorus metabolic process,21010,2518,GO:0044237,FALSE
GO:0071417,2.59625302445798e-55,TRUE,637,621,116,GO:BP,cellular response to organonitrogen compound,21010,17479,GO:0010243|GO:0071310|GO:0071495|GO:1901699,FALSE
GO:0098797,4.03533211793472e-55,TRUE,715,626,119,GO:CC,plasma membrane protein complex,22090,3266,GO:0005886|GO:0098796,FALSE
GO:1901698,8.85094285782471e-55,TRUE,1105,621,149,GO:BP,response to nitrogen compound,21010,22527,GO:0042221,FALSE
GO:0007275,2.83873656214963e-54,TRUE,4610,621,315,GO:BP,multicellular organism development,21010,2853,GO:0032501|GO:0048856,FALSE
KEGG:04724,5.51633329794008e-54,TRUE,114,536,71,KEGG,Glutamatergic synapse,8161,348,KEGG:00000,FALSE
GO:0065009,1.60411099351403e-53,TRUE,2526,621,225,GO:BP,regulation of molecular function,21010,16684,GO:0065007,FALSE
GO:1901699,2.34346115004654e-53,TRUE,676,621,117,GO:BP,cellular response to nitrogen compound,21010,22528,GO:0070887|GO:1901698,FALSE
GO:0099572,4.76920190274429e-53,TRUE,352,626,86,GO:CC,postsynaptic specialization,22090,3382,GO:0043226|GO:0098794,FALSE
GO:0048856,1.24887472112867e-52,TRUE,5862,621,358,GO:BP,anatomical structure development,21010,13752,GO:0032502,FALSE
GO:0007399,1.25933888357788e-52,TRUE,2513,621,223,GO:BP,nervous system development,21010,2951,GO:0048731,FALSE
GO:0098772,1.8208562892671e-52,TRUE,2125,620,207,GO:MF,molecular function regulator activity,20139,9253,GO:0003674,TRUE
GO:1901701,3.57290930220433e-52,TRUE,1269,621,156,GO:BP,cellular response to oxygen-containing compound,21010,22530,GO:0070887|GO:1901700,FALSE
GO:0098590,3.79492897568253e-52,TRUE,1304,626,154,GO:CC,plasma membrane region,22090,3224,GO:0005886|GO:0016020,FALSE
GO:0045211,5.42929212642342e-51,TRUE,274,626,76,GO:CC,postsynaptic membrane,22090,2146,GO:0097060|GO:0098794,FALSE
KEGG:04713,7.7740081041945e-51,TRUE,97,536,64,KEGG,Circadian entrainment,8161,342,KEGG:00000,FALSE
GO:0014069,9.40405233177421e-51,TRUE,323,626,81,GO:CC,postsynaptic density,22090,696,GO:0032279|GO:0099572,FALSE
GO:0051179,1.50436576818479e-50,TRUE,5542,621,343,GO:BP,localization,21010,14235,GO:0008150,FALSE
GO:0040011,2.0919936864026e-50,TRUE,1225,621,151,GO:BP,locomotion,21010,10391,GO:0008150,FALSE
GO:0007167,2.29834063216506e-50,TRUE,960,621,134,GO:BP,enzyme-linked receptor protein signaling pathway,21010,2778,GO:0007166,FALSE
GO:0034762,1.99768851176868e-49,TRUE,591,621,106,GO:BP,regulation of transmembrane transport,21010,9139,GO:0050794|GO:0051049|GO:0055085,FALSE
GO:0016477,4.12866151110101e-49,TRUE,1475,621,164,GO:BP,cell migration,21010,5318,GO:0048870,FALSE
GO:0006816,1.36645291841559e-48,TRUE,448,621,93,GO:BP,calcium ion transport,21010,2535,GO:0030001|GO:0071702,FALSE
GO:0006810,1.57853499421922e-48,TRUE,4716,621,309,GO:BP,transport,21010,2530,GO:0051234,FALSE
GO:0032502,1.04337506436326e-47,TRUE,6414,621,368,GO:BP,developmental process,21010,7976,GO:0008150,FALSE
KEGG:04024,1.57993675056869e-47,TRUE,223,536,90,KEGG,cAMP signaling pathway,8161,247,KEGG:00000,FALSE
GO:0019220,2.88425703416926e-47,TRUE,1261,621,149,GO:BP,regulation of phosphate metabolic process,21010,5853,GO:0006796|GO:0051174,FALSE
GO:0051174,3.19288774157749e-47,TRUE,1262,621,149,GO:BP,regulation of phosphorus metabolic process,21010,14231,GO:0006793|GO:0031323,FALSE
GO:0007188,5.30444606993189e-47,TRUE,236,621,70,GO:BP,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,21010,2793,GO:0007186,FALSE
GO:0007610,6.62581489305887e-47,TRUE,652,621,108,GO:BP,behavior,21010,3120,GO:0032501,FALSE
GO:0003008,8.2514183941514e-47,TRUE,2266,621,202,GO:BP,system process,21010,1473,GO:0032501,FALSE
GO:0044093,1.10204741519874e-46,TRUE,1500,621,162,GO:BP,positive regulation of molecular function,21010,11466,GO:0065009,FALSE
GO:0048468,1.27758356647018e-46,TRUE,2762,621,225,GO:BP,cell development,21010,13419,GO:0030154|GO:0048856|GO:0048869,FALSE
KEGG:04921,2.08940999221023e-46,TRUE,154,536,75,KEGG,Oxytocin signaling pathway,8161,371,KEGG:00000,FALSE
GO:0043269,2.47772054057398e-46,TRUE,583,621,102,GO:BP,regulation of monoatomic ion transport,21010,11102,GO:0006811|GO:0051049,FALSE
GO:0051234,2.80929929368725e-46,TRUE,4905,621,312,GO:BP,establishment of localization,21010,14265,GO:0051179,FALSE
GO:0016310,3.98442740085723e-46,TRUE,1735,621,174,GO:BP,phosphorylation,21010,5287,GO:0006796,FALSE
KEGG:04725,4.66641635043954e-46,TRUE,113,536,65,KEGG,Cholinergic synapse,8161,349,KEGG:00000,FALSE
KEGG:04015,6.71639341224735e-46,TRUE,210,536,86,KEGG,Rap1 signaling pathway,8161,243,KEGG:00000,FALSE
GO:1902531,1.10008268927197e-45,TRUE,1691,621,171,GO:BP,regulation of intracellular signal transduction,21010,23244,GO:0009966|GO:0035556,FALSE
GO:0051050,1.24339604292977e-45,TRUE,913,621,125,GO:BP,positive regulation of transport,21010,14132,GO:0006810|GO:0048518|GO:0051049,FALSE
KEGG:04020,1.63445879691127e-45,TRUE,239,536,91,KEGG,Calcium signaling pathway,8161,245,KEGG:00000,FALSE
GO:0009605,1.68983525151232e-44,TRUE,2686,621,218,GO:BP,response to external stimulus,21010,3590,GO:0050896,FALSE
GO:0043235,1.96366501268903e-44,TRUE,515,626,92,GO:CC,receptor complex,22090,1890,GO:0032991,FALSE
GO:0048870,3.30338749607414e-44,TRUE,1676,621,168,GO:BP,cell motility,21010,13765,GO:0009987,FALSE
GO:0042325,4.43126261514754e-44,TRUE,1117,621,136,GO:BP,regulation of phosphorylation,21010,10593,GO:0016310|GO:0019220,FALSE
GO:0070588,4.90255493242948e-44,TRUE,356,621,80,GO:BP,calcium ion transmembrane transport,21010,16996,GO:0006816|GO:0098655|GO:0098662,FALSE
GO:0070161,5.11010759485371e-44,TRUE,903,626,119,GO:CC,anchoring junction,22090,2445,GO:0030054,FALSE
GO:0018108,2.29800449868773e-43,TRUE,292,621,73,GO:BP,peptidyl-tyrosine phosphorylation,21010,5452,GO:0006468|GO:0018212,FALSE
GO:0000165,3.24386753548911e-43,TRUE,766,621,112,GO:BP,MAPK cascade,21010,59,GO:0035556,FALSE
GO:0018212,3.86203297451208e-43,TRUE,294,621,73,GO:BP,peptidyl-tyrosine modification,21010,5532,GO:0018193,FALSE
GO:0007155,4.53976301192334e-43,TRUE,1504,621,157,GO:BP,cell adhesion,21010,2766,GO:0009987,FALSE
GO:0040012,6.39983629727341e-43,TRUE,1029,621,129,GO:BP,regulation of locomotion,21010,10392,GO:0040011|GO:0050789,FALSE
KEGG:04810,1.22312435983964e-42,TRUE,227,536,86,KEGG,Regulation of actin cytoskeleton,8161,359,KEGG:00000,FALSE
GO:0140677,1.80962524326502e-42,TRUE,1188,620,140,GO:MF,molecular function activator activity,20139,10669,GO:0098772,FALSE
GO:0022008,2.00265760512739e-42,TRUE,1708,621,167,GO:BP,neurogenesis,21010,6877,GO:0007399|GO:0030154,FALSE
GO:0006468,4.02800124419252e-42,TRUE,1493,621,155,GO:BP,protein phosphorylation,21010,2242,GO:0016310|GO:0036211,FALSE
GO:0045937,4.09971622983557e-42,TRUE,800,621,113,GO:BP,positive regulation of phosphate metabolic process,21010,12348,GO:0006796|GO:0010562|GO:0019220,FALSE
GO:0010562,4.09971622983557e-42,TRUE,800,621,113,GO:BP,positive regulation of phosphorus metabolic process,21010,4286,GO:0006793|GO:0031325|GO:0051174,FALSE
GO:0098657,6.0689807229643e-42,TRUE,939,621,122,GO:BP,import into cell,21010,19705,GO:0006810,FALSE
GO:1902533,7.39583962079238e-42,TRUE,972,621,124,GO:BP,positive regulation of intracellular signal transduction,21010,23246,GO:0009967|GO:0035556|GO:1902531,FALSE
REAC:R-HSA-112316,1.26918503499538e-41,TRUE,400,549,101,REAC,Neuronal System,10835,1512,REAC:0000000,FALSE
KEGG:04014,2.12885298349671e-41,TRUE,234,536,86,KEGG,Ras signaling pathway,8161,242,KEGG:00000,FALSE
GO:0046903,3.30523009563625e-41,TRUE,954,621,122,GO:BP,secretion,21010,13069,GO:0006810,FALSE
GO:0030334,5.9595494589087e-41,TRUE,928,621,120,GO:BP,regulation of cell migration,21010,7095,GO:0016477|GO:2000145,FALSE
WP:WP4223,1.05209037347881e-40,TRUE,182,546,75,WP,Ras signaling,8625,173,WP:000000,FALSE
GO:0044057,1.69711272328937e-40,TRUE,551,621,93,GO:BP,regulation of system process,21010,11436,GO:0003008|GO:0051239,FALSE
GO:2000145,2.43520780097529e-40,TRUE,988,621,123,GO:BP,regulation of cell motility,21010,26560,GO:0040012|GO:0048870|GO:0050794,FALSE
KEGG:04072,5.30573746226161e-40,TRUE,147,536,68,KEGG,Phospholipase D signaling pathway,8161,256,KEGG:00000,FALSE
GO:0030001,6.90672570749374e-40,TRUE,903,621,117,GO:BP,metal ion transport,21010,6961,GO:0006812,FALSE
GO:0001932,3.84266318501418e-39,TRUE,1014,621,123,GO:BP,regulation of protein phosphorylation,21010,557,GO:0006468|GO:0031399|GO:0042325,FALSE
GO:0004888,5.45407078473687e-39,TRUE,1272,620,140,GO:MF,transmembrane signaling receptor activity,20139,1148,GO:0038023,TRUE
REAC:R-HSA-9006934,5.48664535120771e-39,TRUE,505,549,110,REAC,Signaling by Receptor Tyrosine Kinases,10835,2193,REAC:R-HSA-162582,FALSE
GO:0034330,5.80572114189806e-39,TRUE,755,621,106,GO:BP,cell junction organization,21010,8964,GO:0016043,FALSE
REAC:R-HSA-418594,6.11929595872342e-39,TRUE,313,549,87,REAC,G alpha (i) signalling events,10835,940,REAC:R-HSA-388396,FALSE
GO:0042327,7.56753195968521e-39,TRUE,728,621,104,GO:BP,positive regulation of phosphorylation,21010,10595,GO:0016310|GO:0042325|GO:0045937,FALSE
GO:0050790,1.6707622991607e-38,TRUE,1788,621,165,GO:BP,regulation of catalytic activity,21010,13917,GO:0065009,FALSE
GO:0051128,3.2926434426255e-38,TRUE,2419,621,195,GO:BP,regulation of cellular component organization,21010,14186,GO:0016043|GO:0050794,FALSE
GO:0050730,4.70734697997343e-38,TRUE,243,621,63,GO:BP,regulation of peptidyl-tyrosine phosphorylation,21010,13885,GO:0001932|GO:0018108,FALSE
GO:0031175,5.01218774482163e-38,TRUE,990,621,120,GO:BP,neuron projection development,21010,7422,GO:0048666|GO:0120036,FALSE
GO:0051130,8.40478097121702e-38,TRUE,1111,621,127,GO:BP,positive regulation of cellular component organization,21010,14188,GO:0016043|GO:0048522|GO:0051128,FALSE
KEGG:04611,1.09620958058104e-37,TRUE,124,536,61,KEGG,Platelet activation,8161,315,KEGG:00000,FALSE
GO:0030154,1.15933487405636e-37,TRUE,4310,621,273,GO:BP,cell differentiation,21010,7002,GO:0048869,FALSE
GO:0048869,1.21209246412366e-37,TRUE,4311,621,273,GO:BP,cellular developmental process,21010,13764,GO:0009987|GO:0032502,FALSE
GO:0043408,2.20864597358915e-37,TRUE,668,621,98,GO:BP,regulation of MAPK cascade,21010,11187,GO:0000165|GO:1902531,FALSE
GO:0060089,6.88484584775612e-37,TRUE,1488,620,149,GO:MF,molecular transducer activity,20139,8447,GO:0003674,FALSE
GO:0038023,6.88484584775612e-37,TRUE,1488,620,149,GO:MF,signaling receptor activity,20139,5536,GO:0060089,FALSE
GO:0001934,1.10544705694011e-36,TRUE,666,621,97,GO:BP,positive regulation of protein phosphorylation,21010,559,GO:0001932|GO:0006468|GO:0031401|GO:0042327,FALSE
GO:0009653,1.48650556683859e-36,TRUE,2683,621,204,GO:BP,anatomical structure morphogenesis,21010,3628,GO:0032502|GO:0048856,FALSE
KEGG:04080,2.60318192887382e-36,TRUE,366,536,101,KEGG,Neuroactive ligand-receptor interaction,8161,258,KEGG:00000,FALSE
KEGG:04062,2.63585991119284e-36,TRUE,190,536,73,KEGG,Chemokine signaling pathway,8161,250,KEGG:00000,FALSE
REAC:R-HSA-111885,5.62564900823887e-36,TRUE,90,549,48,REAC,Opioid Signalling,10835,1562,REAC:R-HSA-418594,FALSE
REAC:R-HSA-5683057,7.05149554108991e-36,TRUE,308,549,83,REAC,MAPK family signaling cascades,10835,1290,REAC:R-HSA-162582,FALSE
GO:0048666,7.75881805068973e-36,TRUE,1142,621,126,GO:BP,neuron development,21010,13576,GO:0030182|GO:0048468,FALSE
REAC:R-HSA-500792,8.9662022677539e-36,TRUE,460,549,101,REAC,GPCR ligand binding,10835,972,REAC:R-HSA-372790,FALSE
GO:0046488,1.01059793636047e-35,TRUE,157,621,51,GO:BP,phosphatidylinositol metabolic process,21010,12817,GO:0006650,TRUE
GO:0034765,1.05450532918098e-35,TRUE,467,621,81,GO:BP,regulation of monoatomic ion transmembrane transport,21010,9142,GO:0034220|GO:0034762|GO:0043269,FALSE
REAC:R-HSA-112314,1.27562035632046e-35,TRUE,196,549,67,REAC,Neurotransmitter receptors and postsynaptic signal transmission,10835,1516,REAC:R-HSA-112315,FALSE
GO:0048018,1.42219362838054e-35,TRUE,510,620,85,GO:MF,receptor ligand activity,20139,7297,GO:0005102|GO:0030546,FALSE
GO:2000147,1.42829315576164e-35,TRUE,560,621,88,GO:BP,positive regulation of cell motility,21010,26562,GO:0040017|GO:0048522|GO:0048870|GO:2000145,FALSE
GO:0030335,1.57760232310878e-35,TRUE,534,621,86,GO:BP,positive regulation of cell migration,21010,7096,GO:0016477|GO:0030334|GO:2000147,FALSE
GO:0097553,1.63802524348017e-35,TRUE,200,621,56,GO:BP,calcium ion transmembrane import into cytosol,21010,19589,GO:0070588,FALSE
KEGG:05163,1.65774673791164e-35,TRUE,223,536,78,KEGG,Human cytomegalovirus infection,8161,437,KEGG:00000,FALSE
GO:0050793,2.49963158004663e-35,TRUE,2465,621,192,GO:BP,regulation of developmental process,21010,13919,GO:0032502|GO:0050789,FALSE
KEGG:04750,2.54279891024202e-35,TRUE,98,536,53,KEGG,Inflammatory mediator regulation of TRP channels,8161,358,KEGG:00000,FALSE
GO:0098796,3.38637639100061e-35,TRUE,1357,626,133,GO:CC,membrane protein complex,22090,3265,GO:0016020|GO:0032991,FALSE
GO:0030030,3.65595310395266e-35,TRUE,1581,621,149,GO:BP,cell projection organization,21010,6969,GO:0008283|GO:0016043,FALSE
GO:0043085,3.97537954371415e-35,TRUE,1091,621,122,GO:BP,positive regulation of catalytic activity,21010,11024,GO:0044093|GO:0050790,FALSE
REAC:R-HSA-5684996,4.23359451651402e-35,TRUE,269,549,77,REAC,MAPK1/MAPK3 signaling,10835,1293,REAC:R-HSA-5683057,FALSE
GO:0006811,5.13811958919168e-35,TRUE,1287,621,133,GO:BP,monoatomic ion transport,21010,2531,GO:0006810,FALSE
GO:1902074,5.3768070181836e-35,TRUE,368,621,72,GO:BP,response to salt,21010,22878,GO:0042221,FALSE
GO:0030546,5.64288725148072e-35,TRUE,519,620,85,GO:MF,signaling receptor activator activity,20139,3963,GO:0030545|GO:0140677,FALSE
GO:0040017,1.20706489064292e-34,TRUE,575,621,88,GO:BP,positive regulation of locomotion,21010,10397,GO:0040011|GO:0040012|GO:0048518,FALSE
WP:WP51,1.23912870404493e-34,TRUE,149,546,63,WP,Regulation of actin cytoskeleton,8625,335,WP:000000,FALSE
GO:0120036,1.36126699275155e-34,TRUE,1541,621,146,GO:BP,plasma membrane bounded cell projection organization,21010,20388,GO:0030030,FALSE
REAC:R-HSA-112315,1.69114929844861e-34,TRUE,259,549,75,REAC,Transmission across Chemical Synapses,10835,2461,REAC:R-HSA-112316,FALSE
GO:0001775,4.12970771794974e-34,TRUE,1082,621,120,GO:BP,cell activation,21010,450,GO:0009987|GO:0032501,FALSE
GO:0032940,4.72153260967759e-34,TRUE,821,621,104,GO:BP,secretion by cell,21010,8298,GO:0046903|GO:0140352,FALSE
GO:0099634,5.79309746855137e-34,TRUE,124,626,44,GO:CC,postsynaptic specialization membrane,22090,3388,GO:0045211|GO:0097060|GO:0099572,FALSE
GO:0035249,6.14472449043311e-34,TRUE,109,621,43,GO:BP,"synaptic transmission, glutamatergic",21010,9347,GO:0007268,FALSE
GO:0043410,6.42704215203362e-34,TRUE,480,621,80,GO:BP,positive regulation of MAPK cascade,21010,11189,GO:0000165|GO:0043408|GO:1902533,FALSE
GO:0051046,7.21302449784929e-34,TRUE,616,621,90,GO:BP,regulation of secretion,21010,14128,GO:0046903|GO:0051049,FALSE
GO:0006812,7.27090560338512e-34,TRUE,1071,621,119,GO:BP,monoatomic cation transport,21010,2532,GO:0006811,FALSE
GO:0030424,7.74501333191249e-34,TRUE,641,626,89,GO:CC,axon,22090,935,GO:0043005,FALSE
GO:0098552,7.85141586020287e-34,TRUE,656,626,90,GO:CC,side of membrane,22090,3195,GO:0016020|GO:0110165,FALSE
GO:0005576,9.90296825702186e-34,TRUE,4206,626,253,GO:CC,extracellular region,22090,198,GO:0110165,FALSE
REAC:R-HSA-76002,1.09261690752835e-33,TRUE,258,549,74,REAC,"Platelet activation, signaling and aggregation",10835,1681,REAC:R-HSA-109582,FALSE
GO:0051094,1.54955206076873e-33,TRUE,1310,621,132,GO:BP,positive regulation of developmental process,21010,14161,GO:0032502|GO:0048518|GO:0050793,FALSE
GO:0030545,1.59352665075384e-33,TRUE,555,620,86,GO:MF,signaling receptor regulator activity,20139,3962,GO:0098772,FALSE
GO:0031399,1.69778906908175e-33,TRUE,1385,621,136,GO:BP,regulation of protein modification process,21010,7503,GO:0036211|GO:0051246,FALSE
GO:0006897,1.70157118653564e-33,TRUE,725,621,97,GO:BP,endocytosis,21010,2591,GO:0016192|GO:0098657,FALSE
GO:0030155,2.00147311920228e-33,TRUE,772,621,100,GO:BP,regulation of cell adhesion,21010,7003,GO:0007155|GO:0050794,FALSE
KEGG:04728,2.06745720750673e-33,TRUE,132,536,59,KEGG,Dopaminergic synapse,8161,352,KEGG:00000,FALSE
