term_id,p_values,significant,term_size,query_sizes,intersection_sizes,source,term_name,effective_domain_size,source_order,parents,highlighted
GO:0048531,0.00130095494923826,TRUE,15,6,2,GO:MF,"beta-1,3-galactosyltransferase activity",20139,7331,GO:0008378,FALSE
KEGG:01100,0.0020872288952024,TRUE,1532,6,6,KEGG,Metabolic pathways,8161,181,KEGG:00000,FALSE
GO:0005794,0.00213827366867724,TRUE,1613,6,5,GO:CC,Golgi apparatus,22090,358,GO:0005737|GO:0012505|GO:0043231,FALSE
GO:0008373,0.00285944794443391,TRUE,22,6,2,GO:MF,sialyltransferase activity,20139,1668,GO:0016757,FALSE
GO:0008378,0.00537896999697181,TRUE,30,6,2,GO:MF,galactosyltransferase activity,20139,1672,GO:0016758,FALSE
REAC:R-HSA-597592,0.00736378549096928,TRUE,1419,5,5,REAC,Post-translational protein modification,10835,1695,REAC:R-HSA-392499,FALSE
GO:0098588,0.00901973812332869,TRUE,2160,6,5,GO:CC,bounding membrane of organelle,22090,3223,GO:0031090,FALSE
GO:0008375,0.0122174817297268,TRUE,45,6,2,GO:MF,acetylglucosaminyltransferase activity,20139,1670,GO:0008194|GO:0016758,FALSE
GO:0097503,0.0139823751666012,TRUE,22,6,2,GO:BP,sialylation,21010,19574,GO:0043412,FALSE
GO:0036211,0.0162325139521193,TRUE,3409,6,6,GO:BP,protein modification process,21010,9953,GO:0019538|GO:0043412,FALSE
REAC:R-HSA-4085001,0.0172010635101955,TRUE,33,5,2,REAC,Sialic acid metabolism,10835,2104,REAC:R-HSA-446219,FALSE
KEGG:00514,0.0230703612975331,TRUE,47,6,2,KEGG,Other types of O-glycan biosynthesis,8161,67,KEGG:00000,FALSE
GO:0043412,0.0235908136668659,TRUE,3628,6,6,GO:BP,macromolecule modification,21010,11190,GO:0043170,FALSE
WP:WP5143,0.0299815305705289,TRUE,3,2,1,WP,GDNF signaling,8625,3,WP:000000,FALSE
REAC:R-HSA-392499,0.035787691709806,TRUE,1946,5,5,REAC,Metabolism of proteins,10835,1367,REAC:0000000,FALSE
GO:1990675,0.049929433067932,TRUE,1,6,1,GO:CC,Golgi medial cisterna membrane,22090,3978,GO:0005797|GO:0032580,TRUE
GO:1990676,0.049929433067932,TRUE,1,6,1,GO:CC,Golgi trans cisterna membrane,22090,3979,GO:0000138|GO:0032580,TRUE
GO:0106327,0.0499881528077792,TRUE,1,6,1,GO:MF,"acetylgalactosaminyl-O-glycosyl-threonyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity",20139,10356,GO:0047224,FALSE
GO:0047224,0.0499881528077792,TRUE,1,6,1,GO:MF,"acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity",20139,6546,GO:0008375|GO:0140103,FALSE
GO:0106328,0.0499881528077792,TRUE,1,6,1,GO:MF,"acetylgalactosaminyl-O-glycosyl-seryl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity",20139,10357,GO:0047224,FALSE
