term_id,p_values,significant,term_size,query_sizes,intersection_sizes,source,term_name,effective_domain_size,source_order,parents,highlighted
GO:0060079,3.40619190805053e-10,TRUE,102,8,6,GO:BP,excitatory postsynaptic potential,21010,15068,GO:0060078|GO:0099565,FALSE
GO:0015276,4.74127585539211e-10,TRUE,146,8,6,GO:MF,ligand-gated monoatomic ion channel activity,20139,2458,GO:0022834|GO:0022839,FALSE
GO:0022834,4.94260891473632e-10,TRUE,147,8,6,GO:MF,ligand-gated channel activity,20139,3799,GO:0022836,FALSE
GO:0099565,5.41441740415437e-10,TRUE,110,8,6,GO:BP,"chemical synaptic transmission, postsynaptic",21010,20044,GO:0007166|GO:0007268|GO:0050877,FALSE
GO:0050997,8.35004824958939e-10,TRUE,54,8,5,GO:MF,quaternary ammonium group binding,20139,7977,GO:0005488,FALSE
REAC:R-HSA-629597,1.81020410913405e-09,TRUE,9,7,4,REAC,Highly calcium permeable nicotinic acetylcholine receptors,10835,1072,REAC:R-HSA-622323,FALSE
GO:0060078,2.69227781408253e-09,TRUE,143,8,6,GO:BP,regulation of postsynaptic membrane potential,21010,15067,GO:0042391,FALSE
GO:0035094,3.04098482576482e-09,TRUE,48,8,5,GO:BP,response to nicotine,21010,9227,GO:0042221,FALSE
REAC:R-HSA-622323,7.10678782899083e-09,TRUE,12,7,4,REAC,Presynaptic nicotinic acetylcholine receptors,10835,1711,REAC:R-HSA-181431,FALSE
GO:0098802,2.43736363065219e-08,TRUE,304,8,6,GO:CC,plasma membrane signaling receptor complex,22090,3270,GO:0043235|GO:0098797,FALSE
GO:0034702,2.85029391596966e-08,TRUE,312,8,6,GO:CC,monoatomic ion channel complex,22090,1539,GO:1902495,FALSE
GO:0022839,6.24398907560108e-08,TRUE,327,8,6,GO:MF,monoatomic ion gated channel activity,20139,3802,GO:0005216|GO:0022836,FALSE
GO:0022836,6.5967490027841e-08,TRUE,330,8,6,GO:MF,gated channel activity,20139,3801,GO:0015267,FALSE
GO:0005261,7.09274298026618e-08,TRUE,334,8,6,GO:MF,monoatomic cation channel activity,20139,1387,GO:0005216|GO:0008324,FALSE
GO:1902495,1.47353051956606e-07,TRUE,410,8,6,GO:CC,transmembrane transporter complex,22090,3632,GO:0098796|GO:1990351,FALSE
GO:1990351,2.13127789474706e-07,TRUE,436,8,6,GO:CC,transporter complex,22090,3879,GO:0032991,FALSE
WP:WP1602,2.16635869099903e-07,TRUE,21,8,4,WP,Nicotine effect on dopaminergic neurons,8625,582,WP:000000,FALSE
GO:0005216,3.92083493418426e-07,TRUE,444,8,6,GO:MF,monoatomic ion channel activity,20139,1358,GO:0015075|GO:0015267,FALSE
GO:0043235,5.78312714732874e-07,TRUE,515,8,6,GO:CC,receptor complex,22090,1890,GO:0032991,FALSE
GO:0015267,8.57940553441216e-07,TRUE,506,8,6,GO:MF,channel activity,20139,2452,GO:0022803,FALSE
GO:0022803,8.68139790841975e-07,TRUE,507,8,6,GO:MF,passive transmembrane transporter activity,20139,3787,GO:0022857,FALSE
GO:0030534,1.03793564643378e-06,TRUE,150,8,5,GO:BP,adult behavior,21010,7154,GO:0007610,FALSE
REAC:R-HSA-629587,1.36167593416055e-06,TRUE,7,7,3,REAC,Highly sodium permeable postsynaptic acetylcholine nicotinic receptors,10835,1074,REAC:R-HSA-622323|REAC:R-HSA-622327,FALSE
GO:0045211,2.11834133193085e-06,TRUE,274,8,5,GO:CC,postsynaptic membrane,22090,2146,GO:0097060|GO:0098794,TRUE
GO:0042391,2.14611095612291e-06,TRUE,432,8,6,GO:BP,regulation of membrane potential,21010,10641,GO:0065008,FALSE
GO:0098794,2.20160230947311e-06,TRUE,644,8,6,GO:CC,postsynapse,22090,3264,GO:0045202|GO:0110165,FALSE
GO:0008324,2.5974745101527e-06,TRUE,609,8,6,GO:MF,monoatomic cation transmembrane transporter activity,20139,1660,GO:0015075,FALSE
GO:0098797,4.10973102626684e-06,TRUE,715,8,6,GO:CC,plasma membrane protein complex,22090,3266,GO:0005886|GO:0098796,FALSE
GO:0015075,7.65536301039575e-06,TRUE,730,8,6,GO:MF,monoatomic ion transmembrane transporter activity,20139,2304,GO:0022857,FALSE
REAC:R-HSA-112314,8.85528821925745e-06,TRUE,196,7,5,REAC,Neurotransmitter receptors and postsynaptic signal transmission,10835,1516,REAC:R-HSA-112315,FALSE
GO:0097060,1.26654253285161e-05,TRUE,392,8,5,GO:CC,synaptic membrane,22090,2905,GO:0045202|GO:0098590,FALSE
KEGG:04725,2.46066298517291e-05,TRUE,113,6,4,KEGG,Cholinergic synapse,8161,349,KEGG:00000,FALSE
GO:0051952,3.20229789165867e-05,TRUE,97,8,4,GO:BP,regulation of amine transport,21010,14719,GO:0015837|GO:0051049,TRUE
REAC:R-HSA-112315,3.57768849469419e-05,TRUE,259,7,5,REAC,Transmission across Chemical Synapses,10835,2461,REAC:R-HSA-112316,FALSE
KEGG:04080,4.90989266868043e-05,TRUE,366,6,5,KEGG,Neuroactive ligand-receptor interaction,8161,258,KEGG:00000,FALSE
GO:0015837,4.94469843252298e-05,TRUE,108,8,4,GO:BP,amine transport,21010,5032,GO:0071702|GO:0071705,FALSE
GO:0007268,5.67078102203864e-05,TRUE,747,8,6,GO:BP,chemical synaptic transmission,21010,2847,GO:0098916,FALSE
GO:0098916,5.67078102203864e-05,TRUE,747,8,6,GO:BP,anterograde trans-synaptic signaling,21010,19849,GO:0099537,FALSE
GO:0099537,5.94757273386407e-05,TRUE,753,8,6,GO:BP,trans-synaptic signaling,21010,20017,GO:0099536,FALSE
GO:0099536,7.22458561856445e-05,TRUE,778,8,6,GO:BP,synaptic signaling,21010,20016,GO:0007267,FALSE
WP:WP4942,8.28888353037242e-05,TRUE,21,8,3,WP,15q13.3 copy number variation syndrome,8625,309,WP:000000,FALSE
GO:0022857,0.000102396900277406,TRUE,1130,8,6,GO:MF,transmembrane transporter activity,20139,3815,GO:0005215,FALSE
KEGG:05033,0.000103840210505135,TRUE,40,6,3,KEGG,Nicotine addiction,8161,414,KEGG:00000,FALSE
CORUM:2258,0.000132153491054266,TRUE,3,4,2,CORUM,VILIP-1-AChR-alpha-4-AChR-beta-2 complex,3383,970,CORUM:0000000,FALSE
GO:0005215,0.000178941636253829,TRUE,1242,8,6,GO:MF,transporter activity,20139,1357,GO:0003674,FALSE
GO:0098796,0.000184186483297087,TRUE,1357,8,6,GO:CC,membrane protein complex,22090,3265,GO:0016020|GO:0032991,FALSE
GO:0095500,0.000194342454653881,TRUE,32,8,3,GO:BP,acetylcholine receptor signaling pathway,21010,19316,GO:0098926|GO:1905145,FALSE
GO:0004888,0.000205995720848272,TRUE,1272,8,6,GO:MF,transmembrane signaling receptor activity,20139,1148,GO:0038023,FALSE
GO:1905145,0.000234381001184431,TRUE,34,8,3,GO:BP,cellular response to acetylcholine,21010,25403,GO:0071417|GO:1901701|GO:1902075|GO:1905144,FALSE
GO:0045202,0.0002733684170731,TRUE,1451,8,6,GO:CC,synapse,22090,2145,GO:0030054,FALSE
KEGG:05207,0.000300799281214833,TRUE,211,6,4,KEGG,Chemical carcinogenesis - receptor activation,8161,452,KEGG:00000,FALSE
GO:1905144,0.000304171866744216,TRUE,37,8,3,GO:BP,response to acetylcholine,21010,25402,GO:0010243|GO:1901700|GO:1902074,FALSE
REAC:R-HSA-112316,0.000311683012107257,TRUE,400,7,5,REAC,Neuronal System,10835,1512,REAC:0000000,FALSE
GO:0098926,0.000357636218527407,TRUE,39,8,3,GO:BP,postsynaptic signal transduction,21010,19856,GO:0007165|GO:0099536,FALSE
GO:0050804,0.000404373068286495,TRUE,494,8,5,GO:BP,modulation of chemical synaptic transmission,21010,13928,GO:0007268|GO:0099177,FALSE
GO:0099177,0.000408449800198192,TRUE,495,8,5,GO:BP,regulation of trans-synaptic signaling,21010,19986,GO:0010646|GO:0023051|GO:0099537,FALSE
GO:0060084,0.000413625515831828,TRUE,3,8,2,GO:BP,synaptic transmission involved in micturition,21010,15073,GO:0007274|GO:0060073,TRUE
GO:0034220,0.000438559432850763,TRUE,1054,8,6,GO:BP,monoatomic ion transmembrane transport,21010,8894,GO:0006811|GO:0055085,TRUE
GO:0060089,0.000518592389340145,TRUE,1488,8,6,GO:MF,molecular transducer activity,20139,8447,GO:0003674,FALSE
GO:0038023,0.000518592389340145,TRUE,1488,8,6,GO:MF,signaling receptor activity,20139,5536,GO:0060089,FALSE
GO:0098981,0.00086802932273089,TRUE,11,8,2,GO:CC,cholinergic synapse,22090,3326,GO:0045202,FALSE
GO:0044853,0.000986779319225299,TRUE,113,8,3,GO:CC,plasma membrane raft,22090,2127,GO:0045121|GO:0098590,FALSE
GO:0050433,0.00108147491854207,TRUE,56,8,3,GO:BP,regulation of catecholamine secretion,21010,13839,GO:0050432|GO:0051952|GO:1903530,FALSE
GO:0050432,0.00133411311564269,TRUE,60,8,3,GO:BP,catecholamine secretion,21010,13838,GO:0032940|GO:0051937,FALSE
GO:0006811,0.00142862039785261,TRUE,1287,8,6,GO:BP,monoatomic ion transport,21010,2531,GO:0006810,FALSE
GO:0007610,0.00159655187863133,TRUE,652,8,5,GO:BP,behavior,21010,3120,GO:0032501,FALSE
GO:0051937,0.00273291005995585,TRUE,76,8,3,GO:BP,catecholamine transport,21010,14704,GO:0015844|GO:0015850,FALSE
GO:0030054,0.00324877355267013,TRUE,2214,8,6,GO:CC,cell junction,22090,871,GO:0110165,FALSE
GO:0050877,0.00345298380574113,TRUE,1495,8,6,GO:BP,nervous system process,21010,13987,GO:0003008,FALSE
GO:0060073,0.00385683081157772,TRUE,8,8,2,GO:BP,micturition,21010,15064,GO:0003014|GO:0007588,FALSE
GO:0015844,0.00411245142049013,TRUE,87,8,3,GO:BP,monoamine transport,21010,5039,GO:0071702|GO:0071705,FALSE
GO:0098590,0.00472215782471529,TRUE,1304,8,5,GO:CC,plasma membrane region,22090,3224,GO:0005886|GO:0016020,FALSE
GO:0055085,0.00476103403949368,TRUE,1579,8,6,GO:BP,transmembrane transport,21010,14966,GO:0006810|GO:0009987,FALSE
GO:0032225,0.00495783823437014,TRUE,9,8,2,GO:BP,"regulation of synaptic transmission, dopaminergic",21010,7778,GO:0001963|GO:0050804,FALSE
GO:0007267,0.00741814564178159,TRUE,1703,8,6,GO:BP,cell-cell signaling,21010,2846,GO:0007154|GO:0023052,FALSE
HP:0025236,0.00866380365638688,TRUE,7,4,2,HP,Somnambulism,4962,9675,HP:0025235,FALSE
HP:0011174,0.00866380365638688,TRUE,7,4,2,HP,Focal hyperkinetic seizure,4962,7585,HP:0011153,FALSE
HP:0025237,0.0148442456742992,TRUE,9,4,2,HP,Confusional arousal,4962,9676,HP:0025235,FALSE
GO:0045121,0.0156244512602064,TRUE,285,8,3,GO:CC,membrane raft,22090,2135,GO:0098857,FALSE
GO:0098857,0.0157873817469096,TRUE,286,8,3,GO:CC,membrane microdomain,22090,3296,GO:0016020,FALSE
GO:0048813,0.0175722414539328,TRUE,141,8,3,GO:BP,dendrite morphogenesis,21010,13711,GO:0016358|GO:0048667|GO:0048812,TRUE
GO:0023061,0.0198257482992071,TRUE,485,8,4,GO:BP,signal release,21010,6960,GO:0007267|GO:0032940,FALSE
HP:0031535,0.0226665066950289,TRUE,11,4,2,HP,Increased theta frequency activity in EEG,4962,11587,HP:0025373,FALSE
HP:0025235,0.027192488512383,TRUE,12,4,2,HP,Non-rapid eye movement parasomnia,4962,9674,HP:0025234,FALSE
GO:0099572,0.0291603966458469,TRUE,352,8,3,GO:CC,postsynaptic specialization,22090,3382,GO:0043226|GO:0098794,FALSE
HP:0025234,0.0321279282991087,TRUE,13,4,2,HP,Parasomnia,4962,9673,HP:0002360,FALSE
GO:1903530,0.0356280896294844,TRUE,563,8,4,GO:BP,regulation of secretion by cell,21010,24022,GO:0032940|GO:0050794|GO:0051046,FALSE
WP:WP706,0.038568305863553,TRUE,159,8,3,WP,Sudden infant death syndrome (SIDS) susceptibility pathways,8625,347,WP:000000,FALSE
GO:0003008,0.0392511162141065,TRUE,2266,8,6,GO:BP,system process,21010,1473,GO:0032501,FALSE
