term_id,p_values,significant,term_size,query_sizes,intersection_sizes,source,term_name,effective_domain_size,source_order,parents,highlighted
GO:0005886,0.000147931636818705,TRUE,5717,10,10,GO:CC,plasma membrane,22090,424,GO:0016020|GO:0071944,TRUE
GO:0007420,0.000172336633628315,TRUE,744,9,6,GO:BP,brain development,21010,2968,GO:0007417|GO:0048513|GO:0060322,FALSE
GO:0060322,0.000251441765580868,TRUE,793,9,6,GO:BP,head development,21010,15266,GO:0048856,FALSE
GO:0035749,0.000305080388327314,TRUE,6,10,2,GO:CC,myelin sheath adaxonal region,22090,1641,GO:0043209|GO:0110165,FALSE
GO:0071944,0.000334167622492557,TRUE,6202,10,10,GO:CC,cell periphery,22090,2799,GO:0110165,FALSE
GO:0007399,0.000388094640653585,TRUE,2513,9,8,GO:BP,nervous system development,21010,2951,GO:0048731,FALSE
GO:0035594,0.00039455435053584,TRUE,5,10,2,GO:MF,ganglioside binding,20139,5369,GO:0043208|GO:0097001,FALSE
GO:0031175,0.000931968424067717,TRUE,990,9,6,GO:BP,neuron projection development,21010,7422,GO:0048666|GO:0120036,TRUE
GO:0030517,0.00101516573619465,TRUE,47,9,3,GO:BP,negative regulation of axon extension,21010,7149,GO:0030308|GO:0030516|GO:0048640|GO:0048675|GO:0050771,FALSE
GO:0061564,0.00110642394465861,TRUE,509,9,5,GO:BP,axon development,21010,16344,GO:0031175,FALSE
GO:0031102,0.0015505640052178,TRUE,54,9,3,GO:BP,neuron projection regeneration,21010,7362,GO:0031099|GO:0031175|GO:0033554,FALSE
GO:0043208,0.00177314455395184,TRUE,10,10,2,GO:MF,glycosphingolipid binding,20139,5764,GO:0046625|GO:0051861,FALSE
GO:0043218,0.00184724877171016,TRUE,14,10,2,GO:CC,compact myelin,22090,1877,GO:0043209|GO:0110165,FALSE
GO:0048666,0.00215791723327182,TRUE,1142,9,6,GO:BP,neuron development,21010,13576,GO:0030182|GO:0048468,FALSE
GO:0019911,0.00216660267617612,TRUE,11,10,2,GO:MF,structural constituent of myelin sheath,20139,3758,GO:0005198,TRUE
GO:0050771,0.00298632887133982,TRUE,67,9,3,GO:BP,negative regulation of axonogenesis,21010,13903,GO:0007409|GO:0010977|GO:0050768|GO:0050770,FALSE
GO:0097001,0.00601592900833535,TRUE,18,10,2,GO:MF,ceramide binding,20139,9116,GO:0033218|GO:0046625,FALSE
GO:0030182,0.00722192981061673,TRUE,1404,9,6,GO:BP,neuron differentiation,21010,7014,GO:0030154|GO:0048699,FALSE
WP:WP3584,0.00741672440948537,TRUE,73,10,3,WP,MECP2 and associated Rett syndrome,8625,96,WP:000000,FALSE
HPA:0090942,0.00823472430112138,TRUE,365,8,4,HPA,cerebellum; Purkinje cells - cytoplasm/membrane[≥Medium],11006,120,HPA:0090941,FALSE
GO:0030516,0.00857689247715475,TRUE,95,9,3,GO:BP,regulation of axon extension,21010,7148,GO:0048638|GO:0048675|GO:0061387,FALSE
GO:0042063,0.00873263856773623,TRUE,335,9,4,GO:BP,gliogenesis,21010,10443,GO:0022008,FALSE
GO:0048699,0.0100115267919779,TRUE,1485,9,6,GO:BP,generation of neurons,21010,13608,GO:0022008,FALSE
GO:0048709,0.0115910523012568,TRUE,105,9,3,GO:BP,oligodendrocyte differentiation,21010,13618,GO:0007417|GO:0010001,FALSE
GO:0048856,0.0118619272018431,TRUE,5862,9,9,GO:BP,anatomical structure development,21010,13752,GO:0032502,FALSE
GO:0120036,0.0124152026835057,TRUE,1541,9,6,GO:BP,plasma membrane bounded cell projection organization,21010,20388,GO:0030030,FALSE
GO:0048640,0.0129695213756557,TRUE,109,9,3,GO:BP,negative regulation of developmental growth,21010,13550,GO:0045926|GO:0048589|GO:0048638|GO:0051093,FALSE
GO:0048731,0.0135580337687369,TRUE,3951,9,8,GO:BP,system development,21010,13640,GO:0007275|GO:0048856,FALSE
GO:0061387,0.0136976329580042,TRUE,111,9,3,GO:BP,regulation of extent of cell growth,21010,16231,GO:0001558|GO:0008361,FALSE
GO:0046625,0.0137683834042644,TRUE,27,10,2,GO:MF,sphingolipid binding,20139,6256,GO:0008289,FALSE
GO:0030030,0.0144069597287184,TRUE,1581,9,6,GO:BP,cell projection organization,21010,6969,GO:0008283|GO:0016043,FALSE
GO:0051861,0.0159173866559454,TRUE,29,10,2,GO:MF,glycolipid binding,20139,8111,GO:0008289|GO:0097367,FALSE
HPA:0090941,0.017355531301517,TRUE,442,8,4,HPA,cerebellum; Purkinje cells - cytoplasm/membrane[≥Low],11006,119,HPA:0090000,FALSE
GO:0048675,0.0195629361378551,TRUE,125,9,3,GO:BP,axon extension,21010,13585,GO:0007409|GO:1990138,FALSE
REAC:R-HSA-9619665,0.0208668179758448,TRUE,28,6,2,REAC,EGR2 and SOX10-mediated initiation of Schwann cell myelination,10835,782,REAC:R-HSA-9675108,FALSE
GO:0022008,0.0225424994142685,TRUE,1708,9,6,GO:BP,neurogenesis,21010,6877,GO:0007399|GO:0030154,FALSE
GO:0045202,0.0255508362059175,TRUE,1451,10,5,GO:CC,synapse,22090,2145,GO:0030054,TRUE
GO:0032502,0.026676771971037,TRUE,6414,9,9,GO:BP,developmental process,21010,7976,GO:0008150,FALSE
GO:0010977,0.0274675066739045,TRUE,140,9,3,GO:BP,negative regulation of neuron projection development,21010,4637,GO:0010975|GO:0031175|GO:0031345,FALSE
GO:0007409,0.0276944764059455,TRUE,449,9,4,GO:BP,axonogenesis,21010,2958,GO:0048667|GO:0048812|GO:0061564,FALSE
GO:0042552,0.0305068313125398,TRUE,145,9,3,GO:BP,myelination,21010,10746,GO:0008366,FALSE
GO:0007272,0.031782060286549,TRUE,147,9,3,GO:BP,ensheathment of neurons,21010,2851,GO:0007399|GO:0009987,FALSE
GO:0050768,0.031782060286549,TRUE,147,9,3,GO:BP,negative regulation of neurogenesis,21010,13900,GO:0010721|GO:0022008|GO:0050767|GO:0051961,FALSE
GO:0008366,0.031782060286549,TRUE,147,9,3,GO:BP,axon ensheathment,21010,3239,GO:0007272,FALSE
GO:0016020,0.0343162788798861,TRUE,9853,10,10,GO:CC,membrane,22090,722,GO:0110165,FALSE
GO:0051961,0.036521282807122,TRUE,154,9,3,GO:BP,negative regulation of nervous system development,21010,14727,GO:0007399|GO:0051093|GO:0051241|GO:0051960,FALSE
HPA:0090952,0.0387171888961496,TRUE,209,8,3,HPA,cerebellum; Purkinje cells - dendrites[≥Medium],11006,123,HPA:0090951,FALSE
WP:WP4657,0.0393604987436762,TRUE,128,10,3,WP,22q11.2 copy number variation syndrome,8625,444,WP:000000,FALSE
GO:0050770,0.039427396875707,TRUE,158,9,3,GO:BP,regulation of axonogenesis,21010,13902,GO:0007409|GO:0010975|GO:0022603,FALSE
GO:0044304,0.0443111981978601,TRUE,67,10,2,GO:CC,main axon,22090,2062,GO:0030424|GO:0110165,TRUE
GO:0048513,0.0448663420632652,TRUE,3068,9,7,GO:BP,animal organ development,21010,13448,GO:0048856,FALSE
GO:0007275,0.0450608999796779,TRUE,4610,9,8,GO:BP,multicellular organism development,21010,2853,GO:0032501|GO:0048856,FALSE
GO:1990015,0.0499661729009474,TRUE,1,10,1,GO:CC,ensheathing process,22090,3741,GO:0110165,FALSE
GO:0097453,0.0499661729009474,TRUE,1,10,1,GO:CC,mesaxon,22090,3018,GO:1990015,TRUE
