term_id,p_values,significant,term_size,query_sizes,intersection_sizes,source,term_name,effective_domain_size,source_order,parents,highlighted
GO:0036211,6.26809317579078e-14,TRUE,3409,30,26,GO:BP,protein modification process,21010,9953,GO:0019538|GO:0043412,FALSE
GO:0010498,1.04463252305371e-13,TRUE,515,30,15,GO:BP,proteasomal protein catabolic process,21010,4246,GO:0030163|GO:0051603,TRUE
GO:0030163,2.38052717337455e-13,TRUE,1043,30,18,GO:BP,protein catabolic process,21010,7006,GO:0009057|GO:0019538|GO:1901565,FALSE
GO:0019538,2.3860026657863e-13,TRUE,5373,30,29,GO:BP,protein metabolic process,21010,6144,GO:0043170|GO:0044238|GO:1901564,FALSE
REAC:R-HSA-983169,2.69036126164229e-13,TRUE,380,22,14,REAC,Class I MHC mediated antigen processing & presentation,10835,357,REAC:R-HSA-1280218,FALSE
GO:0043412,3.03334004986111e-13,TRUE,3628,30,26,GO:BP,macromolecule modification,21010,11190,GO:0043170,FALSE
GO:1901564,4.32645688805306e-13,TRUE,6362,30,30,GO:BP,organonitrogen compound metabolic process,21010,22437,GO:0006807|GO:0071704,FALSE
GO:0043161,5.48115663656839e-13,TRUE,446,30,14,GO:BP,proteasome-mediated ubiquitin-dependent protein catabolic process,21010,11070,GO:0006511|GO:0010498,FALSE
GO:1901565,3.38903754804643e-11,TRUE,1386,30,18,GO:BP,organonitrogen compound catabolic process,21010,22438,GO:1901564|GO:1901575,FALSE
GO:0009057,4.67459806631357e-11,TRUE,1412,30,18,GO:BP,macromolecule catabolic process,21010,3289,GO:0043170|GO:1901575,FALSE
GO:0097602,5.12958059747183e-10,TRUE,26,30,6,GO:MF,cullin family protein binding,20139,9185,GO:0005515,TRUE
GO:0006508,2.18097342747938e-09,TRUE,1766,30,18,GO:BP,proteolysis,21010,2270,GO:0019538,FALSE
REAC:R-HSA-597592,3.9914493052273e-09,TRUE,1419,22,17,REAC,Post-translational protein modification,10835,1695,REAC:R-HSA-392499,FALSE
REAC:R-HSA-1280218,8.81244816195604e-09,TRUE,809,22,14,REAC,Adaptive Immune System,10835,114,REAC:R-HSA-168256,FALSE
GO:0005829,6.31335078915457e-08,TRUE,5457,30,24,GO:CC,cytosol,22090,380,GO:0005737|GO:0110165,TRUE
GO:1901575,7.2834408624414e-08,TRUE,2173,30,18,GO:BP,organic substance catabolic process,21010,22444,GO:0009056|GO:0071704,FALSE
GO:0032991,9.2551969762552e-08,TRUE,8527,30,28,GO:CC,protein-containing complex,22090,1343,GO:0005575,FALSE
REAC:R-HSA-392499,6.72274630832635e-07,TRUE,1946,22,17,REAC,Metabolism of proteins,10835,1367,REAC:0000000,FALSE
GO:0009056,1.59113225086169e-06,TRUE,2616,30,18,GO:BP,catabolic process,21010,3288,GO:0008152,FALSE
GO:0005827,4.70014416572387e-06,TRUE,5,30,3,GO:CC,polar microtubule,22090,378,GO:0000922|GO:0005876,TRUE
CORUM:6266,6.36631861123056e-06,TRUE,3,11,3,CORUM,"Ubiquitin E3 ligase (CUL3, KLHL3, WNK4)",3383,2017,CORUM:0000000,FALSE
GO:0046578,1.04728911503215e-05,TRUE,185,30,7,GO:BP,regulation of Ras protein signal transduction,21010,12861,GO:0007265|GO:0051056,TRUE
GO:0046580,1.41131177586032e-05,TRUE,50,30,5,GO:BP,negative regulation of Ras protein signal transduction,21010,12863,GO:0007265|GO:0046578|GO:0051058,FALSE
GO:0051058,2.76972512325158e-05,TRUE,57,30,5,GO:BP,negative regulation of small GTPase mediated signal transduction,21010,14140,GO:0007264|GO:0051056|GO:1902532,FALSE
HP:0011423,3.59930983177205e-05,TRUE,4,11,3,HP,Hyperchloremia,4962,7828,HP:0011422,FALSE
GO:0035024,4.04370616078805e-05,TRUE,22,30,4,GO:BP,negative regulation of Rho protein signal transduction,21010,9183,GO:0007266|GO:0035023|GO:0046580,FALSE
GO:0004842,7.87145446378411e-05,TRUE,450,30,8,GO:MF,ubiquitin-protein transferase activity,20139,1115,GO:0019787,TRUE
GO:0005737,0.000107573860406179,TRUE,12251,30,29,GO:CC,cytoplasm,22090,309,GO:0005622|GO:0110165,FALSE
GO:0006807,0.000109921485816379,TRUE,12114,30,30,GO:BP,nitrogen compound metabolic process,21010,2527,GO:0008152,FALSE
GO:0000209,0.000111988206414096,TRUE,261,30,7,GO:BP,protein polyubiquitination,21010,63,GO:0016567,FALSE
GO:0019787,0.000128570889838442,TRUE,480,30,8,GO:MF,ubiquitin-like protein transferase activity,20139,3715,GO:0016755|GO:0140096,FALSE
GO:0016755,0.000167360370677947,TRUE,497,30,8,GO:MF,aminoacyltransferase activity,20139,2966,GO:0016746,FALSE
HP:0008242,0.000179530214324178,TRUE,6,11,3,HP,Pseudohypoaldosteronism,4962,5216,HP:0011733,FALSE
GO:0051056,0.000282463289047649,TRUE,299,30,7,GO:BP,regulation of small GTPase mediated signal transduction,21010,14138,GO:0007264|GO:1902531,FALSE
GO:1990756,0.000286848912772636,TRUE,49,30,4,GO:MF,ubiquitin ligase-substrate adaptor activity,20139,11179,GO:0140767,TRUE
GO:0140767,0.000530382194073894,TRUE,57,30,4,GO:MF,enzyme-substrate adaptor activity,20139,10709,GO:0030674,FALSE
WP:WP4657,0.000620020077813831,TRUE,128,9,4,WP,22q11.2 copy number variation syndrome,8625,444,WP:000000,FALSE
GO:0007265,0.000634173509384372,TRUE,337,30,7,GO:BP,Ras protein signal transduction,21010,2844,GO:0007264,FALSE
HP:0011422,0.00147218211763874,TRUE,11,11,3,HP,Abnormal blood chloride concentration,4962,7827,HP:0003111,FALSE
REAC:R-HSA-168256,0.00161731093032955,TRUE,2051,22,14,REAC,Immune System,10835,1118,REAC:0000000,FALSE
HP:0004918,0.00196053299618974,TRUE,12,11,3,HP,Hyperchloremic metabolic acidosis,4962,3360,HP:0001942|HP:0001995,FALSE
CORUM:6267,0.00239161369161895,TRUE,2,11,2,CORUM,"Ubiquitin E3 ligase (CUL3, KLHL3)",3383,2018,CORUM:0000000,FALSE
CORUM:6815,0.00239161369161895,TRUE,2,11,2,CORUM,DRD4-KLHL12-CUL3 complex,3383,2389,CORUM:0000000,FALSE
CORUM:7518,0.00239161369161895,TRUE,2,11,2,CORUM,"Ubiquitin E3 ligase (CUL3, KLHL8)",3383,2871,CORUM:0000000,FALSE
CORUM:7526,0.00239161369161895,TRUE,2,11,2,CORUM,"Ubiquitin E3 ligase (CUL3, KLHL25)",3383,2878,CORUM:0000000,FALSE
CORUM:7533,0.00239161369161895,TRUE,2,11,2,CORUM,"Ubiquitin E3 ligase (CUL3, KLHL42)",3383,2880,CORUM:0000000,FALSE
HP:0001995,0.00254560694571677,TRUE,13,11,3,HP,Hyperchloremic acidosis,4962,1459,HP:0001941,FALSE
GO:0016746,0.00287265161387095,TRUE,728,30,8,GO:MF,acyltransferase activity,20139,2957,GO:0016740,FALSE
GO:0043170,0.0041064007052665,TRUE,12326,30,29,GO:BP,macromolecule metabolic process,21010,11075,GO:0071704,FALSE
GO:0006513,0.00541229377321186,TRUE,72,30,4,GO:BP,protein monoubiquitination,21010,2273,GO:0016567,FALSE
GO:0071704,0.00709329128467583,TRUE,13917,30,30,GO:BP,organic substance metabolic process,21010,17686,GO:0008152,FALSE
CORUM:7517,0.00716210843763437,TRUE,3,11,2,CORUM,"Ubiquitin E3 ligase (CUL3, KLHL7, RBX1)",3383,2870,CORUM:0000000,FALSE
CORUM:7524,0.00716210843763437,TRUE,3,11,2,CORUM,"Ubiquitin E3 ligase (CUL3, KLHL20, RBX1)",3383,2876,CORUM:0000000,FALSE
CORUM:6233,0.00716210843763437,TRUE,3,11,2,CORUM,"Ubiquitin E3 ligase (CUL3, KLHL3, WNK1)",3383,1991,CORUM:0000000,FALSE
GO:0070936,0.0078497913455098,TRUE,79,30,4,GO:BP,protein K48-linked ubiquitination,21010,17187,GO:0000209,FALSE
GO:0007264,0.00808181343695407,TRUE,494,30,7,GO:BP,small GTPase mediated signal transduction,21010,2843,GO:0035556,FALSE
GO:0035023,0.00867497925249814,TRUE,81,30,4,GO:BP,regulation of Rho protein signal transduction,21010,9182,GO:0007266|GO:0046578,FALSE
GO:0044238,0.00872090395684418,TRUE,12666,30,29,GO:BP,primary metabolic process,21010,11489,GO:0008152,FALSE
GO:0072156,0.00984627042567819,TRUE,3,30,2,GO:BP,distal tubule morphogenesis,21010,18018,GO:0072017|GO:0072078,TRUE
GO:0034098,0.010348123307642,TRUE,8,30,2,GO:CC,VCP-NPL4-UFD1 AAA ATPase complex,22090,1461,GO:0005789|GO:0098796|GO:0140534,TRUE
MIRNA:hsa-miR-4635,0.0133851849011945,TRUE,332,28,6,MIRNA,hsa-miR-4635,14846,1198,MIRNA:000000,FALSE
CORUM:7523,0.014298796805453,TRUE,4,11,2,CORUM,"Ubiquitin E3 ligase (CUL3, KLHL9, KLHL13, RBX1)",3383,2875,CORUM:0000000,FALSE
CORUM:7522,0.014298796805453,TRUE,4,11,2,CORUM,"Ubiquitin E3 ligase (CUL3, KLHL12, PEF1, PDCD6)",3383,2874,CORUM:0000000,FALSE
GO:0008152,0.0182535709716361,TRUE,14362,30,30,GO:BP,metabolic process,21010,3178,GO:0008150,FALSE
GO:0005856,0.0397516146404811,TRUE,2407,30,11,GO:CC,cytoskeleton,22090,401,GO:0043232,TRUE
GO:0005876,0.0402065874397711,TRUE,83,30,3,GO:CC,spindle microtubule,22090,416,GO:0005819|GO:0005874,FALSE
GO:0032480,0.0449944296961072,TRUE,41,30,3,GO:BP,negative regulation of type I interferon production,21010,7955,GO:0001818|GO:0032479|GO:0032606,TRUE
