term_id,p_values,significant,term_size,query_sizes,intersection_sizes,source,term_name,effective_domain_size,source_order,parents,highlighted
GO:0015812,0.000361067803741961,TRUE,18,2,2,GO:BP,gamma-aminobutyric acid transport,21010,5010,GO:0006865,FALSE
GO:0015377,0.000517803589020949,TRUE,21,2,2,GO:MF,chloride:monoatomic cation symporter activity,20139,2515,GO:0015108|GO:0015296,FALSE
GO:0005283,0.000569583947923043,TRUE,22,2,2,GO:MF,amino acid:sodium symporter activity,20139,1396,GO:0005343|GO:0005416,FALSE
GO:0015296,0.000680541859856103,TRUE,24,2,2,GO:MF,monoatomic anion:monoatomic cation symporter activity,20139,2470,GO:0008509|GO:0015294,FALSE
REAC:R-HSA-888590,0.000704533998385185,TRUE,18,2,2,REAC,"GABA synthesis, release, reuptake and degradation",10835,966,REAC:R-HSA-112310,FALSE
REAC:R-HSA-442660,0.000787420351136384,TRUE,19,2,2,REAC,Na+/Cl- dependent neurotransmitter transporters,10835,1480,REAC:R-HSA-425366,FALSE
GO:0005416,0.000932046460237706,TRUE,28,2,2,GO:MF,amino acid:monoatomic cation symporter activity,20139,1463,GO:0015171|GO:0015294,FALSE
GO:0098810,0.00140415257010762,TRUE,35,2,2,GO:BP,neurotransmitter reuptake,21010,19795,GO:0001504|GO:0051649,FALSE
GO:0042910,0.00146711016889269,TRUE,35,2,2,GO:MF,xenobiotic transmembrane transporter activity,20139,5699,GO:0022857,FALSE
GO:0005343,0.00155341076706285,TRUE,36,2,2,GO:MF,organic acid:sodium symporter activity,20139,1429,GO:0005342|GO:0015370,FALSE
KEGG:04721,0.00230073036444084,TRUE,78,2,2,KEGG,Synaptic vesicle cycle,8161,345,KEGG:00000,FALSE
GO:0001504,0.00233632108303622,TRUE,45,2,2,GO:BP,neurotransmitter uptake,21010,330,GO:0001505|GO:0006836|GO:0098657,FALSE
KEGG:04727,0.00300021981590087,TRUE,89,2,2,KEGG,GABAergic synapse,8161,351,KEGG:00000,FALSE
GO:0072348,0.00312925429909699,TRUE,52,2,2,GO:BP,sulfur compound transport,21010,18199,GO:0006810,FALSE
GO:1901682,0.00379722631948695,TRUE,56,2,2,GO:MF,sulfur compound transmembrane transporter activity,20139,10970,GO:0022857,FALSE
GO:0008028,0.00436434453603371,TRUE,60,2,2,GO:MF,monocarboxylic acid transmembrane transporter activity,20139,1528,GO:0046943,FALSE
REAC:R-HSA-112310,0.00564087678445655,TRUE,50,2,2,REAC,Neurotransmitter release cycle,10835,1517,REAC:R-HSA-112315,FALSE
GO:0015370,0.00779171114907712,TRUE,80,2,2,GO:MF,solute:sodium symporter activity,20139,2510,GO:0015081|GO:0015294,FALSE
GO:0015171,0.00839088387351564,TRUE,83,2,2,GO:MF,amino acid transmembrane transporter activity,20139,2389,GO:0046943,FALSE
WP:WP2884,0.0114390856519792,TRUE,141,2,2,WP,NRF2 pathway,8625,575,WP:000000,FALSE
GO:0003333,0.0116816054151811,TRUE,100,2,2,GO:BP,amino acid transmembrane transport,21010,1772,GO:0006865|GO:1905039,FALSE
GO:0015108,0.0158817757946854,TRUE,114,2,2,GO:MF,chloride transmembrane transporter activity,20139,2330,GO:0008509|GO:0015103|GO:1901702,FALSE
REAC:R-HSA-425366,0.0160523236494821,TRUE,84,2,2,REAC,"Transport of bile salts and organic acids, metal ions and amine compounds",10835,2471,REAC:R-HSA-425407,FALSE
GO:0015294,0.0173118999929337,TRUE,119,2,2,GO:MF,solute:monoatomic cation symporter activity,20139,2468,GO:0008324|GO:0015293|GO:0022853,FALSE
GO:0008509,0.0219721322941222,TRUE,134,2,2,GO:MF,monoatomic anion transmembrane transporter activity,20139,1767,GO:0015075,FALSE
GO:0006865,0.0249797562262003,TRUE,146,2,2,GO:BP,amino acid transport,21010,2567,GO:0046942|GO:0071705,FALSE
GO:0015103,0.0264597633989704,TRUE,147,2,2,GO:MF,inorganic anion transmembrane transporter activity,20139,2325,GO:0015318,FALSE
GO:1905039,0.0270824452009329,TRUE,152,2,2,GO:BP,carboxylic acid transmembrane transport,21010,25319,GO:0046942|GO:1903825,FALSE
GO:0015293,0.027187154154976,TRUE,149,2,2,GO:MF,symporter activity,20139,2467,GO:0015291,FALSE
GO:1903825,0.027441153084389,TRUE,153,2,2,GO:BP,organic acid transmembrane transport,21010,24272,GO:0015849|GO:0055085,FALSE
GO:0015081,0.0301953464340501,TRUE,157,2,2,GO:MF,sodium ion transmembrane transporter activity,20139,2308,GO:0046873|GO:1901702,FALSE
GO:0046943,0.0317586201266182,TRUE,161,2,2,GO:MF,carboxylic acid transmembrane transporter activity,20139,6299,GO:0005342|GO:0008514,FALSE
GO:0005342,0.032155602878201,TRUE,162,2,2,GO:MF,organic acid transmembrane transporter activity,20139,1428,GO:0022857,FALSE
GO:0015718,0.0367581183731032,TRUE,177,2,2,GO:BP,monocarboxylic acid transport,21010,4923,GO:0046942,TRUE
GO:0035725,0.0384431014572322,TRUE,181,2,2,GO:BP,sodium ion transmembrane transport,21010,9640,GO:0006814|GO:0098655|GO:0098662,TRUE
GO:0001505,0.0401658432659358,TRUE,185,2,2,GO:BP,regulation of neurotransmitter levels,21010,331,GO:0065008,FALSE
GO:0006836,0.0483854456217087,TRUE,203,2,2,GO:BP,neurotransmitter transport,21010,2546,GO:0006810,FALSE
